global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
181000,33409,12244,10851,0.3894197534177905,-11.674823972913954,11.70754831082353,11.708987351889922,11.708391225226572
182000,33534,12275,11851,0.3079167379140854,-11.845885092212308,11.78917059326172,11.788502410888672,11.78885361480713
183000,33659,12306,12851,0.28765929424762726,-11.929435237761467,11.872230751037598,11.871931312561035,11.873357070922852
184000,33784,12338,13851,0.312491241812706,-11.921805053949356,11.879932731628418,11.879034103393554,11.879872184753419
185000,33909,12369,14851,0.3082315322160721,-11.943784190762427,11.930615974426269,11.930628540039063,11.930766647338867
186000,34034,12400,15851,0.2981093590259552,-11.946629862631521,11.9292631149292,11.928934112548829,11.930835357666016
187000,34159,12431,16851,0.28645899426937105,-12.073746250521753,11.991750434875488,11.99235157775879,11.99097486114502
188000,34284,12463,17851,0.3055116436481476,-12.010885417461395,11.936712501525879,11.936874290466308,11.938762634277344
189000,34409,12494,18851,0.310907812833786,-11.95572539298765,11.884254653930665,11.88433805847168,11.884620697021484
190000,34534,12525,19851,0.3006888360977173,-11.938853356146044,11.90660235595703,11.906517723083496,11.906476303100586
191000,34659,12556,20851,0.3626790410280228,-11.826668647027784,11.820449989318847,11.820272201538087,11.82141594696045
192000,34784,12588,21851,0.4403822976350784,-11.863488018512726,11.791188583374023,11.791970039367676,11.792919563293458
193000,34909,12619,22851,0.39169270706176756,-11.836599657612462,11.763928482055665,11.763627792358399,11.763875289916992
194000,35034,12650,23851,0.3742546770572662,-11.67463154946604,11.67478988647461,11.675253654479981,11.675461631774903
195000,35159,12681,24851,0.3618844519853592,-11.706507375163417,11.688967086791992,11.688683456420899,11.690450309753418
196000,35284,12713,25851,0.3579018888473511,-11.698872178792953,11.705015167236327,11.704823539733887,11.703834617614746
197000,35409,12744,26851,0.3552460827827454,-11.734457139045961,11.718087699890138,11.718290740966797,11.718287788391113
198000,35534,12775,27851,0.3648367319107056,-11.868420416308988,11.79252522277832,11.792258598327637,11.794372200012207
199000,35659,12806,28851,0.34876978850364687,-11.807192033337008,11.759867500305175,11.760339157104493,11.76083969116211
200000,35784,12838,29851,0.36974997401237486,-11.78822335600853,11.744675674438476,11.743713562011719,11.745236068725585
201000,35909,12869,30851,0.34939102494716645,-11.873113447620023,11.74526692199707,11.74641697692871,11.745883071899414
202000,36034,12900,31851,0.4020273718833923,-11.923708700364635,11.78768214416504,11.78697127532959,11.78847371673584
203000,36159,12931,32851,0.37367022371292113,-11.918961401908629,11.820192443847656,11.821531822204589,11.820754219055177
204000,36284,12963,33851,0.4391184878349304,-11.834800660610199,11.858419235229492,11.85771785736084,11.858575904846191
205000,36409,12994,34851,0.44225142788887023,-12.10526450987785,11.964459442138672,11.964173011779785,11.964265769958496
206000,36534,13025,35851,0.4284141600131989,-12.055926138354886,12.016590309143066,12.015688293457032,12.017307441711425
207000,36659,13056,36851,0.44868783056735995,-12.117855595004174,12.055266555786133,12.056645988464355,12.05679508972168
208000,36784,13088,37851,0.44309043848514557,-12.174809664487839,12.159221046447755,12.159424896240234,12.159522346496582
209000,36909,13119,38851,0.4535767133235931,-12.357269687037315,12.307521774291992,12.30647469329834,12.308363487243652
210000,37034,13150,39851,0.4571810395717621,-12.321876125950967,12.305140182495117,12.305819854736328,12.304981086730956
211000,37159,13181,40851,0.48518274545669554,-12.37450691961473,12.372741271972655,12.372662757873535,12.373654968261718
212000,37284,13213,41851,0.44834515571594236,-12.540407657623291,12.463123382568359,12.46143537902832,12.463682876586914
213000,37409,13244,42851,0.5009495141506195,-12.470799138469081,12.449344963073731,12.450811714172364,12.449550834655762
214000,37534,13275,43851,0.46915581917762755,-12.478948993067588,12.345059547424317,12.344258010864257,12.345949142456055
215000,37659,13306,44851,0.5146753257513046,-12.164216103092317,12.188473014831542,12.190141967773437,12.188514610290527
216000,37784,13338,45851,0.6219506022930146,-12.249332040548325,12.164465461730957,12.161660751342774,12.166251281738282
217000,37909,13369,46851,0.5772653317451477,-12.412178224132907,12.319633071899414,12.322772254943848,12.320726333618165
218000,38034,13400,47851,0.6639685633182526,-12.351437937828802,12.301187477111817,12.29999829864502,12.30045524597168
219000,38159,13431,48851,0.7836142168045044,-12.388923091273154,12.23348193359375,12.23310245513916,12.23618936920166
220000,38284,13463,49851,0.7034066305160522,-12.571119546890259,12.459838981628417,12.460653617858886,12.459495262145996
221000,38409,13494,50851,0.7267774786949158,-12.560375121331983,12.484697067260742,12.48166219329834,12.485252281188965
222000,38534,13525,51851,0.7049491548538208,-12.636526846116588,12.598966796875,12.601165885925292,12.598680885314941
223000,38659,13556,52851,0.8118843629360198,-12.771185044319399,12.652010925292968,12.652190444946289,12.654716415405273
224000,38784,13588,53851,0.735237123966217,-12.872014343738556,12.851847694396973,12.849774757385253,12.85103402709961
225000,38909,13619,54851,0.6921582210063935,-13.071863297493227,12.922885589599609,12.922439712524413,12.923174751281739
226000,39034,13650,55851,0.7423518040180206,-13.018035088815997,12.999942825317383,13.00047038269043,13.000652046203614
227000,39159,13681,56851,0.8239801261425018,-12.98165121386128,13.018476516723632,13.01798779296875,13.020715530395508
228000,39284,13713,57851,0.9229351835250854,-13.25251829624176,13.127253639221191,13.127382141113282,13.12763565826416
229000,39409,13744,58851,0.8442283034324646,-13.38089733739053,13.236992492675782,13.23646319580078,13.237516754150391
230000,39534,13775,59851,0.8638910872936248,-13.477428590097736,13.353899353027344,13.354397659301759,13.352444213867187
231000,39659,13806,60851,0.8352629816532136,-13.497127009976294,13.429800567626954,13.42941953277588,13.43082925415039
232000,39784,13838,61851,0.8798251121044159,-13.49589878320694,13.447935516357422,13.449295745849609,13.448967651367187
233000,39909,13869,62851,0.873803593635559,-13.573385577048025,13.473557739257812,13.473026725769042,13.47292219543457
234000,40034,13900,63851,0.9196916818618774,-13.790929948129962,13.67736752319336,13.677567367553712,13.678021492004394
235000,40159,13931,64851,0.9030482549667358,-13.71016348561933,13.678003753662109,13.677165466308594,13.678769554138183
236000,40284,13963,65851,0.9366246547698974,-14.008760809898376,13.851945838928224,13.851153160095215,13.85329711151123
237000,40409,13994,66851,0.9169259250164032,-13.997461257442351,13.860376312255859,13.860233947753906,13.860762420654297
238000,40534,14025,67851,1.0116484334468843,-14.021475330475837,13.964436561584472,13.96451717376709,13.96395947265625
239000,40659,14056,68851,1.035723895072937,-14.149748802185059,14.088083053588868,14.088580345153808,14.090459907531738
240000,40784,14088,69851,0.9518311891555786,-14.296248972415924,14.118165634155273,14.117328918457032,14.119610046386718
241000,40909,14119,70851,0.968808379650116,-14.355949586437594,14.26513883972168,14.26517766571045,14.265737243652344
242000,41034,14150,71851,1.00546821641922,-14.368924048639112,14.374472633361817,14.375597541809082,14.37176473236084
243000,41159,14181,72851,0.9225862979888916,-14.573043792478499,14.46521117401123,14.461508583068847,14.46682155609131
244000,41284,14213,73851,0.9349834258556367,-14.779665917158127,14.610442855834961,14.611387779235839,14.61075486755371
245000,41409,14244,74851,1.0599134044647216,-14.606230643487745,14.545061691284179,14.546478485107421,14.545701904296875
246000,41534,14275,75851,1.0382329392433167,-14.75341163143035,14.70272388458252,14.701350791931151,14.704173431396484
247000,41659,14306,76851,1.147306070804596,-14.86550352650304,14.756568771362305,14.75770768737793,14.756038780212402
248000,41784,14338,77851,1.0959790840148926,-14.891917884349823,14.730953819274902,14.729939529418946,14.732269012451171
249000,41909,14369,78851,1.0386401524543762,-14.79155223600326,14.874238952636718,14.872731384277344,14.875932052612304
250000,42034,14400,79851,1.1018838233947754,-14.912454051356162,15.064515998840331,15.065917213439942,15.065630928039552
251000,42159,14431,80851,1.0087738826274872,-14.990488544587166,15.060990989685058,15.060252700805664,15.058875846862794
252000,42284,14463,81851,1.087020361185074,-15.252729773521423,15.22282186126709,15.222964256286621,15.223053810119628
253000,42409,14494,82851,1.0365087053775788,-15.435648241350728,15.271460975646972,15.272792167663575,15.274140983581542
254000,42534,14525,83851,1.3614243621826172,-15.459353662306263,15.31409620666504,15.314495826721192,15.315422889709472
255000,42659,14556,84851,1.1814223024845123,-15.459781154509514,15.352686965942382,15.350122650146485,15.352763992309571
256000,42784,14588,85851,1.1435456109046935,-15.261249393224716,15.362809288024902,15.36519034576416,15.365553619384766
257000,42909,14619,86851,1.1793387742042543,-15.655780515363139,15.663712127685546,15.66283472442627,15.662790908813477
258000,43034,14650,87851,1.1770164113044739,-15.58410229221467,15.600614837646484,15.600980773925782,15.597826271057128
259000,43159,14681,88851,1.228218641281128,-15.697949040320612,15.686750038146972,15.686282669067383,15.688501579284669
260000,43284,14713,89851,1.1914043636322023,-15.686623305082321,15.765833213806152,15.766491149902343,15.77100220489502
261000,43409,14744,90851,1.1453057382106782,-16.159343288790794,15.892300247192383,15.891269973754882,15.89130972290039
262000,43534,14775,91851,1.1786486983299256,-16.06958472344183,15.948433647155762,15.947042037963866,15.945746643066407
263000,43659,14806,92851,1.1088091361522674,-16.084394178082867,16.01459635925293,16.014772689819335,16.016053215026854
264000,43784,14838,93851,1.198826678276062,-16.20580518245697,16.09792985534668,16.097966697692872,16.097053703308106
265000,43909,14869,94851,1.2826189374923707,-16.417078541171165,16.1875283203125,16.1877010345459,16.188236442565916
266000,44034,14900,95851,1.2166159687042237,-16.48799333264751,16.372421264648438,16.371680541992188,16.373767822265624
267000,44159,14931,96851,1.1994920043945312,-16.458717869174095,16.40329047393799,16.40454914855957,16.404606056213378
268000,44284,14963,97851,1.2744588837623596,-16.659399807453156,16.47408071899414,16.475925971984864,16.477440704345703
269000,44409,14994,98851,1.3378922061920167,-16.61563531814083,16.506137504577637,16.50381546783447,16.505151313781738
270000,44534,15025,99851,1.2841828927993775,-16.42165184020996,16.53657204437256,16.536302490234377,16.535527282714845
271000,44659,15056,100851,1.2879313173294067,-16.908946898675733,16.732914947509766,16.73360417175293,16.73474833679199
272000,44784,15088,101851,1.1682787494659423,-16.88552635908127,16.71645195770264,16.71616999053955,16.71953217315674
273000,44909,15119,102851,1.2135020179748535,-17.042527844828943,16.865030548095703,16.86246462249756,16.862147842407225
274000,45034,15150,103851,1.2233706994056701,-17.031036899935813,16.94400801086426,16.94392018890381,16.943838912963866
275000,45159,15181,104851,1.2274895582199097,-17.140608018444432,16.95155046081543,16.950340744018554,16.953582565307617
276000,45284,15213,105851,1.2064936242103577,-17.046326845884323,17.09865997314453,17.09969789123535,17.097136054992674
277000,45409,15244,106851,1.17492201089859,-17.415939115708873,17.21128652191162,17.213068954467772,17.217030654907227
278000,45534,15275,107851,1.1374385285377502,-17.463372261293472,17.21356438446045,17.21134351348877,17.213390769958497
279000,45659,15306,108851,1.209689344882965,-17.477007219868323,17.22186238861084,17.221768783569335,17.22133711242676
280000,45784,15338,109851,1.2193107538223267,-17.430106222629547,17.422109336853026,17.423887886047364,17.420290229797363
280149,45802,15342,110000,1.2255803479088678,-17.113579511642456,17.32369327545166,17.315878020392525,17.321116765340168
