mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,180149,1,4956,1496.52163244088,2943.4,122.836,100.03137559073467,0,0.0,1,103.774,lap_completed
replay_warmup,True,180149,2,4948,1489.9942216745528,2943.61,120.625,100.2836364160267,0,0.0,1,103.59,lap_completed
training,True,183481,3,3430,1006.1691677321884,2043.03,131.016,102.01191322693882,1,0.0,0,,off_track
training,True,184201,4,720,188.6498215381729,389.613,139.568,93.55561489583334,1,0.0,0,,off_track
training,True,184870,5,669,164.15768667542173,360.278,149.005,92.83456833751869,1,0.0,0,,off_track
training,True,185575,6,705,159.4383585518557,380.826,141.473,93.27277329902128,1,0.0,0,,off_track
training,True,186247,7,672,161.34386235821177,368.692,147.47,94.51987811873512,1,0.0,0,,off_track
training,True,186897,8,650,136.18559330477368,372.43,151.679,98.54189074607696,1,0.0,0,,off_track
training,True,187540,9,643,140.84451661849232,368.597,151.972,98.65318445972005,1,0.0,0,,off_track
training,True,187905,10,365,67.27924586812834,169.963,162.086,77.8857581522466,1,0.0,0,,off_track
training,True,188604,11,699,159.01339640613293,403.42,145.721,98.85460874185974,1,0.0,0,,off_track
training,True,189229,12,625,134.8019971257486,372.176,154.743,102.28222601942402,1,0.0,0,,off_track
training,True,189576,13,347,57.18789888721406,154.753,158.483,74.81270107625365,1,0.0,0,,off_track
training,True,189925,14,349,60.87208941924115,155.497,159.868,74.68488623667623,1,0.0,0,,off_track
training,True,190274,15,349,58.904641866244035,157.107,162.631,75.4372349622636,1,0.0,0,,off_track
evaluation,True,190274,16,361,61.185334545017895,165.127,158.307,76.70353009828263,1,0.0,0,,off_track
evaluation,True,190274,17,370,59.69729026084937,172.085,146.299,77.8343188725946,1,0.0,0,,off_track
evaluation,True,190274,18,530,86.41465930844768,311.542,176.396,100.12225731996217,1,0.0,0,,off_track
training,True,190652,19,378,62.79486746439389,177.133,153.696,78.40996725026453,1,0.0,0,,off_track
training,True,191198,20,546,104.03505037783437,310.896,171.244,97.14821026342489,1,0.0,0,,off_track
training,True,191568,21,370,66.88627638669205,169.211,144.09,76.47815015072972,1,0.0,0,,off_track
training,True,191926,22,358,66.35699381194307,164.788,164.938,77.1306928603631,1,0.0,0,,off_track
training,True,192281,23,355,64.16900311804478,161.657,157.613,76.45496226132396,1,0.0,0,,off_track
training,True,192658,24,377,76.58965413546377,174.139,139.906,76.92290150291777,1,0.0,0,,off_track
training,True,193017,25,359,70.6820867372455,163.866,158.335,76.49489216601668,1,0.0,0,,off_track
training,True,193377,26,360,71.9971800385183,164.25,161.092,76.38636001322219,1,0.0,0,,off_track
training,True,193751,27,374,77.11883703194542,172.916,144.674,77.04864901264705,1,0.0,0,,off_track
