global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
3141000,785250,392625,10660,8.888735115166867,-25.591908925987152,25.443703125462388,25.441204140403055,25.4464585275361
3142000,785500,392750,11660,4.891646365165711,-25.804374267578126,25.515189674377442,25.518634819030762,25.516489280700682
3143000,785750,392875,12660,4.45317139339447,-25.355814819335937,25.03108969116211,25.028867248535157,25.031618927001954
3144000,786000,393000,13660,4.291787092208862,-25.403125091552734,25.03895542907715,25.040877738952638,25.04023533630371
3145000,786250,393125,14660,4.004011260986328,-25.08158283996582,24.726249855041505,24.72413373565674,24.72666820526123
3146000,786500,393250,15660,3.644902082443237,-25.046278060913085,24.667590690612794,24.669521354675293,24.66946836090088
3147000,786750,393375,16660,3.8348543767929075,-24.804169982910157,24.50530309295654,24.50345950317383,24.50519155883789
3148000,787000,393500,17660,3.913121684074402,-24.92887109375,24.60095191192627,24.600463928222656,24.59957530975342
3149000,787250,393625,18660,3.850730221748352,-24.735366500854493,24.426117446899415,24.426254776000977,24.42733191680908
3150000,787500,393750,19660,3.6827937259674073,-24.839941436767578,24.503439018249512,24.503482391357423,24.504335052490234
3151000,787750,393875,20660,3.8598969650268553,-24.542093490600585,24.272288543701173,24.273451683044435,24.272314376831055
3152000,788000,394000,21660,3.9174600915908813,-24.550490447998047,24.316628952026367,24.315950996398925,24.314957443237304
3153000,788250,394125,22660,4.001972535133362,-24.576106628417968,24.309867050170897,24.310273040771484,24.3105602645874
3154000,788500,394250,23660,3.8688409328460693,-24.67181494140625,24.334604431152343,24.335944839477538,24.337201065063475
3155000,788750,394375,24660,3.807478838920593,-24.552156936645506,24.216789794921876,24.213908477783203,24.21555648803711
3156000,789000,394500,25660,3.592400897026062,-24.52836312866211,24.294899139404297,24.294106437683105,24.29434962463379
3157000,789250,394625,26660,3.571848663330078,-24.577229080200194,24.289582778930665,24.29080602264404,24.291374336242676
3158000,789500,394750,27660,3.416364818572998,-23.918623443603515,23.605658332824706,23.60546076965332,23.60516773223877
3159000,789750,394875,28660,3.253642000198364,-23.25872543334961,23.140875846862794,23.137338134765624,23.140318450927733
3160000,790000,395000,29660,3.2401999797821044,-23.298388427734373,23.072516960144043,23.072245780944826,23.072504135131837
3161000,790250,395125,30660,3.3322651023864744,-23.38157977294922,23.107188804626464,23.108711143493654,23.109276573181152
3162000,790500,395250,31660,3.2045814294815065,-22.97452197265625,22.76351335144043,22.761492416381834,22.761956398010255
3163000,790750,395375,32660,3.471371844291687,-22.992289505004884,22.763577766418457,22.761465377807617,22.764149826049806
3164000,791000,395500,33660,3.545907424926758,-23.11167985534668,22.843673385620118,22.844801612854003,22.845107856750488
3165000,791250,395625,34660,3.381159046173096,-23.002729522705078,22.70135294342041,22.700069190979004,22.70087580871582
3166000,791500,395750,35660,3.4531558952331545,-23.006757461547853,22.774983932495118,22.775021026611327,22.774913330078125
3167000,791750,395875,36660,3.5209835300445556,-23.11980465698242,22.85215326690674,22.84964154815674,22.852546752929687
3168000,792000,396000,37660,3.7158191404342653,-23.095098373413087,22.867519165039063,22.86893593597412,22.86851003265381
3169000,792250,396125,38660,3.7320807971954344,-23.146730560302736,22.941002014160155,22.94081037902832,22.94124899291992
3170000,792500,396250,39660,3.8687399520874024,-23.2344051361084,23.014507621765137,23.013540451049806,23.01600742340088
3171000,792750,396375,40660,3.9611090259552,-22.951681518554686,22.675191261291506,22.674420799255373,22.67558479309082
3172000,793000,396500,41660,4.258855301856995,-22.636570587158204,22.292809585571288,22.292151054382323,22.293685546875
3173000,793250,396625,42660,4.514767720222473,-22.23431889343262,22.04209747314453,22.043536460876464,22.042091316223143
3174000,793500,396750,43660,4.669669286727905,-22.051909240722658,21.82553645324707,21.823674621582033,21.822409034729002
3175000,793750,396875,44660,4.6735826587677005,-21.97262873840332,21.701065254211425,21.702668045043946,21.703101470947267
3176000,794000,397000,45660,5.142572624206543,-21.80616459655762,21.583982498168947,21.58359083557129,21.58535870361328
3177000,794250,397125,46660,5.04782168006897,-21.633066650390624,21.43369351196289,21.43566799926758,21.435884742736818
3178000,794500,397250,47660,4.960929655075073,-21.824330780029296,21.59447141265869,21.59688131713867,21.593917907714843
3179000,794750,397375,48662,4.951404116630554,-21.959170654296877,21.685770378112792,21.686536186218262,21.68782723236084
3180000,795000,397500,49660,5.007467774391174,-22.017615509033202,21.821021827697756,21.821205604553224,21.820838661193847
3181000,795250,397625,50660,4.9338182878494266,-22.290631118774414,22.00508490753174,22.00678904724121,22.00769300842285
3182000,795500,397750,51660,5.097267132759094,-22.07069807434082,21.834035057067872,21.831835220336913,21.833081451416014
3183000,795750,397875,52660,5.118124341964721,-21.728516387939454,21.606694839477537,21.6068074798584,21.606067253112794
3184000,796000,398000,53660,5.179947439193725,-21.22493473815918,21.198241706848144,21.19828363800049,21.198963790893554
3185000,796250,398125,54660,5.101218808174133,-21.02480860900879,20.8010821685791,20.800518226623534,20.80105938720703
3186000,796500,398250,55660,5.315548100471497,-20.79062823486328,20.607183700561524,20.607705139160156,20.607798789978027
3187000,796750,398375,56660,5.301507291793823,-20.936791549682617,20.72052537536621,20.7203059463501,20.719734535217285
3188000,797000,398500,57660,5.131433279037475,-20.896522323608398,20.709795417785646,20.70834088897705,20.711081314086915
3189000,797250,398625,58660,5.13379577922821,-21.070716049194335,20.7642399520874,20.76342256164551,20.763533935546874
3190000,797500,398750,59660,4.972838243484497,-21.152474487304687,20.91202237701416,20.912799934387206,20.911687705993653
3191000,797750,398875,60660,4.945931694984436,-21.048455307006837,20.82196875,20.82089156341553,20.821928230285643
3192000,798000,399000,61660,4.824493818283081,-20.799297943115235,20.60322989654541,20.602716865539552,20.60273974609375
3193000,798250,399125,62660,4.947858913421631,-20.76136245727539,20.504561485290527,20.503804550170898,20.50364273071289
3194000,798500,399250,63660,4.835364592552185,-20.713150344848632,20.47004724121094,20.46995632171631,20.46974395751953
3195000,798750,399375,64660,4.778792792320251,-20.782702392578123,20.51373459625244,20.513926780700682,20.51374656677246
3196000,799000,399500,65660,4.856690349578858,-20.64562956237793,20.41690480041504,20.41644945526123,20.41737925720215
3197000,799250,399625,66660,4.904690937042236,-20.542871795654296,20.256282333374024,20.25602109527588,20.25380442047119
3198000,799500,399750,67660,4.8789829216003415,-20.16303926086426,20.002604370117187,20.002536849975584,20.003017013549805
3199000,799750,399875,68660,4.760805588722229,-20.174509063720702,19.983605293273925,19.98405686187744,19.983157997131347
3200000,800000,400000,69660,4.767227084159851,-20.1545244140625,19.984148063659667,19.983998748779296,19.984265510559084
3201000,800250,400125,70660,4.768020957946777,-20.484601104736328,20.209922782897948,20.208792083740235,20.207672859191895
3202000,800500,400250,71660,4.802558524131775,-20.37265837097168,20.039422760009767,20.040982559204103,20.041185371398925
3203000,800750,400375,72660,4.833449093818665,-20.28779461669922,20.142901634216308,20.142958030700683,20.143273567199707
3204000,801000,400500,73660,4.930372524261474,-20.383791427612305,20.08766574859619,20.088274795532225,20.087089149475098
3205000,801250,400625,74660,4.752107562065125,-19.84718977355957,19.654035778045653,19.653971000671387,19.654951057434083
3206000,801500,400750,75660,4.76204334449768,-19.622634994506836,19.364577964782715,19.363158058166505,19.362667739868165
3207000,801750,400875,76660,4.731473856925964,-19.63109101867676,19.282214805603026,19.283705741882326,19.281396003723145
3208000,802000,401000,77660,4.721646453857422,-19.654120040893556,19.327643142700197,19.32847703552246,19.32867776489258
3209000,802250,401125,78660,4.70948383140564,-19.695236297607423,19.419951850891113,19.420438362121583,19.419209144592283
3210000,802500,401250,79660,4.83022748374939,-19.705366622924803,19.41099797821045,19.41068480682373,19.412047607421876
3211000,802750,401375,80660,4.852647836685181,-19.43364289855957,19.158555847167968,19.15752685546875,19.15572695159912
3212000,803000,401500,81660,4.9402256755828855,-19.419351989746094,19.26174383544922,19.260751457214354,19.260183807373046
3213000,803250,401625,82660,4.9330415487289425,-19.596630981445312,19.33982127380371,19.34007349395752,19.341699661254882
3214000,803500,401750,83660,5.010896862030029,-19.496394454956054,19.322212844848632,19.32262001800537,19.321067329406738
3215000,803750,401875,84660,5.0186539106369015,-19.270275711059572,19.208474617004395,19.209447395324705,19.209130088806152
3216000,804000,402000,85660,4.9069405403137205,-19.453888137817383,19.30872164916992,19.30810863494873,19.306318351745606
3217000,804250,402125,86660,5.061086172103882,-19.424785415649414,19.203774635314943,19.203869621276855,19.2035850982666
3218000,804500,402250,87660,5.2279887351989744,-19.205661529541015,19.06056011199951,19.05977307128906,19.061345001220705
3219000,804750,402375,88660,4.992993598937988,-19.054740570068358,18.873285675048827,18.874099319458008,18.872919242858888
3220000,805000,402500,89660,4.9954231195449825,-19.219259475708007,18.98036265563965,18.977865951538085,18.978403167724608
3221000,805250,402625,90660,4.974116335868835,-19.316342697143554,19.03176894378662,19.033469604492186,19.033578742980957
3222000,805500,402750,91660,5.078361082077026,-19.38799040222168,19.162048095703124,19.16107236480713,19.16124743652344
3223000,805750,402875,92660,5.074767530441284,-19.294521255493166,19.105733192443846,19.105957870483397,19.10648141479492
3224000,806000,403000,93660,4.925309131622314,-19.151122909545897,19.006280380249024,19.004595741271974,19.003276977539063
3225000,806250,403125,94660,5.005181997299195,-19.179494186401367,18.94415274810791,18.94399256134033,18.944941383361815
3226000,806500,403250,95660,4.931345726966858,-18.96775373840332,18.8606986618042,18.863001075744627,18.86111080932617
3227000,806750,403375,96660,4.89367227935791,-19.1632010345459,18.892413208007813,18.89113104248047,18.890731857299805
3228000,807000,403500,97660,5.013758639335633,-19.134770568847657,18.877810256958007,18.877841423034667,18.87639656829834
3229000,807250,403625,98660,5.0300540981292725,-18.724307830810545,18.5349037399292,18.534465301513674,18.53571622467041
3230000,807500,403750,99660,4.882715228080749,-18.92206202697754,18.713778015136718,18.71468371963501,18.71428712463379
3231000,807750,403875,100660,4.867756768226624,-18.912298431396483,18.749735244750976,18.746266845703126,18.74880919647217
3232000,808000,404000,101660,4.877954619407654,-18.91067475891113,18.66970905303955,18.670233932495115,18.669482109069826
3233000,808250,404125,102660,5.055991552352905,-18.83609475708008,18.72868337249756,18.72791862487793,18.727763023376465
3234000,808500,404250,103660,4.912893872261048,-18.991939819335936,18.73709934234619,18.73622395324707,18.736458797454834
3235000,808750,404375,104660,5.065323184967041,-19.003678176879884,18.73340180206299,18.733204555511474,18.73396271133423
3236000,809000,404500,105660,4.964857916831971,-18.647953826904295,18.523158973693846,18.523954536437987,18.523611579895018
3237000,809250,404625,106660,4.93665495967865,-18.55416680908203,18.422639938354493,18.4208966255188,18.418705715179442
3238000,809500,404750,107660,4.912767048835755,-18.48509744262695,18.31683455657959,18.317980266571045,18.31931639099121
3239000,809750,404875,108660,4.9577113065719605,-18.82153852844238,18.522066482543945,18.52202350616455,18.521280891418456
3240000,810000,405000,109660,4.896612560272216,-18.633153701782227,18.46196475982666,18.461764896392822,18.46247709274292
3240340,810085,405042,110000,5.0540500051835,-18.764203525724866,18.6656997905058,18.664680839987362,18.663866761151482
