mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,70268,1,9149,1399.138708848947,2943.18,75.0552,55.55539165388573,0,0.0,1,189.84,lap_completed
training,True,74714,2,5299,786.7336272408845,2025.39,92.2451,65.03963688028489,1,0.0,0,,off_track
training,True,75251,3,537,58.482517159081524,149.706,78.3413,48.06446980916205,1,0.0,0,,off_track
training,True,75801,4,550,36.92527409563049,119.745,62.2614,38.320372946418146,1,0.0,0,,off_track
training,True,76236,5,435,27.913242425216716,98.2988,57.9909,38.80991212459773,1,0.0,0,,off_track
training,True,76646,6,410,17.408555337849254,94.4153,60.5285,40.004733399999985,1,0.0,0,,off_track
training,True,77053,7,407,21.603666754524166,87.9841,58.8792,37.23125774692875,1,0.0,0,,off_track
training,True,77419,8,366,19.47123077081039,90.2466,67.7809,40.81054401961753,0,0.0,0,,backwards
training,True,77819,9,400,9.685120009139744,80.1213,55.104,35.554117709999986,1,0.0,0,,off_track
training,True,78194,10,375,13.441941236009143,76.1274,56.345,35.67537897679998,1,0.0,0,,off_track
training,True,78551,11,357,3.0662439485471022,68.5581,59.7383,34.53715234565827,1,0.0,0,,off_track
training,True,78860,12,309,-3.8059957108590803,50.0774,55.7025,28.789662042718433,1,0.0,0,,off_track
training,True,79168,13,308,5.59125120541588,55.9692,55.2754,31.21766930551949,0,0.0,0,,backwards
training,True,79442,14,274,-4.326829853994935,48.5984,61.4911,30.085453322627746,0,0.0,0,,backwards
training,True,79683,15,241,-7.500637609552751,34.4417,60.7619,28.175044719502072,1,0.0,0,,off_track
training,True,79849,16,166,-6.0841613423787955,22.3218,59.1217,21.650740356626503,0,0.0,0,,stalled
training,True,80015,17,166,-9.887946909183162,19.8296,52.9726,20.9923153373494,1,0.0,0,,off_track
evaluation,True,80015,18,5141,799.1558488421193,2025.44,96.0258,67.06791511259496,1,0.0,0,,off_track
evaluation,True,80015,19,613,64.73314777651515,156.262,84.1286,44.389781934649264,1,0.0,0,,off_track
evaluation,True,80015,20,5154,848.9500175000128,2028.21,94.8604,66.86971326441603,1,0.0,0,,off_track
training,True,80180,21,165,-5.4517459086242965,21.8477,57.936,21.369720530909095,0,0.0,0,,stalled
evaluation,True,80268,23,600,59.5026868004399,156.008,79.9108,45.32060123400005,1,0.0,0,,off_track
evaluation,True,80268,24,2599,411.9373528026576,1001.58,94.5571,66.92660827641393,1,0.0,0,,off_track
evaluation,True,80268,25,604,65.12846930211458,154.759,84.7741,44.54727114304634,1,0.0,0,,off_track
