global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
71000,17750,8875,10732,0.23115055865603065,-3.3662321956261345,3.314663403672599,3.3142132785150915,3.3146849929309283
72000,18000,9000,11732,0.15935470014810563,-3.519683530807495,3.481793888092041,3.4822733011245726,3.4828904657363893
73000,18250,9125,12732,0.1272894425392151,-3.6859350204467773,3.6506042757034303,3.650294686317444,3.6505105714797974
74000,18500,9250,13732,0.11044867238402367,-3.9539579830169678,3.909681324005127,3.909858296394348,3.9103564224243166
75000,18750,9375,14732,0.11187107694149018,-4.149944690704346,4.092729649543762,4.092653697967529,4.093106546401978
76000,19000,9500,15732,0.11764984548091889,-4.203083511352539,4.172133136749268,4.171909435272217,4.172317753791809
77000,19250,9625,16732,0.1541694164276123,-4.238082674026489,4.189305667877197,4.189295802116394,4.18997043800354
78000,19500,9750,17732,0.1685957091152668,-4.271523670196533,4.231250176429748,4.231173954963684,4.230895508766174
79000,19750,9875,18732,0.20438751223683357,-4.2601594581604,4.213400141716003,4.213077276229859,4.213967697143555
80000,20000,10000,19732,0.24165234559774398,-4.263114236831665,4.20932590007782,4.209498181343078,4.210661549568176
80268,20067,10033,20000,0.27130233574269425,-4.252848589059078,4.190771241686237,4.190687684870478,4.190603686802423
