mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,180149,1,4960,1509.7527481898926,2943.15,126.11,99.82392005008067,0,0.0,1,103.87,lap_completed
replay_warmup,True,180149,2,4962,1515.6305475278675,2943.55,128.353,99.75395038103572,0,0.0,1,103.9,lap_completed
replay_warmup,True,180149,3,4960,1497.9267536865825,2943.43,142.402,99.8269888508872,0,0.0,1,103.86,lap_completed
replay_warmup,True,180149,4,4963,1519.0464844362011,2943.6,120.842,99.79957075798876,0,0.0,1,103.92,lap_completed
replay_warmup,True,180149,5,4977,1500.1059770994145,2943.26,124.506,99.51509555336536,0,0.0,1,104.24,lap_completed
replay_warmup,True,180149,6,4967,1507.7828669370401,2943.13,128.661,99.7910854465676,0,0.0,1,104.026,lap_completed
training,True,180181,7,245,22.366936798418216,67.0757,97.5701,46.61488256367347,1,0.0,0,,off_track
evaluation,True,181429,9,4974,1498.7691252325144,2943.19,123.741,99.56914294579819,0,0.0,1,104.178,lap_completed
evaluation,True,181429,10,4953,1470.9528190862063,2943.54,131.625,100.18710902608528,0,0.0,1,103.702,lap_completed
evaluation,True,181429,11,4943,1501.81188488932,2943.13,121.668,100.23211100975111,0,0.0,1,103.498,lap_completed
evaluation,True,181429,12,4960,1505.4713712725295,2943.3,124.17,99.90655770592733,0,0.0,1,103.864,lap_completed
evaluation,True,181429,13,4975,1516.523935843734,2943.27,122.835,99.61846511551755,0,0.0,1,104.196,lap_completed
evaluation,True,181429,14,4959,1500.988521245328,2943.7,126.042,99.9307081987095,0,0.0,1,103.83,lap_completed
evaluation,True,181429,15,4955,1501.5541695504783,2943.28,123.474,100.00903934865815,0,0.0,1,103.756,lap_completed
evaluation,True,181429,16,4944,1508.1410760104327,2943.18,121.81,100.2110564145837,0,0.0,1,103.518,lap_completed
evaluation,True,181429,17,4961,1497.2192724934307,2943.61,121.876,99.85017264333814,0,0.0,1,103.876,lap_completed
evaluation,True,181429,18,3562,1031.4001629442446,2059.57,123.379,98.61108883969682,1,0.0,0,,off_track
