mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,70268,1,9253,1377.3136589019748,2943.18,78.8507,55.01876922929432,0,0.0,1,191.92,lap_completed
replay_warmup,True,70268,2,1196,160.04925793754703,340.428,71.0236,48.641146186371245,1,0.0,0,,off_track
replay_warmup,True,70268,3,1416,153.106336725583,422.023,71.8786,50.90524074689273,1,0.0,0,,off_track
replay_warmup,True,70268,4,9273,1370.6723627037386,2943.26,74.3321,54.8726920667056,0,0.0,1,192.316,lap_completed
replay_warmup,True,70268,5,1405,163.10041395046244,414.291,71.2063,50.41442929590739,1,0.0,0,,off_track
training,True,70313,6,7504,1024.6427163563465,2378.0,74.1792,54.2763229810245,1,0.0,0,,off_track
evaluation,True,72768,8,5650,839.0017283622635,2029.79,86.0221,60.96499335585503,1,0.0,0,,off_track
evaluation,True,72768,9,5527,862.1138029585337,2048.24,85.8321,62.864599088217915,1,0.0,0,,off_track
evaluation,True,72768,10,634,69.84297058169103,166.728,79.339,45.889590758012616,1,0.0,0,,off_track
