global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
1000,250,125,11000,5.36461349105835,0.3540060867071152,-0.42041576200723646,-0.4206498983353376,-0.4246612478494644
2000,500,250,12000,5.180137219905853,0.5309963068962097,-0.610235731780529,-0.6103801457285881,-0.6104712780714036
3000,750,375,13000,4.876030226230621,0.6951751053333283,-0.7501236917972565,-0.7495958119630813,-0.7561079308986663
4000,1000,500,14000,4.764195905208588,0.8567181830406189,-0.9165305776596069,-0.9169559309482574,-0.9176733462810517
5000,1250,625,15000,4.590375485897064,0.965948787689209,-1.0530476486682891,-1.0533268043994903,-1.0532869505882263
6000,1500,750,16000,4.411392906665802,1.0594253702163696,-1.1657450006008148,-1.1662523896694184,-1.169362895488739
7000,1750,875,17000,4.2662636389732365,1.1936673159599305,-1.2593848242759704,-1.2594506602287292,-1.260185306072235
8000,2000,1000,18000,3.9948647933006285,1.2999594507217407,-1.3625731549263,-1.3624423866271973,-1.3638100180625916
9000,2250,1125,19000,3.920333040714264,1.4098589181900025,-1.480494815349579,-1.4808889088630677,-1.483377980709076
10000,2500,1250,20000,3.884288696050644,1.546944441795349,-1.6015278391838075,-1.6012694201469422,-1.60322376537323
11000,2750,1375,21000,3.7343965754508974,1.5509065141677856,-1.7118715095520018,-1.711552963256836,-1.7132167272567749
12000,3000,1500,22000,3.575559646129608,1.6495520696640014,-1.8286247806549072,-1.8290154967308045,-1.8291757321357727
13000,3250,1625,23000,3.336101837158203,1.750232174873352,-1.957792664051056,-1.9576881861686706,-1.9592217140197754
14000,3500,1750,24000,3.3248741867542266,1.877334774017334,-2.079763768196106,-2.0800220527648925,-2.081477328300476
15000,3750,1875,25000,3.1884423475265504,1.9545523471832276,-2.152566297531128,-2.1526627230644224,-2.154268982410431
16000,4000,2000,26000,3.09556324505806,2.0319237384796143,-2.2224641795158386,-2.222427103996277,-2.2231532983779907
17000,4250,2125,27000,2.9050807065963746,2.1101092767715453,-2.274926302909851,-2.2753402490615846,-2.2760104484558106
18000,4500,2250,28000,2.9069135885238646,2.204381227493286,-2.351757646560669,-2.3519123034477234,-2.3537783126831053
19000,4750,2375,29000,2.760536335110664,2.278262289047241,-2.425209342956543,-2.425407880783081,-2.426296801567078
20000,5000,2500,30000,2.7137528994083406,2.348639902114868,-2.500388484954834,-2.4996483287811277,-2.5012511405944826
21000,5250,2625,31000,2.61292272734642,2.4276276893615725,-2.57675581073761,-2.577058478355408,-2.578365647315979
22000,5500,2750,32000,2.5337290987968446,2.5139496059417725,-2.6544443912506104,-2.654484072685242,-2.6547026739120483
23000,5750,2875,33000,2.481216029405594,2.5926040439605713,-2.7262127046585083,-2.7264077653884886,-2.729398597717285
24000,6000,3000,34000,2.419253171861172,2.697907220840454,-2.809079946517944,-2.8093437576293945,-2.808234755516052
25000,6250,3125,35000,2.2793384773731233,2.7607418327331543,-2.878134407043457,-2.8781851806640626,-2.8801482610702513
26000,6500,3250,36000,2.2561027302742005,2.824370923995972,-2.9554831132888792,-2.955590220451355,-2.95650546169281
27000,6750,3375,37000,2.1605936893224715,2.8771158237457275,-2.9958292388916017,-2.996193994522095,-2.9977596950531007
28000,7000,3500,38000,2.288662529349327,2.977426305770874,-3.067789541244507,-3.0678411893844606,-3.0689374103546143
