step,distFromStart,speedX,speedY,angle,trackPos,controlState,rawRacingLinePos,practicalTrackPos,targetTrackPos,previewTrackPos,steeringTrackPos,lineError,effectiveLineError,corridorHalfWidth,lineComplexity,targetSpeed,targetCurvature,headingOffset,speedDelta30m,turnDirection,sensorFront,sensorBestAngle,sensorRawSpeedCap,sensorSafetyCap,trackSensor0,trackSensor1,trackSensor2,trackSensor3,trackSensor4,trackSensor5,trackSensor6,trackSensor7,trackSensor8,trackSensor9,trackSensor10,trackSensor11,trackSensor12,trackSensor13,trackSensor14,trackSensor15,trackSensor16,trackSensor17,trackSensor18,lookaheadDistance,lineBlend,referenceThrottle,referenceBrake,referenceSection,phase,steer,accel,brake,gear,curLapTime,lastLapTime
101,2749.08,44.0156,-0.0118236,-0.00291616,0.00110855,RACE,0.22,0.010641513611475513,0.010641513611475513,0.010911848652116926,0.010911848652116926,-0.009532963611475513,-0.009803298652116927,0.10400000000000001,0.0,210.0,0.0,0.0,0.7912865027592404,0.0,153.725,0,216.0,216.0,7.04272,15.212,23.697,40.0314,68.7323,107.332,140.257,147.293,150.787,153.725,156.297,158.601,161.486,122.97,74.8809,42.0725,24.4104,15.5062,7.09964,17.521248,0.04837464159926164,0.0,0.0,,accelerate,0.007245352282141492,0.9,0.0,1,1.064,0.0
102,2749.33,45.1012,-0.0210074,-0.00328285,0.00123672,RACE,0.22,0.011494405133602245,0.011494405133602245,0.011785264781224691,0.011785264781224691,-0.010257685133602245,-0.01054854478122469,0.10400000000000001,0.0,210.0,0.0,0.0,1.240358253888171,0.0,153.362,0,216.0,216.0,7.03925,15.194,23.6537,39.9099,68.3794,106.48,139.749,146.894,150.412,153.362,155.943,158.255,161.147,124.102,75.3026,42.2071,24.4563,15.5249,7.10317,17.608096,0.05225140443998349,0.0,0.0,,accelerate,0.007259702167990507,0.9,0.0,2,1.084,0.0
103,2749.58,46.1831,-0.0313324,-0.00368339,0.00138922,RACE,0.22,0.012398339208316157,0.012398339208316157,0.012710797361181237,0.012710797361181237,-0.011009119208316157,-0.011321577361181237,0.10400000000000001,0.0,210.0,0.0,0.0,1.6894300050171025,0.0,152.982,0,216.0,216.0,7.03538,15.1742,23.6063,39.7775,67.997,105.563,139.2,146.474,150.017,152.982,155.573,157.893,160.793,125.365,75.7691,42.3555,24.507,15.5455,7.10712,17.694648,0.056360177877635816,0.0,0.0,,accelerate,0.007222583091094539,0.9,0.0,2,1.104,0.0
104,2749.84,47.2189,-0.0418346,-0.00411636,0.00154171,RACE,0.22,0.01335404526908795,0.01335404526908795,0.013689020721685825,0.013689020721685825,-0.01181233526908795,-0.012147310721685825,0.10400000000000001,0.0,210.0,0.0,0.0,2.1564646261915827,0.0,152.586,0,216.0,216.0,7.03128,15.1531,23.5556,39.6359,67.5892,104.592,138.606,146.032,149.604,152.586,155.189,157.517,160.426,126.756,76.2793,42.5164,24.5616,15.5677,7.1113,17.777512,0.060704277504530925,0.0,0.0,,accelerate,0.00716687423947635,0.9,0.0,2,1.124,0.0
105,2750.11,48.2166,-0.0509829,-0.00457651,0.00172482,RACE,0.22,0.014362263848850674,0.014362263848850674,0.01472064449276346,0.01472064449276346,-0.012637443848850674,-0.01299582449276346,0.10400000000000001,0.0,210.0,0.0,0.0,2.6414621174107955,0.0,152.175,0,216.0,216.0,7.02679,15.1304,23.5015,39.4855,67.16,103.575,137.966,145.57,149.174,152.175,154.79,157.127,160.047,128.272,76.8306,42.6898,24.6205,15.5916,7.1159,17.857328,0.06528706936486402,0.0,0.0,,accelerate,0.007121518320259536,0.9,0.0,2,1.144,0.0
106,2750.38,49.1939,-0.0573399,-0.00505096,0.00192308,RACE,0.22,0.015423407069581011,0.015423407069581011,0.015806171200922543,0.015806171200922543,-0.01350032706958101,-0.013883091200922543,0.10400000000000001,0.0,210.0,0.0,0.0,3.126459608630009,0.0,151.753,0,216.0,216.0,7.02209,15.1068,23.4456,39.3313,66.7219,102.546,137.289,145.094,148.732,151.753,154.381,156.728,159.659,129.874,77.408,42.8704,24.6817,15.6166,7.12072,17.935512,0.07011042673222685,0.0,0.0,,accelerate,0.0071376371483897125,0.9,0.0,2,1.164,0.0
107,2750.66,50.1659,-0.0633757,-0.0055402,0.00214586,RACE,0.22,0.016539860937738304,0.016539860937738304,0.016947896825317412,0.016947896825317412,-0.014394000937738304,-0.014802036825317413,0.10400000000000001,0.0,210.0,0.0,0.0,3.631189189188546,0.0,151.32,0,216.0,216.0,7.01713,15.0824,23.3879,39.1727,66.2743,101.504,136.565,144.604,148.279,151.32,153.962,156.319,159.261,131.57,78.0137,43.059,24.7456,15.6426,7.12583,18.013272,0.07518519504351184,0.0,0.0,,accelerate,0.007187835169971209,0.9,0.0,2,1.184,0.0
108,2750.94,51.1366,-0.0696678,-0.00604803,0.00239601,RACE,0.22,0.017712074581836823,0.017712074581836823,0.018146365103919627,0.018146365103919627,-0.015316064581836823,-0.015750355103919627,0.10400000000000001,0.0,210.0,0.0,0.0,4.136193203103832,0.0,150.874,0,216.0,216.0,7.01185,15.0568,23.3277,39.0086,65.815,100.442,135.781,144.098,147.812,150.874,153.531,155.9,158.853,161.844,78.6538,43.2573,24.8127,15.6701,7.13127,18.090927999999998,0.08051341578311608,0.0,0.0,,accelerate,0.007245671763558201,0.9,0.0,2,1.204,0.0
109,2751.22,52.1083,-0.0764939,-0.00657589,0.00267363,RACE,0.22,0.018941305997469415,0.018941305997469415,0.01940283205193799,0.01940283205193799,-0.016267675997469415,-0.01672920205193799,0.10400000000000001,0.0,210.0,0.0,0.0,4.641197217018298,0.0,150.416,0,216.0,216.0,7.00624,15.03,23.2651,38.8386,65.3429,99.3586,134.919,143.573,147.33,150.416,153.089,155.469,158.434,161.431,79.3315,43.4661,24.8833,15.699,7.13706,18.168664,0.0861008070880378,0.0,0.0,,accelerate,0.007293439738117226,0.9,0.0,2,1.224,0.0
110,2751.52,53.0822,-0.0840832,-0.00712568,0.00298491,RACE,0.22,0.0202277432943103,0.0202277432943103,0.02071713093771996,0.02071713093771996,-0.0172428332943103,-0.01773222093771996,0.10400000000000001,0.0,210.0,0.0,0.0,5.182272946213188,0.0,149.945,0,216.0,216.0,7.00026,15.0019,23.1997,38.6623,64.8566,98.2526,133.944,143.03,146.833,149.945,152.634,155.026,158.004,161.009,80.0511,43.6865,24.9578,15.7295,7.14326,18.246576,0.09194822399854422,0.0,0.0,,accelerate,0.007314712874696065,0.9,0.0,2,1.244,0.0
111,2751.81,54.0593,-0.0927185,-0.00770027,0.00332661,RACE,0.22,0.021575815766713694,0.021575815766713694,0.022094211340448408,0.022094211340448408,-0.018249205766713694,-0.018767601340448407,0.10400000000000001,0.0,210.0,0.0,0.0,5.705312817767867,0.0,149.458,0,216.0,216.0,6.9939,14.9723,23.1314,38.4791,64.3551,97.1214,132.787,142.464,146.319,149.458,152.165,154.57,157.562,160.577,80.8182,43.9196,25.0364,15.7618,7.14986,18.324744,0.09807579958351638,0.0,0.0,,accelerate,0.007299210669498338,0.9,0.0,2,1.264,0.0
112,2752.12,55.0408,-0.10273,-0.00830251,0.00370188,RACE,0.22,0.022983528325607332,0.022983528325607332,0.023531466582418465,0.023531466582418465,-0.01928164832560733,-0.019829586582418464,0.10400000000000001,0.0,210.0,0.0,0.0,6.264424404602149,0.0,148.955,0,216.0,216.0,6.98712,14.9412,23.0598,38.2881,63.8359,95.96,131.212,141.875,145.786,148.955,151.682,154.101,157.108,160.134,81.639,44.1674,25.1197,15.796,7.15691,18.403264,0.10447446529557325,0.0,0.0,,accelerate,0.007232015251478588,0.9,0.0,2,1.284,0.0
113,2752.43,56.0276,-0.114505,-0.00893718,0.00411072,RACE,0.22,0.024454136886473563,0.024454136886473563,0.025032507958735135,0.025032507958735135,-0.020343416886473564,-0.020921787958735137,0.10400000000000001,0.0,210.0,0.0,0.0,6.823535991436431,0.0,148.435,0,216.0,216.0,6.9799,14.9083,22.9844,38.0882,63.2965,94.7636,129.008,141.259,145.233,148.435,151.183,153.617,156.64,159.679,82.5227,44.4319,25.2084,15.8325,7.16445,18.482208,0.1111590206863894,0.0,0.0,,accelerate,0.0070986637563618,0.9,0.0,2,1.304,0.0
114,2752.74,57.0201,-0.128393,-0.00960952,0.00455627,RACE,0.22,0.025987703615371557,0.025987703615371557,0.0265973499250064,0.0265973499250064,-0.021431433615371556,-0.0220410799250064,0.10400000000000001,0.0,210.0,0.0,0.0,7.382647578270714,0.0,147.894,0,216.0,216.0,6.97217,14.8734,22.9046,37.8779,62.7333,93.5254,126.743,140.611,144.656,147.894,150.665,153.116,156.156,159.211,83.4802,44.7162,25.3034,15.8714,7.17254,18.561608,0.11812974832773614,0.0,0.0,,accelerate,0.006882408118252959,0.9,0.0,2,1.324,0.0
115,2753.06,58.0177,-0.144553,-0.0103257,0.00503836,RACE,0.22,0.027586454883771733,0.027586454883771733,0.028227992092383,0.028227992092383,-0.022548094883771734,-0.023189632092383,0.10400000000000001,0.0,210.0,0.0,0.0,7.95979502274521,0.0,147.331,0,216.0,216.0,6.96391,14.8363,22.8201,37.6561,62.1437,92.2405,124.414,139.926,144.053,147.331,150.127,152.597,155.656,158.727,84.5246,45.0229,25.4054,15.9132,7.18123,18.641416,0.12539676804606528,0.0,0.0,,accelerate,0.006571119400619763,0.9,0.0,2,1.344,0.0
116,2753.39,59.0199,-0.163126,-0.0110911,0.00556316,RACE,0.22,0.029251218697932714,0.029251218697932714,0.029925181774557566,0.029925181774557566,-0.023688058697932713,-0.024362021774557565,0.10400000000000001,0.0,210.0,0.0,0.0,8.554978324859096,0.0,146.743,0,216.0,216.0,6.95502,14.7966,22.7303,37.4215,61.5251,90.9046,122.017,139.197,143.419,146.743,149.568,152.057,155.137,158.226,85.6696,45.3553,25.5153,15.9582,7.19059,18.721592,0.1329638434898738,0.0,0.0,,accelerate,0.006152102841635179,0.9,0.0,2,1.364,0.0
117,2753.72,60.0262,-0.18633,-0.0118931,0.00612459,RACE,0.22,0.03098353070775688,0.03098353070775688,0.031690641210511905,0.031690641210511905,-0.02485894070775688,-0.025566051210511906,0.10400000000000001,0.0,210.0,0.0,0.0,9.153110219099696,0.0,146.134,0,216.0,216.0,6.94565,14.7551,22.6364,37.1778,60.8877,89.5415,119.595,138.43,142.759,146.134,148.989,151.5,154.603,157.71,86.903,45.7095,25.6319,16.0058,7.20052,18.802096,0.14083795485573236,0.0,0.0,,accelerate,0.005587043746045907,0.9,0.0,2,1.384,0.0
118,2754.05,61.0362,-0.209918,-0.0127347,0.00672579,RACE,0.22,0.03260876854822222,0.03260876854822222,0.03260876854822222,0.03260876854822222,-0.025882978548222222,-0.025882978548222222,0.10400000000000001,0.0,210.0,0.0,0.0,9.75140424820231,0.0,145.501,0,216.0,216.0,6.93575,14.7116,22.5384,36.9249,60.2318,88.1526,117.151,137.617,142.071,145.501,148.391,150.925,154.052,157.18,88.2357,46.0871,25.7556,16.0562,7.21104,18.882896000000002,0.14901370495666394,0.0,0.0,,accelerate,0.004548640819362627,0.9,0.0,2,1.404,0.0
119,2754.4,62.0496,-0.237478,-0.0136145,0.00737572,RACE,0.22,0.03284647688155556,0.03284647688155556,0.03284647688155556,0.03284647688155556,-0.02547075688155556,-0.02547075688155556,0.10400000000000001,0.0,210.0,0.0,0.0,10.38595852149206,0.0,144.846,0,216.0,216.0,6.92527,14.666,22.4363,36.6631,59.5591,86.7426,114.697,136.756,141.353,144.846,147.772,150.332,153.484,156.634,89.6733,46.4892,25.8865,16.1095,7.22222,18.963968,0.15750937134757692,0.0,0.0,,accelerate,0.0029017803002470777,0.9,0.0,2,1.424,0.0
120,2754.74,63.0664,-0.269404,-0.0145033,0.00806532,RACE,0.22,0.033087865770444445,0.033087865770444445,0.033087865770444445,0.033087865770444445,-0.025022545770444445,-0.025022545770444445,0.10400000000000001,0.0,210.0,0.0,0.0,11.002382672687418,0.0,144.177,0,216.0,216.0,6.91449,14.6197,22.3333,36.401,58.8918,85.3592,112.312,135.859,140.618,144.177,147.142,149.729,152.907,156.079,91.1753,46.9033,26.0207,16.1642,7.23377,19.045312,0.16631339468432943,0.0,0.0,,accelerate,0.000884221479792001,0.9,0.0,2,1.444,0.0
121,2755.1,64.0867,-0.302443,-0.015374,0.0088007,RACE,0.22,0.033333421326,0.033333421326,0.033333421326,0.033333421326,-0.024532721325999998,-0.024532721325999998,0.10400000000000001,0.0,210.0,0.0,0.0,11.655067068071562,0.0,143.505,0,216.0,216.0,6.90352,14.5737,22.2317,36.1451,58.2481,84.0381,110.061,134.939,139.878,143.505,146.509,149.122,152.327,155.521,92.6996,47.3189,26.1551,16.219,7.24554,19.126936,0.17544652007400002,0.0,0.0,,accelerate,-0.001326393252887487,0.9,0.0,2,1.464,0.0
122,2755.46,65.1104,-0.33503,-0.0162128,0.00957575,RACE,0.22,0.033582796326,0.033582796326,0.033582796326,0.033582796326,-0.024007046326000002,-0.024007046326000002,0.10400000000000001,0.0,210.0,0.0,0.0,12.307751463455705,0.0,142.835,0,216.0,216.0,6.89252,14.5286,22.1332,35.8994,57.6364,82.7975,107.967,134.004,139.138,142.835,145.878,148.517,151.748,154.963,94.2211,47.7285,26.2874,16.2732,7.25739,19.208832,0.184898588305536,0.0,0.0,,accelerate,-0.003611544485140907,0.9,0.0,2,1.484,0.0
123,2755.82,66.1378,-0.368331,-0.0169905,0.0103905,RACE,0.22,0.03383606021488889,0.03383606021488889,0.03383606021488889,0.03383606021488889,-0.023445560214888892,-0.023445560214888892,0.10400000000000001,0.0,210.0,0.0,0.0,12.960435858839851,0.0,142.178,0,216.0,216.0,6.88167,14.4855,22.0403,35.6707,57.0743,81.6694,106.081,133.076,138.414,142.178,145.258,147.922,151.176,154.411,95.6842,48.1189,26.4136,16.3252,7.26909,19.291024,0.1946742549564164,0.0,0.0,,accelerate,-0.005926510450744982,0.9,0.0,2,1.504,0.0
124,2756.19,67.1689,-0.397081,-0.0176929,0.0112479,RACE,0.22,0.034093421326000004,0.034093421326000004,0.034093421326000004,0.034093421326000004,-0.022845521326000005,-0.022845521326000005,0.10400000000000001,0.0,210.0,0.0,0.0,13.631250376317563,0.0,141.542,0,216.0,216.0,6.87105,14.4451,21.9542,35.4619,56.5683,80.6645,104.418,132.169,137.714,141.542,144.655,147.341,150.616,153.868,97.0547,48.4825,26.5317,16.3744,7.28055,19.373511999999998,0.20478341678158402,0.0,0.0,,accelerate,-0.00814933417156381,0.9,0.0,2,1.524,0.0
125,2756.57,68.2038,-0.422059,-0.0183199,0.0121445,RACE,0.22,0.034354879659333336,0.034354879659333336,0.034354879659333336,0.034354879659333336,-0.022210379659333333,-0.022210379659333333,0.10400000000000001,0.0,210.0,0.0006097150321125919,0.0009118306796914939,14.32227134064824,0.0,140.926,0,216.0,216.0,6.86066,14.4072,21.875,35.2726,56.116,79.7768,102.961,131.288,137.041,140.926,144.07,146.774,150.068,153.335,98.3235,48.8174,26.6413,16.4206,7.29174,19.456304,0.2152276518747781,0.0,0.0,,accelerate,-0.0101678428512436,0.9,0.0,2,1.544,0.0
126,2756.95,69.2427,-0.44333,-0.0188654,0.0130782,RACE,0.22,0.034620226881555555,0.034620226881555555,0.034620226881555555,0.034620226881555555,-0.021542026881555557,-0.021542026881555557,0.10400000000000001,0.0,210.0,0.0019466550909819774,0.0029112285924537,15.015768798501423,0.0,140.335,0,216.0,216.0,6.85058,14.3721,21.8031,35.104,55.7193,79.0072,101.71,130.448,136.399,140.335,143.504,146.225,149.534,152.814,99.4661,49.1193,26.7412,16.4635,7.3026,19.539416,0.22599949347920711,0.0,0.0,,accelerate,-0.011904405026806213,0.9,0.0,2,1.564,0.0
127,2757.34,70.2855,-0.460529,-0.0193184,0.0140547,RACE,0.22,0.03488946299266667,0.03488946299266667,0.03488946299266667,0.03488946299266667,-0.020834762992666667,-0.020834762992666667,0.112,0.0,210.0,0.003318777782981904,0.004963242239765868,15.727516189457251,0.0,139.773,0,216.0,216.0,6.84082,14.3401,21.7391,34.9577,55.382,78.3618,100.67,129.668,135.796,139.773,142.963,145.696,149.017,152.306,100.454,49.3824,26.83,16.5025,7.31308,19.62284,0.23709906268893396,0.0,0.0,,accelerate,-0.013386890405461385,0.9,0.0,2,1.584,0.0
128,2757.73,71.3322,-0.471078,-0.0196851,0.0150708,RACE,0.22,0.03516293521488889,0.03516293521488889,0.03516293521488889,0.03516293521488889,-0.02009213521488889,-0.02009213521488889,0.112,0.0,198.0,0.004690900474980232,0.0070152558870756445,16.439263580412252,0.0,139.239,0,216.0,216.0,6.83136,14.311,21.6825,34.832,55.0985,77.8283,99.819,128.956,135.232,139.239,142.444,145.186,148.515,151.811,101.29,49.6081,26.9081,16.5378,7.3232,19.706576,0.2485405627115281,0.0,0.0,,accelerate,-0.014584861551022902,0.9,0.0,2,1.604,0.0
129,2758.13,72.3828,-0.479133,-0.0199583,0.0161236,RACE,0.22,0.035440296326,0.035440296326,0.035440296326,0.035440296326,-0.019316696326000003,-0.019316696326000003,0.112,0.0,176.0,0.0060982058001075,0.00911988526893299,17.169260904469066,0.0,138.737,0,216.0,216.0,6.82226,14.285,21.634,34.7283,54.8726,77.4109,99.1638,128.331,134.71,138.737,141.95,144.697,148.031,151.329,101.95,49.7921,26.9745,16.569,7.33288,19.790624,0.260308766018944,0.0,0.0,,accelerate,-0.015551164442211957,0.9,0.0,2,1.624,0.0
130,2758.54,73.4373,-0.480608,-0.0201324,0.017213,RACE,0.22,0.03572175465933334,0.03572175465933334,0.03572175465933334,0.03572175465933334,-0.01850875465933334,-0.01850875465933334,0.112,0.0,176.0,0.007540693758362111,0.011277130385335515,17.917508161626863,0.0,138.269,0,216.0,216.0,6.81357,14.2625,21.594,34.6478,54.706,77.115,98.7081,127.811,134.236,138.269,141.484,144.231,147.565,150.864,102.417,49.93,27.0278,16.5957,7.34207,19.874983999999998,0.272411067869802,0.0,0.0,,accelerate,-0.016231229202869853,0.9,0.0,2,1.644,0.0
131,2758.95,74.4956,-0.474811,-0.0202287,0.018342,RACE,0.22,0.03600724077044445,0.03600724077044445,0.03600724077044445,0.03600724077044445,-0.017665240770444447,-0.017665240770444447,0.09,0.0,176.0,0.00898318171661672,0.013434375501738037,18.665755418784663,0.0,137.827,0,216.0,216.0,6.80511,14.2423,21.5602,34.5846,54.5849,76.9098,98.4045,127.377,133.798,137.827,141.038,143.783,147.113,150.41,102.729,50.0327,27.0715,16.6191,7.35096,19.959648,0.2848425160632575,0.0,0.0,,accelerate,-0.016600281863693802,0.9,0.0,2,1.664,0.0
132,2759.36,75.5577,-0.466862,-0.0202492,0.0195077,RACE,0.22,0.036296962992666666,0.036296962992666666,0.036296962992666666,0.036296962992666666,-0.016789262992666667,-0.016789262992666667,0.09,0.0,154.0,0.01042566967487293,0.015591620618142954,19.41400267594329,0.0,137.409,0,216.0,216.0,6.7969,14.2246,21.5328,34.5386,54.5077,76.7939,98.2474,127.027,133.395,137.409,140.611,143.35,146.674,149.965,102.891,50.1,27.1054,16.6392,7.35953,20.044615999999998,0.2976096477232592,0.0,0.0,,accelerate,-0.016719028925870787,0.9,0.0,2,1.684,0.0
133,2759.79,76.6237,-0.453128,-0.0201939,0.02071,RACE,0.22254035939120184,0.036590643548222224,0.036590643548222224,0.036590643548222224,0.036590643548222224,-0.015880643548222224,-0.015880643548222224,0.112,0.0,176.0,0.007564566322128269,0.015561335909014934,20.204851212577147,0.0,137.016,0,216.0,216.0,6.78893,14.2093,21.5115,34.5097,54.4745,76.7667,98.2366,126.757,133.027,137.016,140.204,142.933,146.248,149.531,102.896,50.1318,27.1295,16.656,7.36778,20.129896000000002,0.31069692662047604,0.0,0.0,,accelerate,-0.017101204815723227,0.9,0.0,2,1.704,0.0
134,2760.22,77.6936,-0.435294,-0.0200713,0.0219459,RACE,0.22524621655795138,0.03688849077044445,0.03688849077044445,0.03688849077044445,0.03688849077044445,-0.014942590770444446,-0.014942590770444446,0.112,0.0,198.0,0.004418511128953014,0.015381683793276564,20.99609724034077,0.0,136.643,0,216.0,216.0,6.78116,14.1961,21.4956,34.4956,54.4797,76.8171,98.3541,126.549,132.687,136.643,139.813,142.53,145.832,149.106,102.767,50.1324,27.145,16.6698,7.37576,20.215488,0.3241095509633819,0.0,0.0,,accelerate,-0.017595853903374523,0.9,0.0,2,1.724,0.0
135,2760.65,78.7673,-0.415912,-0.0198634,0.0232122,RACE,0.2279520737247038,0.03719050465933334,0.03719050465933334,0.03719050465933334,0.03719050465933334,-0.013978304659333338,-0.013978304659333338,0.112,0.0,210.0,0.0012724559357744306,0.015202031677538006,21.787343268105232,0.0,136.298,0,216.0,216.0,6.77373,14.1858,21.4869,34.501,54.5347,76.9679,98.6377,126.414,132.385,136.298,139.444,142.145,145.432,148.692,102.467,50.0931,27.1492,16.6797,7.38331,20.301384,0.33784281458526877,0.0,0.0,,accelerate,-0.018124967767916493,0.9,0.0,2,1.744,0.0
136,2761.09,79.845,-0.389959,-0.0195602,0.0245061,RACE,0.2307208578023094,0.03749668521488889,0.03749668521488889,0.03749668521488889,0.03749668521488889,-0.012990585214888894,-0.012990585214888894,0.112,0.0,210.0,-0.0019467633316623389,0.015018201605619582,22.59699036628237,0.0,135.982,0,216.0,216.0,6.76673,14.1787,21.4863,34.5286,54.6468,77.2349,99.1144,126.348,132.124,135.982,139.099,141.781,145.048,148.293,101.978,50.0085,27.1406,16.6851,7.39031,20.3876,0.35189120342604785,0.0,0.0,,accelerate,-0.018566202345629966,0.9,0.0,2,1.764,0.0
137,2761.54,80.9266,-0.360402,-0.0191448,0.0258183,RACE,0.23355256879076816,0.037806962992666664,0.037806962992666664,0.037806962992666664,0.037806962992666664,-0.011988662992666665,-0.011988662992666665,0.112,0.0,198.0,-0.005239146673357299,0.014830193577521295,23.42503853487219,0.0,135.703,0,216.0,216.0,6.76032,14.1757,21.4957,34.5827,54.8274,77.64,99.8216,126.355,131.909,135.703,138.784,141.441,144.685,147.911,101.272,49.8717,27.1168,16.685,7.39658,20.474128,0.36624513962231,0.0,0.0,,accelerate,-0.01889955372932254,0.9,0.0,2,1.784,0.0
138,2761.99,82.0123,-0.322254,-0.018606,0.0271579,RACE,0.23638427977922694,0.038121407437111114,0.038121407437111114,0.038121407437111114,0.038121407437111114,-0.010963507437111115,-0.010963507437111115,0.09,0.0,176.0,-0.008531530015052255,0.014642185549423006,24.25308670346201,0.0,135.461,0,216.0,216.0,6.75454,14.1771,21.516,34.6665,55.0848,78.2042,100.797,126.427,131.743,135.461,138.5,141.13,144.345,147.548,100.338,49.6777,27.0764,16.6789,7.4021,20.560983999999998,0.3809005794240191,0.0,0.0,,accelerate,-0.019028411650020047,0.9,0.0,2,1.804,0.0
139,2762.45,83.1019,-0.276314,-0.0179418,0.0285006,RACE,0.23877489379494898,0.038440157437111114,0.038440157437111114,0.038440157437111114,0.038440157437111114,-0.009939557437111113,-0.009939557437111113,0.09,0.0,154.0,-0.011072386439203821,0.014059528115069322,24.95148342532196,0.0,135.257,0,216.0,216.0,6.74953,14.1833,21.548,34.7816,55.424,78.9371,102.06,126.553,131.622,135.257,138.248,140.845,144.029,147.205,99.1838,49.427,27.019,16.6665,7.40667,20.648152,0.39585594160521015,0.0,0.0,,accelerate,-0.018831369003252604,0.9,0.0,2,1.824,0.0
140,2762.92,84.1955,-0.222443,-0.0171436,0.0298707,RACE,0.23853985449071738,0.038763143548222224,0.038763143548222224,0.038763143548222224,0.038763143548222224,-0.008892443548222224,-0.008892443548222224,0.09,0.0,154.0,-0.009287314019065789,0.011389827496235416,24.878534771700917,0.0,135.089,0,216.0,216.0,6.74521,14.1944,21.5921,34.9303,55.8526,79.8597,103.653,126.723,131.547,135.089,138.028,140.588,143.736,146.882,97.813,49.118,26.9441,16.6478,7.41041,20.73564,0.4110989957435078,0.0,0.0,,accelerate,-0.01785902343031336,0.9,0.0,2,1.844,0.0
141,2763.39,85.2931,-0.157996,-0.0162171,0.0312438,RACE,0.23830481518648602,0.039090365770444446,0.039090365770444446,0.039090365770444446,0.039090365770444446,-0.007846565770444448,-0.007846565770444448,0.112,0.0,176.0,-0.007502241598929482,0.008720126877404092,24.805586118079944,0.0,134.955,0,216.0,216.0,6.7417,14.2105,21.6486,35.1129,56.3727,80.9803,105.595,126.926,131.509,134.955,137.837,140.358,143.465,146.578,96.251,48.7548,26.8521,16.6226,7.41318,20.823448,0.4266197535794595,0.0,0.0,,accelerate,-0.016247241390414554,0.9,0.0,3,1.864,0.0
142,2763.86,86.3875,-0.0836535,-0.0151919,0.032617,RACE,0.23806977588225442,0.03942182410377778,0.03942182410377778,0.03942182410377778,0.03942182410377778,-0.006804824103777779,-0.006804824103777779,0.112,0.0,198.0,-0.005717169178791448,0.006050426258570184,24.7326374644589,0.0,134.841,0,216.0,216.0,6.73884,14.2306,21.7149,35.3232,56.97,82.2732,107.852,127.134,131.493,134.841,137.663,140.143,143.208,146.286,94.572,48.3537,26.7478,16.5927,7.4152,20.911,0.44240720985273696,0.0,0.0,,accelerate,-0.01408661076352519,0.9,0.0,3,1.884,0.0
143,2764.35,87.468,-0.00625008,-0.0141037,0.0339902,RACE,0.23782473490550257,0.03975737965933333,0.03975737965933333,0.03975737965933333,0.03975737965933333,-0.005767179659333335,-0.005767179659333335,0.112,0.0,198.0,-0.00385613623013874,0.0032671213580865183,24.656584612811503,0.0,134.733,0,216.0,216.0,6.73638,14.2534,21.7878,35.5528,57.6251,83.7023,110.375,127.325,131.48,134.733,137.497,139.934,142.956,145.998,92.8499,47.9325,26.6361,16.5597,7.41675,20.99744,0.4584426615087408,0.0,0.0,,accelerate,-0.011539209942931984,0.9,0.0,3,1.904,0.0
144,2764.84,88.5215,0.0619439,-0.0130056,0.0353634,RACE,0.2375796939287505,0.040096962992666664,0.040096962992666664,0.040096962992666664,0.040096962992666664,-0.004733562992666661,-0.004733562992666661,0.112,0.0,210.0,-0.0019951032814843044,0.00048381645760026994,24.580531761164035,0.0,134.613,0,216.0,216.0,6.734,14.2766,21.8624,35.7889,58.3044,85.2021,113.052,127.473,131.448,134.613,137.32,139.717,142.697,145.703,91.1778,47.5153,26.5243,16.5265,7.41823,21.08172,0.4747095966085925,0.0,0.0,,accelerate,-0.008907105035200308,0.9,0.0,3,1.924,0.0
145,2765.33,89.4759,0.100237,-0.0120533,0.0367,RACE,0.23733465295199865,0.04044043521488889,0.04044043521488889,0.04044043521488889,0.04044043521488889,-0.0037404352148888848,-0.0037404352148888848,0.112,0.0,210.0,-0.00013407033283159564,-0.0022994884428833955,24.504478909516642,0.0,134.431,0,216.0,216.0,6.73092,14.2948,21.9245,35.9915,58.8997,86.5382,115.472,127.506,131.339,134.431,137.089,139.451,142.395,145.37,89.7921,47.1666,26.432,16.5002,7.42055,21.158072,0.4911870723403234,0.0,0.0,,accelerate,-0.00671867145107931,0.9,0.0,3,1.944,0.0
146,2765.83,90.3575,0.112638,-0.0113166,0.0379938,RACE,0.23708477435108374,0.04078751854822222,0.04078751854822222,0.04078751854822222,0.04078751854822222,-0.002793718548222218,-0.002793718548222218,0.112,0.0,210.0,0.0,-0.0025,24.430917781643025,0.0,134.167,0,216.0,216.0,6.72672,14.305,21.9669,36.1403,59.3535,87.5794,117.388,127.404,131.133,134.167,136.788,139.123,142.037,144.988,88.7731,46.9129,26.3678,16.4841,7.42421,21.2286,0.5078463803729413,0.0,0.0,,accelerate,-0.0053562897747657,0.9,0.0,3,1.964,0.0
