mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
evaluation,True,230173,93,535,133.19178966065073,359.0,205.981,114.38959250822434,1,0.0,0,,off_track
evaluation,True,230173,94,360,73.41617426208737,171.249,161.581,79.35405553305559,1,0.0,0,,off_track
evaluation,True,230173,95,555,137.65799047159982,365.029,186.091,111.95980306648651,1,0.0,0,,off_track
training,True,230543,96,370,71.90326172283412,177.994,160.085,79.90683447108108,1,0.0,0,,off_track
training,True,230912,97,369,73.5577172110395,175.085,158.912,78.92242990216806,1,0.0,0,,off_track
training,True,231283,98,371,71.21026642103475,175.669,157.444,78.82334559002697,1,0.0,0,,off_track
training,True,231849,99,566,149.3237752197664,363.536,184.133,109.38429359346289,1,0.0,0,,off_track
training,True,232359,100,510,128.66261041660601,319.826,191.808,105.99206187568626,1,0.0,0,,off_track
training,True,232731,101,372,72.95808673891575,175.486,157.098,78.49191098440862,1,0.0,0,,off_track
training,True,233301,102,570,143.19685305105062,363.006,181.176,108.6776863129824,1,0.0,0,,off_track
training,True,233816,103,515,130.7753921330463,328.988,200.006,108.03489322194176,1,0.0,0,,off_track
training,True,234345,104,529,132.89141912051483,319.882,187.93,102.44617312646498,1,0.0,0,,off_track
training,True,234875,105,530,141.61181939814665,316.306,182.633,101.0761058620755,1,0.0,0,,off_track
training,True,235432,106,557,147.95451616162833,362.865,182.579,110.74343252387797,1,0.0,0,,off_track
training,True,235806,107,374,74.2449219241461,176.309,154.81,78.31891210454545,1,0.0,0,,off_track
training,True,236341,108,535,137.07476792450154,359.568,204.061,114.29235908018693,1,0.0,0,,off_track
training,True,236708,109,367,78.47215767230607,177.642,162.032,80.40335313378745,1,0.0,0,,off_track
training,True,237076,110,368,72.92987607166239,173.562,157.678,78.52878253913045,1,0.0,0,,off_track
training,True,237624,111,548,124.46387371093945,360.315,198.119,112.34679504361316,1,0.0,0,,off_track
training,True,238187,112,563,161.78396790371346,368.275,188.659,111.42008797886322,1,0.0,0,,off_track
training,True,238731,113,544,137.72299009025596,363.073,203.029,113.93821976819851,1,0.0,0,,off_track
training,True,239305,114,574,159.15986857173635,368.469,183.478,109.47021897996504,1,0.0,0,,off_track
training,True,239847,115,542,137.71284414983563,364.695,203.769,114.91652183191883,1,0.0,0,,off_track
training,True,240391,116,544,159.15821600179325,360.406,195.893,113.06131002371322,1,0.0,0,,off_track
