mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,476825,1,546,221.02701972375084,369.238,204.637,114.96072065329676,1,0.0,0,,off_track
replay_warmup,True,476825,2,537,218.8558222074139,357.992,206.135,113.55777857988825,1,0.0,0,,off_track
replay_warmup,True,476825,3,548,223.2211258853505,368.182,204.617,114.36918300894163,1,0.0,0,,off_track
replay_warmup,True,476825,4,543,222.15978362833613,366.163,205.089,114.76063855064461,1,0.0,0,,off_track
replay_warmup,True,476825,5,552,222.42396026255338,370.725,200.501,114.31663048804349,1,0.0,0,,off_track
replay_warmup,True,476825,6,545,220.1328457777054,366.568,205.694,114.49206245688083,1,0.0,0,,off_track
replay_warmup,True,476825,7,539,218.35764215955567,359.144,205.103,113.42647708961043,1,0.0,0,,off_track
replay_warmup,True,476825,8,547,221.34686656241823,372.535,205.772,115.60987477330895,1,0.0,0,,off_track
replay_warmup,True,476825,9,548,224.27891549506285,368.135,203.849,114.39679477664231,1,0.0,0,,off_track
replay_warmup,True,476825,10,546,222.33059465278066,366.604,203.61,114.33478707106224,1,0.0,0,,off_track
replay_warmup,True,476825,11,547,224.02309049215316,370.44,203.847,115.18310232778785,1,0.0,0,,off_track
replay_warmup,True,476825,12,544,221.48490230083988,366.02,205.745,114.45078609430149,1,0.0,0,,off_track
replay_warmup,True,476825,13,545,222.89907079157106,367.328,204.118,114.68952016183492,1,0.0,0,,off_track
replay_warmup,True,476825,14,552,222.0345459205662,371.499,203.679,114.57055981195656,1,0.0,0,,off_track
replay_warmup,True,476825,15,549,223.06381647010446,371.855,203.982,115.10839054116582,1,0.0,0,,off_track
replay_warmup,True,476825,16,547,223.49269845155527,367.685,203.293,114.47610415813516,1,0.0,0,,off_track
replay_warmup,True,476825,17,546,221.3490492820186,365.22,202.182,113.98225885219787,1,0.0,0,,off_track
replay_warmup,True,476825,18,547,222.67379938580302,368.8,203.292,114.78316178043877,1,0.0,0,,off_track
training,True,477012,19,361,88.61584509900432,164.431,150.61,76.29774810110794,1,0.0,0,,off_track
training,True,477353,20,341,54.53614738259621,115.976,109.831,57.27689486304984,1,0.0,0,,off_track
training,True,477545,21,192,11.265253409187366,36.4463,79.9254,32.77949915104166,1,0.0,0,,off_track
training,True,477893,22,348,75.41291802309631,149.608,141.054,73.01275564712641,1,0.0,0,,off_track
training,True,478219,23,326,40.23207746434051,93.4009,77.2116,48.39014412852763,1,0.0,0,,off_track
training,True,478526,24,307,47.34541169499952,102.474,108.072,56.683083982410416,1,0.0,0,,off_track
training,True,478824,25,298,28.75100496462221,75.0483,75.714,43.23660547785233,1,0.0,0,,off_track
training,True,479077,26,253,24.863774051354824,64.9065,85.6407,43.65843921778655,1,0.0,0,,off_track
training,True,479324,27,247,29.532844044095626,67.2366,102.934,46.49367474777328,1,0.0,0,,off_track
training,True,479492,28,168,0.6378229726913975,23.9133,63.0665,23.3080150297619,0,0.0,0,,backwards
training,True,479884,29,392,83.81950013850404,170.23,135.41,73.60892559540811,1,0.0,0,,off_track
training,True,480186,30,302,34.37996365409087,81.5044,77.0882,46.171403617218516,1,0.0,0,,off_track
evaluation,True,480186,31,535,215.01850054946382,367.855,210.31,116.56264914429907,1,0.0,0,,off_track
evaluation,True,480186,32,498,189.37437680509672,320.786,210.805,108.55939612891576,1,0.0,0,,off_track
evaluation,True,480186,33,539,214.95010012366882,369.794,210.221,116.64713354768077,1,0.0,0,,off_track
training,True,480451,34,265,29.635690431192565,70.7766,86.4329,45.5008010916981,1,0.0,0,,off_track
training,True,480854,35,403,106.1818988276859,204.976,161.673,84.79349830446654,1,0.0,0,,off_track
training,True,481131,36,277,26.372103839426586,70.4473,77.4688,41.442071310469316,0,0.0,0,,backwards
training,True,481450,37,319,35.50946916506609,88.2327,81.1553,46.804999535423185,1,0.0,0,,off_track
training,True,481801,38,351,79.81677124749908,153.287,146.33,73.63440920626778,1,0.0,0,,off_track
training,True,482171,39,370,88.67563710556823,169.58,151.114,76.75438495675672,1,0.0,0,,off_track
training,True,482439,40,268,31.222375677459375,71.739,84.7294,45.49386445858208,1,0.0,0,,off_track
training,True,482716,41,277,32.72072862207535,77.1252,90.6266,47.322521500361,1,0.0,0,,off_track
training,True,482889,42,173,4.535463476008946,24.969,61.2283,24.726733480924846,0,0.0,0,,backwards
training,True,483064,43,175,4.261363612192925,24.3108,56.1132,24.55302395085713,1,0.0,0,,off_track
training,True,483420,44,356,52.50412131590344,127.316,111.712,58.076662584269634,1,0.0,0,,off_track
training,True,483728,45,308,41.05457883630352,101.027,103.605,52.58671570389614,0,0.0,0,,backwards
training,True,483944,46,216,18.555632432694363,48.0559,84.9301,38.537915861111095,1,0.0,0,,off_track
