mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,72768,1,8737,1425.4968814318704,2943.19,73.2819,57.98960071964966,0,0.0,1,181.6,lap_completed
training,True,78446,2,6943,742.2604131434045,2182.06,73.9128,54.270814025291784,0,241.0,0,,crashed
training,True,79660,3,1214,131.53510708585947,404.538,85.032,57.511022281935816,1,0.0,0,,off_track
training,True,82403,4,2743,381.3052802177209,1012.17,84.3289,64.6229965831571,1,0.0,0,,off_track
evaluation,True,82403,5,5510,909.374962447375,2067.91,88.5702,63.591882775059815,1,0.0,0,,off_track
evaluation,True,82403,6,5391,873.4264509974603,2042.16,89.0097,64.30596223160454,1,0.0,0,,off_track
evaluation,True,82403,7,5274,873.7031681710068,2038.42,90.8206,65.63386833913167,1,0.0,0,,off_track
training,True,82970,8,567,67.64376158195097,162.467,74.4835,49.711906952398564,1,0.0,0,,off_track
training,True,86887,9,3917,503.9236394384459,1468.58,87.742,65.11464118743172,1,0.0,0,,off_track
training,True,89567,10,2680,382.2439868518683,1007.19,89.9679,65.88927403985073,1,0.0,0,,off_track
training,True,90711,11,1144,162.31123994335564,404.94,86.9996,60.79115055760488,1,0.0,0,,off_track
evaluation,True,90711,12,4972,927.780749892798,2032.1,93.2016,69.40677721447905,1,0.0,0,,off_track
evaluation,True,90711,13,4991,889.6686705001272,2030.29,92.3909,69.1638480801563,1,0.0,0,,off_track
evaluation,True,90711,14,5044,920.6304823835733,2039.56,94.0969,68.66707642049174,1,0.0,0,,off_track
training,True,91304,15,593,60.92734288943663,164.654,80.8329,48.278173068634075,1,0.0,0,,off_track
training,True,91855,16,551,65.64968802101392,165.326,85.886,51.831743638947366,1,0.0,0,,off_track
training,True,94268,17,2413,371.9204168393722,921.127,84.8809,66.32404558779113,1,0.0,0,,off_track
training,True,97716,18,3448,546.4674804390455,1383.05,89.2677,70.12806128105267,1,0.0,0,,off_track
training,True,98244,19,528,64.29531347991482,163.157,90.6613,53.21502806073859,1,0.0,0,,off_track
training,True,98768,20,524,66.57415768856431,163.068,96.0051,53.528036194064875,1,0.0,0,,off_track
training,True,102380,21,3612,263.16653411433356,811.682,78.2046,40.174756294878186,1,0.0,0,,off_track
evaluation,True,102380,22,4706,883.1427824254072,2035.67,102.469,73.74579203572019,1,0.0,0,,off_track
evaluation,True,102380,23,4695,889.4758200982575,2031.32,102.207,73.82820959659223,1,0.0,0,,off_track
evaluation,True,102380,24,4792,902.4544040620779,2031.9,95.8168,72.30093715999155,1,0.0,0,,off_track
training,True,102913,25,533,64.62368257638826,162.636,91.3833,52.58309511538464,1,0.0,0,,off_track
training,True,105240,26,2327,377.3140257496111,916.031,88.3249,68.28939091804894,1,0.0,0,,off_track
training,True,107569,27,2329,430.6987532244022,964.882,95.2298,71.51178445534563,1,0.0,0,,off_track
training,True,109026,28,1457,266.3261740465193,586.584,95.5982,68.09688947851747,1,0.0,0,,off_track
training,True,110059,29,1033,176.5600530545673,390.665,89.0885,65.17090692444323,1,0.0,0,,off_track
evaluation,True,110059,30,524,71.62994476381405,170.89,98.9544,55.91405932442752,1,0.0,0,,off_track
evaluation,True,110059,31,528,67.46756415764757,171.955,95.7979,56.08335378030303,1,0.0,0,,off_track
evaluation,True,110059,32,1015,166.25023003592287,402.569,93.8759,68.48727165507385,1,0.0,0,,off_track
training,True,112302,33,2243,330.3342183082438,876.601,93.0156,67.90937904224243,1,0.0,0,,off_track
training,True,113202,34,900,139.02456026234208,339.698,92.3019,66.01833167806667,1,0.0,0,,off_track
training,True,117374,35,4172,675.8731793957128,1809.77,99.7326,74.99762285872472,1,0.0,0,,off_track
training,True,118353,36,979,160.16186701105832,376.618,91.0284,66.56523366415733,1,0.0,0,,off_track
training,True,118863,37,510,65.23614246015532,168.069,96.9276,56.537809657254904,1,0.0,0,,off_track
training,True,120340,38,1477,202.79395747795394,587.723,91.8198,67.6921783280975,1,0.0,0,,off_track
evaluation,True,120340,39,4420,919.5837986392822,2052.42,105.151,79.306636188371,1,0.0,0,,off_track
evaluation,True,120340,40,516,72.57330453075096,177.4,103.254,58.8179767325194,1,0.0,0,,off_track
evaluation,True,120340,41,4381,924.9526479526887,2032.3,101.609,79.29985148849146,1,0.0,0,,off_track
training,True,121695,42,1355,229.15107998679636,541.295,97.3127,68.11546189937279,1,0.0,0,,off_track
training,True,123017,43,1322,221.7410562196841,547.461,97.0836,70.7594955591529,1,0.0,0,,off_track
training,True,125319,44,2302,427.8310004532839,1013.34,102.655,76.0866502862294,1,0.0,0,,off_track
training,True,131944,45,6625,743.4613278058598,2022.9,103.717,52.903617435003824,1,0.0,0,,off_track
evaluation,True,131944,46,491,74.06992552995668,174.869,105.699,60.59906346619144,1,0.0,0,,off_track
evaluation,True,131944,47,480,73.37831769173549,168.238,100.082,59.67299658729171,1,0.0,0,,off_track
evaluation,True,131944,48,493,76.14393134600176,175.203,105.9,60.48084840141988,1,0.0,0,,off_track
training,True,132456,49,512,66.99917734872254,176.476,97.5248,58.73177764570307,1,0.0,0,,off_track
training,True,132943,50,487,58.59266567474336,157.968,89.6466,55.48738243511296,1,0.0,0,,off_track
training,True,137971,51,5028,753.3867562922424,1912.58,102.985,65.58553854274044,1,0.0,0,,off_track
training,True,140175,52,2204,459.51310253144555,1009.61,102.036,78.549050772323,1,0.0,0,,off_track
evaluation,True,140175,53,2111,501.212574843103,998.105,111.348,80.37404834765502,1,0.0,0,,off_track
evaluation,True,140175,54,4061,958.7736899527872,2040.39,114.16,85.88076783105154,1,0.0,0,,off_track
evaluation,True,140175,55,4081,963.7880933676331,2040.18,108.202,85.43742579316341,1,0.0,0,,off_track
training,True,142327,56,2152,416.91674835824455,946.925,98.2042,75.48178988982346,1,0.0,0,,off_track
training,True,150438,57,8111,922.6819879638226,2177.62,93.5099,46.20046055491296,1,0.0,0,,off_track
evaluation,True,150438,58,4163,1015.6915780899726,2040.44,104.276,83.28142288539519,1,0.0,0,,off_track
evaluation,True,150438,59,4128,1015.0409372358513,2044.38,112.745,84.31493075869676,1,0.0,0,,off_track
evaluation,True,150438,60,4223,1017.0389615633778,2057.63,110.508,82.53436717307603,1,0.0,0,,off_track
training,True,156019,61,5581,569.2871414727467,1667.4,97.267,50.73420011881378,1,0.0,0,,off_track
training,True,159972,62,3953,668.0885098547934,1810.26,101.029,78.93450437143963,1,0.0,0,,off_track
training,True,165783,63,5811,1268.7137603711071,2943.55,105.825,85.55096889743584,0,0.0,1,122.576,lap_completed
evaluation,True,165783,64,4013,1024.3830494114536,2049.66,109.993,86.72618088011481,1,0.0,0,,off_track
evaluation,True,165783,65,4015,1035.339216274886,2052.29,113.443,86.79984965676225,1,0.0,0,,off_track
evaluation,True,165783,66,4082,1025.812845892414,2085.71,108.634,86.75745163446818,1,0.0,0,,off_track
training,True,168660,67,2877,357.47561270019344,775.619,100.909,45.54591165550936,1,0.0,0,,off_track
training,True,171377,68,2717,361.5101186559902,761.318,103.841,47.321639770666216,1,0.0,0,,off_track
evaluation,True,171377,69,5573,1530.1614633645252,2943.18,107.93,88.60200534216754,0,0.0,1,117.356,lap_completed
evaluation,True,171377,70,3951,1032.6297162995766,2040.11,107.05,87.69814927155139,1,0.0,0,,off_track
evaluation,True,171377,71,5511,1481.823633581659,2943.49,112.22,89.67753046124109,0,0.0,1,115.98,lap_completed
evaluation,True,172768,73,4007,1030.6230577841902,2048.78,113.728,86.75900810379326,1,0.0,0,,off_track
evaluation,True,172768,74,3999,1031.5232314703005,2041.19,108.579,86.64761294621141,1,0.0,0,,off_track
evaluation,True,172768,75,5590,1524.8771375750437,2943.52,110.39,88.32738741894495,0,0.0,1,117.716,lap_completed
