global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
1000,250,125,11000,5.375464304447174,0.3308757755756378,-0.41156015086174014,-0.41165847485885027,-0.41575309830904006
2000,500,250,12000,5.166600242614746,0.5440140841007233,-0.6254681532979012,-0.6258863252401352,-0.6257487889528275
3000,750,375,13000,4.865060924530029,0.6915960733890534,-0.7629945149421692,-0.7628143465518952,-0.769040477514267
4000,1000,500,14000,4.780630100727081,0.7961342096328735,-0.9027865664958954,-0.9030698976516723,-0.9037762730121612
5000,1250,625,15000,4.6360977220535275,0.9386645936965943,-1.0152406406402588,-1.0153348250389098,-1.015318608522415
6000,1500,750,16000,4.442939836502076,1.0682825636863709,-1.1339805102348328,-1.1344356918334961,-1.137879080057144
7000,1750,875,17000,4.264330049037933,1.2100207014083861,-1.259130142211914,-1.2591406452655791,-1.2601438751220704
8000,2000,1000,18000,3.9497181816101072,1.2857787489891053,-1.3810976481437682,-1.3812689995765686,-1.3822616639137268
9000,2250,1125,19000,3.70514146399498,1.4846388273239135,-1.533175696849823,-1.5332631039619447,-1.535558518409729
10000,2500,1250,20000,3.6074933955669404,1.6292316923141479,-1.6962931122779845,-1.695779764175415,-1.6986920247077941
11000,2750,1375,21000,3.495060422182083,1.700614595413208,-1.778505596637726,-1.778267819404602,-1.7796391611099243
12000,3000,1500,22000,3.3824852912425993,1.8044126119613648,-1.8658605132102966,-1.8660852437019348,-1.866758411884308
13000,3250,1625,23000,3.2192050652503967,1.8811148643493651,-1.9588512892723084,-1.9589998078346254,-1.960926794052124
14000,3500,1750,24000,3.136465416431427,2.0849833393096926,-2.145575019836426,-2.145514416694641,-2.1468884677886964
15000,3750,1875,25000,2.8617171783447266,2.218804307937622,-2.2495249395370482,-2.2492544450759886,-2.2518719830513
16000,4000,2000,26000,2.609271166205406,2.245455397605896,-2.3701354246139528,-2.370375165939331,-2.3705139350891113
17000,4250,2125,27000,2.4989269878864286,2.2845890665054323,-2.4440763940811157,-2.443932695388794,-2.4447448263168337
18000,4500,2250,28000,2.3886347422599794,2.4129718532562254,-2.5042766666412355,-2.5043544692993165,-2.5067283926010133
19000,4750,2375,29000,2.1734678287506104,2.502660234451294,-2.5941336412429807,-2.594193926811218,-2.594134877204895
20000,5000,2500,30000,2.1315417792797087,2.595473695755005,-2.6773884811401367,-2.6775224771499633,-2.679047339439392
21000,5250,2625,31000,1.9209538609981538,2.6498973865509035,-2.7735966386795043,-2.774082077026367,-2.7759304246902468
22000,5500,2750,32000,1.8833291058540345,2.704394285202026,-2.847039800643921,-2.847125072479248,-2.8475588397979736
23000,5750,2875,33000,1.7798777179718017,2.7332485542297364,-2.8837209615707398,-2.883887399673462,-2.8866264543533324
24000,6000,3000,34000,1.72480109167099,2.800654359817505,-2.961843052864075,-2.961586727142334,-2.9608562297821046
25000,6250,3125,35000,1.666558865904808,2.781289833068848,-2.97233279132843,-2.972548868179321,-2.9728879652023315
26000,6500,3250,36000,1.5982848434448242,2.915725847244263,-3.0270656299591066,-3.0273320398330688,-3.0279271030426025
27000,6750,3375,37000,1.4952908903956412,2.9612457942962647,-3.1091241369247435,-3.1092241411209107,-3.111057312965393
28000,7000,3500,38000,1.4709550450444222,3.0115027408599855,-3.1273481674194334,-3.127401072502136,-3.128358843803406
29000,7250,3625,39000,1.4502609689831734,3.0256186294555665,-3.1675265493392946,-3.167337240219116,-3.16839045715332
30000,7500,3750,40000,1.3962375173568726,2.9898186683654786,-3.1547332582473753,-3.1546414165496826,-3.1554135150909426
31000,7750,3875,41000,1.3920354929566383,3.007963569641113,-3.1513485889434816,-3.151389271736145,-3.1518515615463256
32000,8000,4000,42000,1.296177944302559,2.894770719528198,-3.1172599239349363,-3.1172776498794557,-3.11769536113739
33000,8250,4125,43000,1.325252898454666,2.9025942649841308,-3.083357738494873,-3.083212344169617,-3.084700604438782
34000,8500,4250,44000,1.3564057736396788,2.8328789825439453,-3.035255036354065,-3.035187931060791,-3.0345448703765867
35000,8750,4375,45000,1.2615053315162659,2.730847120285034,-2.9584319620132447,-2.958897894859314,-2.958793927192688
36000,9000,4500,46000,1.2272661566734313,2.6035087089538576,-2.8601107902526857,-2.859805651664734,-2.8600463457107543
37000,9250,4625,47000,1.2446112897396087,2.53101438331604,-2.7932820167541506,-2.793493677139282,-2.7929838647842407
38000,9500,4750,48000,1.2985831168889999,2.4524440212249754,-2.704083613395691,-2.7041143760681154,-2.705329273223877
39000,9750,4875,49000,1.2389657301306725,2.3656775102615355,-2.6254358901977537,-2.625888687133789,-2.625342511177063
40000,10000,5000,50000,1.2807460277080536,2.305843676567078,-2.579199453353882,-2.579104677200317,-2.5793865423202513
41000,10250,5125,51000,1.2490022291541099,2.237987741470337,-2.51957271194458,-2.5196616821289064,-2.5202524461746214
42000,10500,5250,52000,1.2523065699338913,2.2242123317718505,-2.467223512172699,-2.4676463441848755,-2.468130721092224
43000,10750,5375,53000,1.2672882776856422,2.1329510707855226,-2.4223239040374756,-2.422248327255249,-2.4223996648788453
