mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,180149,1,4963,1493.283892598768,2943.17,125.206,99.80362132051181,0,0.0,1,103.936,lap_completed
replay_warmup,True,180149,2,4931,1495.0637213853736,2943.63,125.176,100.51421175895338,0,0.0,1,103.214,lap_completed
replay_warmup,True,180149,3,4990,1489.1833249227936,2943.66,127.4,99.3436093401604,0,0.0,1,104.512,lap_completed
replay_warmup,True,180149,4,3555,1000.6223892667374,2059.02,120.778,98.80857568691988,1,0.0,0,,off_track
replay_warmup,True,180149,5,5010,1495.877204592363,2943.38,123.068,98.80842024463037,0,0.0,1,104.962,lap_completed
replay_warmup,True,180149,6,3576,1004.1939190904159,2053.73,126.717,98.19033712818764,1,0.0,0,,off_track
training,True,180189,7,3017,877.4932018418751,1724.52,123.0,98.08021270838567,1,0.0,0,,off_track
evaluation,True,182649,9,3485,1021.0535078421194,2049.44,125.953,100.70862889408902,1,0.0,0,,off_track
evaluation,True,182649,10,4878,1443.9006783619504,2943.4,131.203,101.866168024334,0,0.0,1,102.058,lap_completed
evaluation,True,182649,11,4857,1494.820146594677,2943.22,128.695,102.18548656714053,0,0.0,1,101.602,lap_completed
