mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
evaluation_baseline,True,90156,1,514,167.68333581236286,317.406,202.385,104.81818700058369,1,0.0,0,,off_track
evaluation_baseline,True,90156,2,482,148.0867920568788,282.259,190.093,98.67808962697102,1,0.0,0,,off_track
evaluation_baseline,True,90156,3,557,187.248201757644,360.429,199.891,110.80552530987437,1,0.0,0,,off_track
replay_warmup,True,90156,4,501,156.6213438557196,291.693,190.663,98.39360748662676,1,0.0,0,,off_track
replay_warmup,True,90156,5,497,158.312651515173,290.226,190.816,98.53281211066403,1,0.0,0,,off_track
replay_warmup,True,90156,6,516,161.48096834070896,310.391,197.538,102.14054797732561,1,0.0,0,,off_track
replay_warmup,True,90156,7,557,191.26627321539374,357.703,200.715,109.55266744955128,1,0.0,0,,off_track
replay_warmup,True,90156,8,529,169.98494889610888,322.519,198.659,103.45915553931955,1,0.0,0,,off_track
replay_warmup,True,90156,9,558,187.6378554242079,356.138,200.234,109.11065773655916,1,0.0,0,,off_track
replay_warmup,True,90156,10,564,186.90983655132428,360.46,196.563,109.46470281010636,1,0.0,0,,off_track
replay_warmup,True,90156,11,494,152.5325745581758,285.139,187.274,97.51520667085016,1,0.0,0,,off_track
replay_warmup,True,90156,12,521,171.73661673712508,315.65,198.567,102.7700989395393,1,0.0,0,,off_track
replay_warmup,True,90156,13,523,172.09288680557398,315.36,196.674,102.2729021210325,1,0.0,0,,off_track
replay_warmup,True,90156,14,503,160.49475740613275,293.545,192.053,98.6090149489066,1,0.0,0,,off_track
replay_warmup,True,90156,15,564,190.23813497419872,360.464,198.319,109.20571149893624,1,0.0,0,,off_track
replay_warmup,True,90156,16,490,149.47910464616183,281.733,187.609,97.11090752387756,1,0.0,0,,off_track
replay_warmup,True,90156,17,500,162.71229884218,293.273,192.125,98.90121496659998,1,0.0,0,,off_track
replay_warmup,True,90156,18,496,154.40865305713726,284.976,188.772,96.77552417862898,1,0.0,0,,off_track
replay_warmup,True,90156,19,561,195.63455037871492,359.564,200.257,109.274872504991,1,0.0,0,,off_track
replay_warmup,True,90156,20,363,49.14345384093274,115.361,87.2997,52.127996653168054,0,0.0,0,,backwards
replay_warmup,True,90156,21,361,50.03891190281924,107.544,91.0493,50.522399066759,1,0.0,0,,off_track
replay_warmup,True,90156,22,525,161.78273660432635,299.191,164.972,95.6914764047619,1,0.0,0,,off_track
training,True,90275,23,498,143.40356485539976,277.28,158.571,89.6783067566265,0,0.0,0,,backwards
training,True,90431,24,156,0.801985811092008,17.6025,55.0297,20.73639361410256,0,0.0,0,,backwards
training,True,90600,25,169,2.929599729019909,23.4277,63.3418,22.991670901775144,0,0.0,0,,stalled
training,True,90766,26,166,3.821712241257252,22.7366,60.1536,23.00711540060241,0,0.0,0,,backwards
training,True,90934,27,168,3.739082992127001,23.1919,60.9028,22.977655689880947,0,0.0,0,,backwards
training,True,91117,28,183,8.6170878931194,31.967,83.3765,30.211833355191256,1,0.0,0,,off_track
training,True,91283,29,166,2.8454180132277855,22.6431,60.0146,23.064590514457826,0,0.0,0,,backwards
training,True,91441,30,158,1.9871681785787487,18.5732,58.8021,21.94678820632911,1,0.0,0,,off_track
training,True,91598,31,157,1.3968688356492986,18.7285,55.4998,20.95960721273884,0,0.0,0,,backwards
training,True,91728,32,130,-3.464997043257137,9.03491,48.839,14.845376094615386,1,0.0,0,,off_track
training,True,91859,33,131,-3.3944712614166628,9.3811,49.1758,15.07273328091603,1,0.0,0,,off_track
training,True,92060,34,201,10.822622064613654,35.9519,70.756,31.003633942786063,1,0.0,0,,off_track
training,True,92260,35,200,11.302708023492233,39.48,82.2156,30.97017102,0,0.0,0,,backwards
