mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,0,1,4954,1490.134899720495,2943.25,128.066,99.9518168493945,0,0.0,1,103.736,lap_completed
replay_warmup,True,0,2,4949,1476.2138581009663,2943.61,122.725,100.07818159727225,0,0.0,1,103.612,lap_completed
replay_warmup,True,0,3,4979,1479.3394909460067,2943.19,126.819,99.68206595368574,0,0.0,1,104.288,lap_completed
replay_warmup,True,0,4,4965,1476.4198374838088,2943.28,127.583,99.73276070894269,0,0.0,1,103.976,lap_completed
replay_warmup,True,0,5,4987,1498.120523098275,2943.15,116.672,99.26480783860033,0,0.0,1,104.464,lap_completed
replay_warmup,True,0,6,762,165.97079105562256,369.709,122.203,84.35993947952765,1,0.0,0,,off_track
training,True,30,7,4436,1271.8615761045926,2611.57,124.832,99.54628954023897,1,0.0,0,,off_track
evaluation,True,1280,9,4946,1465.2685403773198,2943.72,125.32,100.25229480925988,0,0.0,1,103.544,lap_completed
evaluation,True,1280,10,4942,1498.6816754813556,2943.64,121.866,100.14994877612334,0,0.0,1,103.458,lap_completed
evaluation,True,1280,11,4988,1452.356351854871,2943.66,124.006,99.43326413338009,0,0.0,1,104.468,lap_completed
evaluation,True,1280,12,4923,1518.3887022947688,2943.59,125.132,100.66097469116382,0,0.0,1,103.042,lap_completed
evaluation,True,1280,13,4946,1493.4099102067291,2943.59,126.507,100.22891673764666,0,0.0,1,103.548,lap_completed
evaluation,True,1280,14,4930,1476.5455038757477,2943.18,125.524,100.51495060809337,0,0.0,1,103.21,lap_completed
evaluation,True,1280,15,4960,1510.9781253762799,2943.55,121.355,99.81771189943514,0,0.0,1,103.854,lap_completed
evaluation,True,1280,16,4991,1478.4462968285932,2943.47,120.49,99.2851290627329,0,0.0,1,104.54,lap_completed
evaluation,True,1280,17,4964,1460.5054813572604,2943.42,123.042,99.97473034454082,0,0.0,1,103.95,lap_completed
evaluation,True,1280,18,4959,1485.5278006892497,2943.29,122.687,99.92027601772529,0,0.0,1,103.844,lap_completed
