global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
0,2000,0,30000,0.13935574230365455,,1.8535737890899182,1.8533719565086066,1.8546252034008504
1000,2125,31,31000,0.09171305301785469,-2.9698989237508466,2.9313233795166016,2.931210334777832,2.9316102237701416
2000,2250,62,32000,0.06398300363123417,-3.0795769845285723,3.063388843536377,3.063669544219971,3.063645191192627
3000,2375,93,33000,0.06170215380191803,-3.22465855075467,3.218113542556763,3.217297273635864,3.2183250102996825
4000,2500,125,34000,0.06085872446000576,-3.3680905550718307,3.3637419204711914,3.3641893939971923,3.364000801086426
5000,2625,156,35000,0.07025439241528511,-3.490319275086926,3.49952201461792,3.499528413772583,3.50021563911438
6000,2750,187,36000,0.08805819995701313,-3.657431617859871,3.634718961715698,3.6348789863586424,3.6355326175689697
7000,2875,218,37000,0.0786051897853613,-3.7632028287456882,3.774120716094971,3.7744002075195313,3.774496862411499
8000,3000,250,38000,0.0642061039954424,-3.9241792261600494,3.9221032466888426,3.922003248214722,3.922333444595337
9000,3125,281,39000,0.08953243944048882,-4.097150202720396,4.077931591033936,4.07763635635376,4.078176237106323
10000,3250,312,40000,0.08896795731782914,-4.235382672279112,4.202272638320923,4.202410404205322,4.202970418930054
11000,3375,343,41000,0.07023524883389473,-4.414684464854579,4.357840209960938,4.357733762741089,4.35816660118103
12000,3500,375,42000,0.07624153491854668,-4.5264702886343,4.4662849235534665,4.466387580871582,4.466729976654053
13000,3625,406,43000,0.09500507566332816,-4.6736179474861395,4.648625221252441,4.649678279876709,4.649579158782959
14000,3750,437,44000,0.08411969834566116,-4.759578397197108,4.758214595794677,4.757632762908935,4.758892024993896
15000,3875,468,45000,0.09537958484888077,-4.867654892706102,4.874819801330567,4.875163230895996,4.874805233001709
16000,4000,500,46000,0.07340571731328964,-5.050339192152023,5.031645309448242,5.03156229019165,5.031806827545166
17000,4125,531,47000,0.1062475359737873,-5.237018492914015,5.174550914764405,5.174954875946045,5.17478921508789
18000,4250,562,48000,0.1077320964038372,-5.299475900588497,5.298940223693847,5.29905920791626,5.300087917327881
19000,4375,593,49000,0.12489388573169709,-5.44533771084201,5.423830207824707,5.42419348526001,5.424864482879639
20000,4500,625,50000,0.10583977255225181,-5.600590318441391,5.562095119476318,5.5613484382629395,5.562007236480713
21000,4625,656,51000,0.13345435130596162,-5.652768350416614,5.673912841796875,5.674181663513184,5.673620792388916
22000,4750,687,52000,0.11549250927567482,-5.855603356515208,5.808366497039795,5.8085023956298825,5.809189922332764
23000,4875,718,53000,0.11575880467891693,-6.016048985142862,5.958445209503174,5.958595504760742,5.959248359680176
24000,5000,750,54000,0.11095630168914795,-6.119381561875343,6.069823764801026,6.069813407897949,6.070529636383057
25000,5125,781,55000,0.12296784529089928,-6.28417541134742,6.216119934082031,6.216271823883057,6.2161932411193845
26000,5250,812,56000,0.11890062397718429,-6.402261918590915,6.365182090759277,6.364348754882813,6.3653291320800784
27000,5375,843,57000,0.1229773839712143,-6.505770652524887,6.4517107009887695,6.452036338806153,6.452778991699219
28000,5500,875,58000,0.12326788008213044,-6.584018900990486,6.5832493782043455,6.583525001525879,6.5837326354980465
29000,5625,906,59000,0.14045954167842864,-6.746772996840939,6.734338287353515,6.735247085571289,6.735985401153564
30000,5750,937,60000,0.14614228457212447,-6.8469107997032905,6.837032619476318,6.836971500396729,6.8362629623413085
31000,5875,968,61000,0.13711553305387497,-7.018702122472948,6.971784328460694,6.9714736709594725,6.972022796630859
32000,6000,1000,62000,0.17196604424715042,-7.202465385198593,7.107403373718261,7.10733808517456,7.10836470413208
33000,6125,1031,63000,0.2089544153213501,-7.236402280869022,7.20340609741211,7.203557357788086,7.203995277404785
34000,6250,1062,64000,0.28366184478998185,-7.436929856577227,7.42768505859375,7.428999324798584,7.429852783203125
35000,6375,1093,65000,0.25744081658124923,-7.505512422130954,7.506518249511719,7.506341243743896,7.5057039642333985
36000,6500,1125,66000,0.2790828950405121,-7.666732132434845,7.637165031433105,7.636893985748291,7.638672801971436
37000,6625,1156,67000,0.22571026116609574,-7.796809488727201,7.751173892974854,7.751970977783203,7.751144821166992
38000,6750,1187,68000,0.20179323053359985,-7.9532872015430085,7.926764705657959,7.92576933670044,7.928150466918945
39000,6875,1218,69000,0.28461932557821273,-8.088773973526493,8.037602535247803,8.03768077468872,8.03797822189331
40000,7000,1250,70000,0.2373190670609474,-8.32208926975727,8.230758853912354,8.231702575683594,8.231034130096436
41000,7125,1281,71000,0.2103759552836418,-8.365325327842466,8.310803207397461,8.310447444915772,8.312342685699463
42000,7250,1312,72000,0.28640510261058805,-8.357998971016176,8.443751029968261,8.444377796173097,8.444103351593018
43000,7375,1343,73000,0.33632289624214173,-8.600888375313051,8.569512550354004,8.569431495666503,8.57011792755127
44000,7500,1375,74000,0.32515228497982024,-8.73237293958664,8.63492512512207,8.63551134109497,8.635669486999511
45000,7625,1406,75000,0.3761460155248642,-8.843158506578014,8.80332356262207,8.80382299041748,8.804618995666504
46000,7750,1437,76000,0.37397142231464386,-8.968771719163463,8.935201889038085,8.935191886901855,8.935860984802247
47000,7875,1468,77000,0.35739438962936404,-9.124814218090426,9.05346851348877,9.052727439880371,9.054014137268066
48000,8000,1500,78000,0.42111656522750857,-9.35473021864891,9.20741259765625,9.208669418334962,9.209418670654298
49000,8125,1531,79000,0.3728020769357681,-9.322196191357028,9.282020271301269,9.281638748168945,9.282198600769043
50000,8250,1562,80000,0.48633126401901244,-9.438195074758221,9.457201377868653,9.458025993347167,9.457904647827148
