mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,270814,1,551,221.41743854217324,371.306,204.509,114.5151977186934,1,0.0,0,,off_track
replay_warmup,True,270814,2,513,188.89092813057596,325.6,203.34,107.65414189727088,1,0.0,0,,off_track
replay_warmup,True,270814,3,548,220.11222503422135,369.83,205.685,114.75804375218982,1,0.0,0,,off_track
replay_warmup,True,270814,4,551,221.31484158465133,371.491,204.752,114.55558002341203,1,0.0,0,,off_track
replay_warmup,True,270814,5,550,222.30598617653118,370.353,203.339,114.6459052545455,1,0.0,0,,off_track
replay_warmup,True,270814,6,550,220.93306232198012,370.732,206.06,114.58022560909085,1,0.0,0,,off_track
replay_warmup,True,270814,7,553,219.30229770355496,372.72,204.379,114.5912218077757,1,0.0,0,,off_track
replay_warmup,True,270814,8,509,189.9646960135349,324.131,205.112,107.85393007838898,1,0.0,0,,off_track
replay_warmup,True,270814,9,504,186.1071523254052,316.879,203.16,106.09530836646825,1,0.0,0,,off_track
replay_warmup,True,270814,10,553,221.37309401067373,374.243,203.03,115.08080453743224,1,0.0,0,,off_track
replay_warmup,True,270814,11,555,221.1015757962227,373.049,202.777,114.28723890468463,1,0.0,0,,off_track
replay_warmup,True,270814,12,532,201.86273311725188,350.151,209.243,112.40206744906023,1,0.0,0,,off_track
replay_warmup,True,270814,13,550,218.52931367458336,370.725,207.032,114.6612600018182,1,0.0,0,,off_track
replay_warmup,True,270814,14,551,218.90794908846044,371.144,205.349,114.61874581451906,1,0.0,0,,off_track
replay_warmup,True,270814,15,553,219.05778371426067,371.668,202.71,114.22417421518992,1,0.0,0,,off_track
replay_warmup,True,270814,16,553,218.98111312595648,370.887,200.711,114.01971602531648,1,0.0,0,,off_track
replay_warmup,True,270814,17,554,218.76076835715082,374.534,205.946,114.94460566985559,1,0.0,0,,off_track
replay_warmup,True,270814,18,549,221.8323322250179,368.862,204.29,114.61604780437159,1,0.0,0,,off_track
training,True,271139,19,548,218.46364052332385,368.99,205.515,114.33466568813871,1,0.0,0,,off_track
training,True,271697,20,558,220.6015747968895,370.119,191.866,112.93279496738356,1,0.0,0,,off_track
training,True,272252,21,555,215.56460616328883,365.157,197.031,112.41488665279279,1,0.0,0,,off_track
training,True,272811,22,559,220.32984283858318,372.596,196.674,113.20438709910547,1,0.0,0,,off_track
training,True,273365,23,554,214.5384903992139,369.602,199.771,113.22393104711189,1,0.0,0,,off_track
training,True,273914,24,549,220.36433573365633,369.368,205.506,114.22930303351542,1,0.0,0,,off_track
training,True,274480,25,566,223.73033509958452,374.42,187.99,112.54255169010605,1,0.0,0,,off_track
training,True,275031,26,551,215.7031613763956,365.326,195.761,112.51208392232303,1,0.0,0,,off_track
training,True,275588,27,557,219.59890018634863,368.295,193.896,112.5869088619389,1,0.0,0,,off_track
training,True,276137,28,549,220.17540885235323,371.538,198.878,114.78839481183964,1,0.0,0,,off_track
training,True,276686,29,549,220.17732251051527,366.659,197.809,113.52643923278683,1,0.0,0,,off_track
training,True,277232,30,546,219.43090650321682,370.552,207.075,115.14736941996338,1,0.0,0,,off_track
training,True,277785,31,553,219.27740429288133,362.368,190.575,111.4019688882459,1,0.0,0,,off_track
training,True,278332,32,547,222.8351889149937,364.809,195.74,113.38119451206579,1,0.0,0,,off_track
training,True,278884,33,552,217.38459994133797,359.192,187.95,110.62031399420293,1,0.0,0,,off_track
training,True,279434,34,550,221.6511069872264,366.918,197.793,113.4989437952727,1,0.0,0,,off_track
training,True,279991,35,557,223.39826642430882,371.356,193.649,113.19538737342913,1,0.0,0,,off_track
training,True,280934,36,943,204.58436573291561,345.947,114.733,63.10375991569455,1,0.0,0,,off_track
evaluation,True,280934,37,533,216.13095655181405,366.063,213.885,116.5317746007505,1,0.0,0,,off_track
evaluation,True,280934,38,529,218.56285970416747,359.82,212.218,115.53181355803393,1,0.0,0,,off_track
evaluation,True,280934,39,535,220.47768124335516,367.093,213.081,116.50022585457943,1,0.0,0,,off_track
training,True,281488,40,554,221.76720678537941,366.282,191.968,112.66221849747286,1,0.0,0,,off_track
training,True,282038,41,550,219.02515614627805,369.716,200.856,114.25289117472732,1,0.0,0,,off_track
training,True,282585,42,547,221.4513951315815,365.145,197.802,113.63389722248635,1,0.0,0,,off_track
training,True,283135,43,550,222.84969283177074,370.618,198.009,114.35657807327274,1,0.0,0,,off_track
training,True,283694,44,559,221.96175563173847,367.5,189.489,111.94255187638636,1,0.0,0,,off_track
training,True,284247,45,553,219.4128509131355,372.498,195.097,114.17918591663654,1,0.0,0,,off_track
training,True,284555,46,308,42.996326598093006,88.6858,78.2173,48.38057759383119,1,0.0,0,,off_track
training,True,285093,47,538,207.0262549701522,352.017,198.888,111.5956268568773,1,0.0,0,,off_track
training,True,285649,48,556,218.09899963432397,361.659,187.715,110.55244653866917,1,0.0,0,,off_track
training,True,286195,49,546,217.6294478161817,360.136,198.054,112.31718997838827,1,0.0,0,,off_track
training,True,286757,50,562,224.41807451260394,376.142,198.029,113.85788382028471,1,0.0,0,,off_track
training,True,287307,51,550,217.86600354638773,365.839,190.183,112.83450026581822,1,0.0,0,,off_track
training,True,287861,52,554,216.4240605077598,364.217,186.372,111.70369162310469,1,0.0,0,,off_track
training,True,288413,53,552,222.56257961549338,373.541,198.619,114.87353117481882,1,0.0,0,,off_track
training,True,288970,54,557,220.2272489233124,368.415,190.32,112.49780596157987,1,0.0,0,,off_track
training,True,289520,55,550,217.53820997641293,366.08,196.457,113.24653703818178,1,0.0,0,,off_track
training,True,290330,56,810,186.32303263068277,307.956,103.57,66.07073365802468,1,0.0,0,,off_track
evaluation,True,290330,57,534,221.3580167769646,364.073,209.006,115.90258692734082,1,0.0,0,,off_track
evaluation,True,290330,58,531,220.1279454045093,360.38,209.634,115.40022325838038,1,0.0,0,,off_track
evaluation,True,290330,59,527,217.53738009082014,358.436,210.346,115.5535898182163,1,0.0,0,,off_track
training,True,290887,60,557,220.94856779961088,366.98,190.317,112.54098964542197,1,0.0,0,,off_track
training,True,291444,61,557,219.97778836381613,368.845,194.995,112.58963296660674,1,0.0,0,,off_track
training,True,291986,62,542,213.19456362882883,355.871,193.909,111.75908309538742,1,0.0,0,,off_track
training,True,292544,63,558,218.87039831315076,374.338,194.653,113.91519251702505,1,0.0,0,,off_track
training,True,293094,64,550,218.66157064445113,364.482,193.052,112.86327569672733,1,0.0,0,,off_track
training,True,293646,65,552,221.5724100433594,373.472,195.855,114.90107788659424,1,0.0,0,,off_track
