repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,steering_delta,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_steering_rate_penalty,reward_terminal_penalty,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
1,1,2044,1143.68,1043.68,100.548,0.000467598,-0.00935593,-0.18444417483417452,0.1750882448341745,7.0016398429870605,-0.9323944449424744,-1.753754734992981,0.9999368190765381,0.9999368190765381,0.0,6,0.33158480049647576,0.402192,0.8244440478589226,-0.0,0.0,0.008311052806675434,0.015013438649475574,0.022350816056132317,0.03916752710938454,0.04049241170287132,0.04036659747362137,0.04041087254881859,0.041711464524269104,0.07055544853210449,0.10235695540904999,0.11511439085006714,0.1149238646030426,False,
1,1,2045,1144.24,1044.24,100.747,-0.0204686,-0.00916338,-0.18106824505824495,0.17190486505824495,6.994180202484131,0.9756425619125366,1.908037006855011,0.9958076477050781,0.9958076477050781,0.0,6,0.32537996232675837,0.402988,0.8074184896988456,-0.0,0.0,0.008233075961470604,0.015140936709940434,0.022725943475961685,0.0393269918859005,0.04048291966319084,0.04036771506071091,0.040411800146102905,0.04211902990937233,0.07123762369155884,0.1030786782503128,0.115080326795578,0.11492516845464706,False,
1,1,2046,1144.8,1044.8,100.937,-0.0418661,-0.00728273,-0.17670191010791025,0.16941918010791027,6.842189788818359,0.38610440492630005,-0.5895381569862366,0.9999279379844666,0.9999279379844666,0.0,6,0.31809314116657034,0.403748,0.7878506919330135,-0.0,0.0,0.008297254331409931,0.015268461778759956,0.02310115285217762,0.039480239152908325,0.04047380015254021,0.040368832647800446,0.04041273146867752,0.04273900017142296,0.07191994041204453,0.10380055755376816,0.11505639553070068,0.11492647230625153,False,
1,1,2047,1145.36,1045.36,101.124,-0.0632707,-0.00371084,-0.17223676804276847,0.16852592804276847,6.687829971313477,0.900062620639801,0.513958215713501,0.9811949729919434,0.9811949729919434,0.0,6,0.3099428977356834,0.40449599999999997,0.7662446544234885,-0.0,0.0,0.008375600911676884,0.015395959839224815,0.02347628027200699,0.03958853334188461,0.04046468064188957,0.040369946509599686,0.04041352868080139,0.04335883632302284,0.07260211557149887,0.10451891273260117,0.11503256857395172,0.11492777615785599,False,
1,1,2048,1145.92,1045.92,101.258,-0.0845605,0.00162201,-0.16777162597762488,0.16939363597762488,6.531300067901611,-1.0,-1.900062620639801,0.7856477499008179,0.7856477499008179,0.0,6,0.30076602720652407,0.405032,0.7425734934684768,-0.0,0.0,0.00845396425575018,0.015523484908044338,0.023888222873210907,0.03969685360789299,0.04045556113123894,0.040371064096689224,0.040414273738861084,0.04397880658507347,0.07328443974256516,0.1052301824092865,0.11500873416662216,0.11492908000946045,False,
1,1,2049,1146.48,1046.48,100.322,-0.103725,0.00853319,-0.1633064839124831,0.1718396739124831,6.384039878845215,-1.0,0.0,-0.9839310646057129,0.0,0.9839310646057129,6,0.2886250310806191,0.40128800000000003,0.7192466036378339,-0.0,0.0,0.008532310836017132,0.015650982037186623,0.024341871961951256,0.03980514779686928,0.0404464453458786,0.04037218168377876,0.040415018796920776,0.044598642736673355,0.07397310435771942,0.1059412956237793,0.1149849072098732,0.11493021994829178,False,
1,1,2050,1147.04,1047.03,99.2065,-0.116373,0.01627,-0.15892107652707593,0.17519107652707594,6.270370006561279,-1.0,0.0,0.8697149753570557,0.8697149753570557,0.0,6,0.2785459445983611,0.396826,0.7019347134471055,-0.0,0.0,0.008609273470938206,0.0157491322606802,0.02478751167654991,0.039911530911922455,0.040438346564769745,0.04037327691912651,0.040415748953819275,0.04520753398537636,0.07465307414531708,0.10663984715938568,0.11496149748563766,0.11493095010519028,False,
1,1,2051,1147.58,1047.58,98.9735,-0.118594,0.0242763,-0.1540503864963862,0.1783266864963862,6.208459854125977,-1.0,0.0,0.9999912977218628,0.9999912977218628,0.0,6,0.27567408951154637,0.395894,0.6963330828745734,-0.0,0.0,0.008695529773831367,0.015842411667108536,0.025233052670955658,0.04001789167523384,0.040431585162878036,0.04037437215447426,0.04041647911071777,0.04583621770143509,0.07533290237188339,0.10733824968338013,0.1149439662694931,0.11493168026208878,False,
1,1,2052,1148.13,1048.13,99.1913,-0.108634,0.0319633,-0.14863405808005622,0.18059735808005623,6.20851993560791,-0.9999997615814209,2.384185791015625e-07,0.9999874830245972,0.9999874830245972,0.0,6,0.2797541094903641,0.3967652,0.7050873148410297,-0.0,0.0,0.008792278356850147,0.015935711562633514,0.025678692385554314,0.04009491577744484,0.04042482376098633,0.040375471115112305,0.04041726514697075,0.04646556079387665,0.07601287961006165,0.10803680866956711,0.11493042856454849,0.11493241041898727,False,
1,1,2053,1148.69,1048.68,99.4051,-0.090032,0.0389195,-0.14321772966372848,0.18213722966372847,6.258510112762451,0.9999284148216248,1.9999281764030457,0.9999993443489075,0.9999993443489075,0.0,6,0.2878382851421478,0.39762040000000004,0.72390220708532,-0.0,0.0,0.008889026939868927,0.016029009595513344,0.026126176118850708,0.04015980660915375,0.04041805863380432,0.04037656635046005,0.04041817784309387,0.04709490388631821,0.0766928493976593,0.10872151702642441,0.11491689831018448,0.11493314057588577,False,
1,1,2054,1149.24,1049.24,99.6946,-0.0686665,0.0448949,-0.13770292254892214,0.18259782254892215,6.333950042724609,0.9999920129776001,6.35981559753418e-05,1.0,1.0,0.0,6,0.2976613607347677,0.3987784,0.7464330082440966,-0.0,0.0,0.008987514302134514,0.01612398587167263,0.026660770177841187,0.040225863456726074,0.040411174297332764,0.04037779942154884,0.04041910916566849,0.047735560685396194,0.07738710939884186,0.10941680520772934,0.11490312218666077,0.11493388563394547,False,
1,1,2055,1149.79,1049.79,100.142,-0.053901,0.0505343,-0.1322865941325944,0.1828208941325944,6.37932014465332,0.14373156428337097,-0.8562604486942291,0.9999990463256836,0.9999990463256836,0.0,6,0.30517348978307823,0.400568,0.7618518947671263,-0.0,0.0,0.009084261953830719,0.016212433576583862,0.027185922488570213,0.040290750563144684,0.040404412895441055,0.040379077196121216,0.04042002186179161,0.04836490377783775,0.07807707041501999,0.11009981483221054,0.11488959193229675,0.11493570357561111,False,
1,1,2056,1150.35,1050.35,100.542,-0.0476003,0.0562581,-0.12677178701778805,0.18302988701778805,6.377049922943115,-1.0,-1.143731564283371,0.9999750852584839,0.9999750852584839,0.0,6,0.30896761944050755,0.402168,0.7682551059271436,-0.0,0.0,0.009182749316096306,0.016293561086058617,0.027720516547560692,0.04035680741071701,0.04039962589740753,0.04038038104772568,0.040420953184366226,0.04900753125548363,0.0787794291973114,0.11079510301351547,0.11487717181444168,0.11493775248527527,False,
1,1,2057,1150.91,1050.91,100.86,-0.0398151,0.0611537,-0.12034450589050488,0.1814982058905049,6.389379978179932,-0.9999999403953552,5.960464477539063e-08,0.9999938607215881,0.9999938607215881,0.0,6,0.31383787068076,0.40344,0.777904696313603,-0.0,0.0,0.009318312630057335,0.016374707221984863,0.028255226090550423,0.040413785725831985,0.04039497300982475,0.04038168117403984,0.04042188450694084,0.04965204745531082,0.07948195189237595,0.11149054765701294,0.11487195640802383,0.11493980139493942,False,
1,1,2058,1151.47,1051.47,101.115,-0.0289617,0.064893,-0.11391493786093726,0.17880793786093727,6.42874002456665,-0.9992536902427673,0.0007462501525878906,0.9999998211860657,0.9999998211860657,0.0,6,0.32025751512264067,0.40446,0.7918150499991116,-0.0,0.0,0.009453940205276012,0.016455836594104767,0.028789818286895752,0.04044802486896515,0.040390320122241974,0.0403829850256443,0.04042281582951546,0.05029642581939697,0.08018431067466736,0.11214956641197205,0.11486674845218658,0.11494184285402298,False,
1,1,2059,1152.03,1052.03,101.338,-0.0157206,0.0673418,-0.10748536983136964,0.17482716983136964,6.49360990524292,0.9999873638153076,1.999241054058075,0.9999874234199524,0.9999874234199524,0.0,6,0.3280632551147275,0.405352,0.8093293115976423,-0.0,0.0,0.009589597582817078,0.016536982730031013,0.02936682105064392,0.04048226773738861,0.040385667234659195,0.0403842069208622,0.040423743426799774,0.05094094201922417,0.0808868333697319,0.11277034133672714,0.11486153304576874,0.11494389176368713,False,
1,1,2060,1152.6,1052.59,101.563,-0.00100088,0.0684534,-0.10105580180180201,0.169509201801802,6.580450057983398,0.995823323726654,-0.0041640400886535645,0.999999463558197,0.999999463558197,0.0,6,0.3369817348320998,0.406252,0.8294894174849596,-0.0,0.0,0.00972522608935833,0.016618112102150917,0.029968401417136192,0.040516506880521774,0.040381018072366714,0.040385134518146515,0.04042467474937439,0.05158532038331032,0.08159659057855606,0.11339098960161209,0.11485632508993149,0.11494705826044083,False,
1,1,2061,1153.16,1053.16,101.853,0.0139586,0.0682402,-0.09451142005741817,0.16275162005741817,6.682459831237793,-0.9961239695549011,-1.9919472932815552,0.9999943971633911,0.9999943971633911,0.0,6,0.3353786305544855,0.407412,0.8231928135511117,-0.0,0.0,0.009863307699561119,0.016711629927158356,0.03058086708188057,0.04055136442184448,0.04037736728787422,0.04038608446717262,0.0404256209731102,0.05224207043647766,0.0823209285736084,0.11402285844087601,0.11485101282596588,0.11495160311460495,False,
1,1,2062,1153.73,1053.72,102.089,0.0303639,0.0665756,-0.08764802244002112,0.15422362244002114,6.810200214385986,-0.9788045287132263,0.017319440841674805,0.9998475313186646,0.9998475313186646,0.0,6,0.3327922520875893,0.408356,0.8149561952991735,-0.0,0.0,0.010021485388278961,0.016803735867142677,0.03118244744837284,0.04058559983968735,0.040374577045440674,0.04038701206445694,0.040426552295684814,0.05289054289460182,0.08303239196538925,0.11464349925518036,0.11485029757022858,0.1149560734629631,False,
1,1,2063,1154.29,1054.29,102.292,0.048097,0.06331,-0.08037268336468316,0.14368268336468315,6.966390132904053,0.8468655943870544,1.8256701231002808,0.999990701675415,0.999990701675415,0.0,6,0.33023229991957853,0.40916800000000003,0.8070824207161326,-0.0,0.0,0.010197567753493786,0.01689751073718071,0.03179491311311722,0.04059981927275658,0.04037173464894295,0.04038796201348305,0.040427498519420624,0.05355074629187584,0.08375672250986099,0.11521205306053162,0.11485067754983902,0.11496061831712723,False,
1,1,2064,1154.86,1054.86,102.505,0.0663352,0.0584033,-0.0730973442893452,0.1315006442893452,7.033299922943115,0.9999890923500061,0.15312349796295166,0.9999999403953552,0.9999999403953552,0.0,6,0.32802150332453966,0.41002,0.8000134220880437,-0.0,0.0,0.010373612865805626,0.01699126325547695,0.03235349804162979,0.04061250761151314,0.04036889597773552,0.04038890823721886,0.04042844846844673,0.054210811853408813,0.0844809040427208,0.11541536450386047,0.11485105752944946,0.11496517062187195,False,
