repeat,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
1,1,9857,1427.725344589571,2943.37,70.6255,51.2160668141229,0,0.0,1,203.99,lap_completed
2,2,9814,1476.5536951755378,2943.3,70.403,51.40288651027106,0,0.0,1,203.132,lap_completed
3,3,9869,1446.5383004876771,2943.37,71.2269,51.12884591770186,0,0.0,1,204.228,lap_completed
4,4,9845,1451.653311477295,2943.04,71.1194,51.26973292450971,0,0.0,1,203.75,lap_completed
5,5,9924,1445.5219170633359,2943.35,70.2627,50.8297630881509,0,0.0,1,205.33,lap_completed
