mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,1925099,1,1823,472.4257600996858,984.661,178.432,91.96261327229846,1,0.0,0,,off_track
replay_warmup,True,1925099,2,1046,320.08267782222924,596.933,202.707,97.56542280544923,0,0.0,0,,stalled
replay_warmup,True,1925099,3,3473,948.9651918737368,1919.5,200.596,94.76497996348978,1,0.0,0,,off_track
replay_warmup,True,1925099,4,2061,521.2897879396792,1018.96,201.207,84.23186954148495,0,0.0,0,,stalled
replay_warmup,True,1925099,5,640,204.19515091801392,399.685,191.618,107.13017066234374,1,0.0,0,,off_track
training,True,1925508,6,1368,387.51818971413815,760.75,194.523,93.49580213187127,1,0.0,0,,off_track
training,True,1925917,7,409,52.07503218227695,143.88,105.311,59.24865947677262,1,0.0,0,,off_track
training,True,1926287,8,370,40.02228042550279,115.901,81.9648,52.37890485189187,1,0.0,0,,off_track
training,True,1926644,9,357,60.13709416515255,160.766,148.528,75.65181136442577,1,0.0,0,,off_track
training,True,1927049,10,405,58.98711402578478,149.245,106.765,62.03745582716045,1,0.0,0,,off_track
training,True,1928101,11,1052,73.88126139498857,229.265,78.7161,38.25449740912551,1,0.0,0,,off_track
training,True,1928490,12,389,61.75355460496107,152.785,115.566,65.84758087043701,1,0.0,0,,off_track
training,True,1929121,13,631,70.56746199591458,215.725,130.633,58.60365975087166,0,0.0,0,,stalled
training,True,1929726,14,605,51.99549100561732,180.994,90.6892,51.887054079008315,1,0.0,0,,off_track
training,True,1930173,15,447,41.40276051626107,135.87,80.6424,51.671204054586134,1,0.0,0,,off_track
training,True,1930946,16,773,99.94994115335551,267.805,128.694,59.67340796338934,0,0.0,0,,stalled
training,True,1931271,17,325,29.231407302887966,97.1653,81.9782,50.597058846523076,1,0.0,0,,off_track
training,True,1931651,18,380,47.565169943145236,121.848,82.5605,53.48055319789472,1,0.0,0,,off_track
training,True,1932033,19,382,54.261221094628496,155.855,114.732,68.5983361696335,1,0.0,0,,off_track
training,True,1932502,20,469,38.03524242386094,122.404,72.3079,44.047285719189745,1,0.0,0,,off_track
training,True,1932916,21,414,80.08198938714317,178.48,117.721,71.76458593381642,1,0.0,0,,off_track
training,True,1933376,22,460,60.29525453863698,160.108,106.076,59.17999013260867,1,0.0,0,,off_track
training,True,1934230,23,854,137.40249975906025,348.99,115.675,71.68353529600711,1,0.0,0,,off_track
training,True,1934554,24,324,46.24390601642832,135.63,137.627,69.58983665361112,1,0.0,0,,off_track
training,True,1934898,25,344,50.63543635081935,128.883,118.095,62.39162473953491,1,0.0,0,,off_track
training,True,1935441,26,543,79.54417759940246,196.754,124.471,61.20768279594852,0,0.0,0,,stalled
training,True,1935815,27,374,46.32914302161407,125.019,110.057,55.7043074171123,1,0.0,0,,off_track
training,True,1936150,28,335,39.39714473308434,105.573,87.471,52.84206664298505,1,0.0,0,,off_track
training,True,1936635,29,485,35.04023638306061,125.959,84.2951,44.670311492577305,1,0.0,0,,off_track
training,True,1936885,30,250,8.93128659201129,46.3596,62.6785,31.852278000000005,1,0.0,0,,off_track
training,True,1937183,31,298,19.232814917858107,81.3223,88.2345,46.724124200671135,1,0.0,0,,off_track
training,True,1937562,32,379,20.57858494876245,102.804,77.4801,46.50634932216362,1,0.0,0,,off_track
training,True,1937871,33,309,12.43445826138911,85.416,85.4581,46.96272179999999,1,0.0,0,,off_track
training,True,1938120,34,249,7.3992058193590395,44.0598,68.585,30.45016405943775,1,0.0,0,,off_track
training,True,1938472,35,352,28.719646971746585,105.352,86.9931,51.06019036732955,1,0.0,0,,off_track
training,True,1938760,36,288,6.656408580041429,45.4644,73.5523,27.07614355833332,1,0.0,0,,off_track
training,True,1939060,37,300,32.323697165013385,96.0259,112.388,53.69633569633336,1,0.0,0,,off_track
training,True,1939354,38,294,33.44211520003071,96.3325,114.942,54.838087477551,1,0.0,0,,off_track
training,True,1939752,39,398,29.662124350317512,108.561,82.4233,47.243926628894485,1,0.0,0,,off_track
training,True,1940127,40,375,22.331053492332295,75.8752,78.6133,34.203768259733316,0,0.0,0,,stalled
training,True,1940402,41,275,13.177657024961974,64.2942,81.0333,39.86539104545456,1,0.0,0,,off_track
training,True,1940869,42,467,29.616623029282465,93.6726,85.9009,34.006999868950736,0,0.0,0,,stalled
training,True,1941149,43,280,19.609761479457106,75.2302,81.8693,45.660642186785715,1,0.0,0,,off_track
training,True,1941456,44,307,25.728480836226957,87.6084,87.0291,48.38675349283384,1,0.0,0,,off_track
training,True,1941706,45,250,15.442368571553477,58.6558,80.6287,40.542784931999996,1,0.0,0,,off_track
training,True,1941996,46,290,28.43775232650094,88.3408,99.791,51.707308374827576,1,0.0,0,,off_track
training,True,1942267,47,271,33.6667554448864,92.8047,125.492,57.466022484870834,1,0.0,0,,off_track
training,True,1942523,48,256,10.883861785644427,70.0767,89.2411,46.27346279531248,1,0.0,0,,off_track
training,True,1942985,49,462,29.640184461520484,111.159,83.6937,42.225062577272745,1,0.0,0,,off_track
training,True,1943488,50,503,28.9997960637606,115.968,78.5564,39.93639805984098,0,0.0,0,,stalled
training,True,1944056,51,568,67.6536986509328,157.669,95.5951,46.649087192957744,0,0.0,0,,stalled
training,True,1944563,52,507,52.91982566841943,160.129,79.4554,53.2983729848126,0,0.0,0,,stalled
training,True,1945060,53,497,54.43065582267974,157.839,81.6917,54.305908035211274,1,0.0,0,,off_track
training,True,1945364,54,304,28.409880547818503,81.5339,94.3563,44.93940559095399,0,0.0,0,,stalled
training,True,1945872,55,508,141.29532349319027,317.277,180.441,105.57976250688978,1,0.0,0,,off_track
training,True,1946405,56,533,55.906819205659815,177.858,98.5709,57.63083733583488,1,0.0,0,,off_track
training,True,1946819,57,414,90.52800599272109,223.844,167.195,89.68532590555553,1,0.0,0,,off_track
training,True,1947536,58,717,69.48665606699198,173.923,82.6534,41.80983096527195,0,0.0,0,,stalled
training,True,1948042,59,506,74.67386209396136,166.68,113.33,54.618656163636366,0,0.0,0,,stalled
training,True,1948442,60,400,55.711378557972694,153.64,106.024,64.07603386824998,1,0.0,0,,off_track
training,True,1948946,61,504,69.92841599380793,157.986,107.396,52.231061674940456,0,0.0,0,,stalled
training,True,1949352,62,406,52.12260813901856,135.918,113.071,55.85915166625618,0,0.0,0,,stalled
training,True,1949882,63,530,74.3555155619394,187.9,135.555,59.40327281554714,1,0.0,0,,off_track
training,True,1950401,64,519,77.85038520403617,171.746,116.425,55.037788397880554,0,0.0,0,,stalled
evaluation,True,1950401,65,1479,482.9755056863882,958.835,149.147,109.3420137843137,1,0.0,0,,off_track
evaluation,True,1950401,66,1500,478.45512341367726,988.163,152.674,110.76867834026673,1,0.0,0,,off_track
evaluation,True,1950401,67,374,74.10037828548565,171.112,132.7,76.23640352352939,1,0.0,0,,off_track
training,True,1951224,68,823,133.64459513333898,330.091,121.458,70.10293739647636,1,0.0,0,,off_track
training,True,1951592,69,368,67.44140340878316,161.427,144.029,73.54388728641305,1,0.0,0,,off_track
training,True,1951968,70,376,73.38614516188314,169.587,136.822,75.41173371462772,1,0.0,0,,off_track
training,True,1952455,71,487,118.50894595662783,274.448,175.683,94.58143270944565,1,0.0,0,,off_track
training,True,1952934,72,479,96.29751271157104,259.553,157.672,91.44154817557417,1,0.0,0,,off_track
training,True,1953300,73,366,68.86791162866321,155.874,138.668,71.45380067486336,1,0.0,0,,off_track
training,True,1954048,74,748,73.99467449358875,228.81,122.678,53.36162778529411,1,0.0,0,,off_track
training,True,1954262,75,214,10.25799856150633,47.1394,85.7067,37.86174552102805,1,0.0,0,,off_track
training,True,1954516,76,254,14.921585507970896,65.5801,85.4022,44.263473070866134,1,0.0,0,,off_track
training,True,1954780,77,264,3.452829817614301,47.0178,61.8278,31.870548359090918,1,0.0,0,,off_track
training,True,1955115,78,335,52.27557844377992,135.19,127.126,67.26649424119408,1,0.0,0,,off_track
training,True,1955324,79,209,9.790088664696395,46.7756,95.514,38.46413957751197,1,0.0,0,,off_track
training,True,1955536,80,212,-1.5412823503941446,26.021,59.2215,21.971514963679244,1,0.0,0,,off_track
training,True,1955724,81,188,2.930301526819342,34.6489,91.0498,32.45607710265958,1,0.0,0,,off_track
training,True,1955927,82,203,-1.997609159369917,34.0029,65.4931,28.9793026598522,1,0.0,0,,off_track
training,True,1956153,83,226,-2.9897511758345816,24.8057,56.8426,19.499000004424765,1,0.0,0,,off_track
training,True,1956327,84,174,0.12878735741248093,25.9165,66.0541,24.61823997793103,0,0.0,0,,backwards
training,True,1956521,85,194,3.0499236802719025,35.6211,78.0592,29.723835977319595,0,0.0,0,,backwards
training,True,1956711,86,190,-3.519699126457459,27.26,59.2758,24.746924254210512,1,0.0,0,,off_track
training,True,1956949,87,238,1.0990684644886048,34.5034,63.7755,25.24990911844539,1,0.0,0,,off_track
training,True,1957154,88,205,9.460446580010878,45.6489,95.6125,38.40326309512196,1,0.0,0,,off_track
training,True,1957331,89,177,-3.135924022598024,23.7422,67.7645,24.611817733898295,1,0.0,0,,off_track
training,True,1957536,90,205,7.308154651161217,42.9055,88.375,36.115378477560974,1,0.0,0,,off_track
training,True,1957717,91,181,-3.5912480751692986,23.8242,62.3165,24.15492666243093,1,0.0,0,,off_track
training,True,1957899,92,182,-3.2384796337426955,25.6335,63.1097,24.74046360109889,1,0.0,0,,off_track
training,True,1958073,93,174,-3.3572491805076083,25.0308,68.7616,25.373130321839085,1,0.0,0,,off_track
training,True,1958284,94,211,1.8158722242699348,28.4744,63.8204,23.824438124170634,0,0.0,0,,stalled
training,True,1958478,95,194,-0.10343525495652095,30.5837,68.4925,27.67239895309279,1,0.0,0,,off_track
training,True,1958649,96,171,-3.672772063916282,23.6746,64.4646,24.206733539181286,0,0.0,0,,backwards
training,True,1958911,97,262,12.40569928174807,43.3792,68.2507,28.093948113538172,0,0.0,0,,stalled
training,True,1959298,98,387,8.600320718663681,75.3569,73.3897,34.66744916563307,1,0.0,0,,off_track
