mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,75268,1,5485,849.7997567780119,2043.34,86.5268,63.34699979226601,1,0.0,0,,off_track
replay_warmup,True,75268,2,5486,882.4085677715409,2034.26,88.6484,62.92380482146904,1,0.0,0,,off_track
replay_warmup,True,75268,3,5562,852.3121399838174,2032.58,85.9753,62.00879629460274,1,0.0,0,,off_track
replay_warmup,True,75268,4,5572,905.1903118478369,2028.65,85.1775,61.58778409019711,1,0.0,0,,off_track
replay_warmup,True,75268,5,5564,877.0149873480691,2032.76,88.3618,61.968168966675115,1,0.0,0,,off_track
training,True,75296,6,2361,348.73663223030115,817.703,81.3718,59.80334175797528,0,0.0,0,,stalled
training,True,76964,7,1668,257.49527983739716,590.39,89.1591,59.94887975274589,1,0.0,0,,off_track
training,True,77502,8,538,66.27981988298696,164.213,82.5989,52.57678193745355,1,0.0,0,,off_track
evaluation,True,77768,10,530,67.65150051255327,161.981,85.2686,52.57203475581132,1,0.0,0,,off_track
evaluation,True,77768,11,532,68.00239653450514,161.443,86.8187,52.353723234172925,1,0.0,0,,off_track
evaluation,True,77768,12,4862,872.7719327718206,2031.98,97.0953,71.20329033948578,1,0.0,0,,off_track
