repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,control_steer,steering_delta,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_steering_rate_penalty,reward_terminal_penalty,reward_progress_m,reward_lap_completion_bonus,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
5,5,4038,2461.54,2361.54,129.276,0.0498301,-0.272858,0.0,-0.272858,4.828959941864014,0.9997179508209229,0.9997179508209229,0.0005282759666442871,0.9976174831390381,0.9976174831390381,0.0,6,0.3496094931321573,0.517104,0.6760912565599131,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4039,2462.31,2362.31,128.97,0.0379955,-0.28047,0.0,-0.28047,4.827750205993652,0.9930753111839294,0.9930753111839294,-0.006642639636993408,0.9660929441452026,0.9660929441452026,0.0,6,0.35122240138511823,0.51588,0.6808218992500548,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4040,2463.09,2363.09,128.928,0.0242478,-0.287514,0.0,-0.287514,4.839179992675781,0.9089017510414124,0.9089017510414124,-0.08417356014251709,-0.9393656849861145,0.0,0.9393656849861145,6,0.35478232344472,0.515712,0.687946612537075,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4041,2463.86,2363.86,127.873,0.00969284,-0.293819,0.0,-0.293819,4.860330104827881,0.9863235950469971,0.9863235950469971,0.07742184400558472,0.5968713164329529,0.5968713164329529,0.0,6,0.35622417212435625,0.5114920000000001,0.6964413365690103,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4042,2464.63,2364.62,126.599,-0.00288135,-0.299541,0.0,-0.299541,4.8779802322387695,0.9933426976203918,0.9933426976203918,0.007019102573394775,0.998706579208374,0.998706579208374,0.0,6,0.35324843157499014,0.5063960000000001,0.6975735029008723,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4043,2465.38,2365.38,126.031,-0.0150235,-0.304468,0.0,-0.304468,4.9002299308776855,0.9580127596855164,0.9580127596855164,-0.03532993793487549,0.9994632601737976,0.9994632601737976,0.0,6,0.34300406123254856,0.504124,0.680396214488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4044,2466.14,2366.14,125.826,-0.0286496,-0.308437,0.0,-0.308437,4.9375901222229,0.6248537302017212,0.6248537302017212,-0.33315902948379517,-0.47362980246543884,0.0,0.47362980246543884,6,0.33344239664561076,0.503304,0.6625069473829153,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4045,2466.9,2366.9,125.13,-0.0422767,-0.311322,0.0,-0.311322,4.984499931335449,0.9871969819068909,0.9871969819068909,0.3623432517051697,0.9387863874435425,0.9387863874435425,0.0,6,0.32309585356558645,0.50052,0.6455203659505844,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4046,2467.65,2367.65,124.42,-0.0529483,-0.313162,0.0,-0.313162,5.025730133056641,0.993558406829834,0.993558406829834,0.006361424922943115,0.9973381757736206,0.9973381757736206,0.0,6,0.3147890713558197,0.49768,0.6325130030457717,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4047,2468.39,2368.39,124.24,-0.0627936,-0.313905,0.0,-0.313905,5.071929931640625,0.9139136075973511,0.9139136075973511,-0.07964479923248291,0.9994025230407715,0.9994025230407715,0.0,6,0.30879692363180766,0.49695999999999996,0.6213717877330323,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4048,2469.14,2369.14,124.224,-0.0726612,-0.313556,0.0,-0.313556,5.127600193023682,-0.7358113527297974,-0.7358113527297974,-1.6497249603271484,0.9822568297386169,0.9822568297386169,0.0,6,0.30370683868603354,0.496896,0.6112080569898601,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4049,2469.89,2369.89,124.287,-0.0822423,-0.312126,0.0,-0.312126,5.191249847412109,-0.4249821603298187,-0.4249821603298187,0.31082919239997864,0.9655920267105103,0.9655920267105103,0.0,6,0.299454307885407,0.49714800000000003,0.6023443881608836,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4050,2470.64,2370.64,124.385,-0.0908473,-0.30965,0.0,-0.30965,5.258709907531738,-0.16276291012763977,-0.16276291012763977,0.26221925020217896,0.9183530211448669,0.9183530211448669,0.0,6,0.2962869774865189,0.49754000000000004,0.5955038338355084,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4051,2471.39,2371.39,124.581,-0.0961412,-0.306354,0.0,-0.306354,5.3142499923706055,0.9515448808670044,0.9515448808670044,1.1143077909946442,0.4781844913959503,0.4781844913959503,0.0,6,0.29552348997969774,0.498324,0.5930348327186684,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4052,2472.14,2372.14,124.926,-0.0948899,-0.30258,0.0,-0.30258,5.335010051727295,0.449674516916275,0.449674516916275,-0.5018703639507294,0.991524338722229,0.991524338722229,0.0,6,0.2989098235568984,0.499704,0.5981737659832589,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4053,2472.89,2372.89,125.216,-0.0930556,-0.297687,0.0,-0.297687,5.360610008239746,0.9322586059570312,0.9322586059570312,0.4825840890407562,0.9995484948158264,0.9995484948158264,0.0,6,0.303055322763808,0.500864,0.6050650930468311,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4054,2473.65,2373.65,125.575,-0.0920017,-0.291682,0.0,-0.291682,5.399020195007324,0.8530279397964478,0.8530279397964478,-0.0792306661605835,0.9996115565299988,0.9996115565299988,0.0,6,0.3075165295606487,0.5023,0.61221686155813,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4055,2474.4,2374.4,125.924,-0.0919007,-0.284644,0.0,-0.284644,5.450709819793701,0.962672233581543,0.962672233581543,0.10964429378509521,0.9937116503715515,0.9937116503715515,0.0,6,0.3119715263989006,0.503696,0.6193647088698353,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4056,2475.16,2375.16,126.235,-0.0925668,-0.276622,0.0,-0.276622,5.514309883117676,0.8822348713874817,0.8822348713874817,-0.08043736219406128,0.9923831820487976,0.9923831820487976,0.0,6,0.3164267558877634,0.5049399999999999,0.6266620903231344,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4057,2475.92,2375.92,126.516,-0.094024,-0.26768,0.0,-0.26768,5.589670181274414,0.5622326731681824,0.5622326731681824,-0.3200021982192993,0.9946087002754211,0.9946087002754211,0.0,6,0.32085341931589834,0.5060640000000001,0.6340174746986513,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4058,2476.68,2376.68,126.78,-0.0964096,-0.257878,0.0,-0.257878,5.677450180053711,0.06817472726106644,0.06817472726106644,-0.49405794590711594,0.9957565069198608,0.9957565069198608,0.0,6,0.3251744088893831,0.50712,0.6412178752354138,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4059,2477.45,2377.45,127.042,-0.0996583,-0.247282,0.0,-0.247282,5.777070045471191,-0.4985666573047638,-0.4985666573047638,-0.5667413845658302,0.9858987331390381,0.9858987331390381,0.0,6,0.3294264117527714,0.508168,0.6482628023660904,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4060,2478.21,2378.21,127.415,-0.100279,-0.236302,0.0,-0.236302,5.863070011138916,-0.7269408702850342,-0.7269408702850342,-0.22837421298027039,0.7581864595413208,0.7581864595413208,0.0,6,0.33564334808935126,0.50966,0.6585632541093106,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4061,2478.98,2378.98,127.816,-0.0875161,-0.22637,0.0,-0.22637,5.854650020599365,-0.694460928440094,-0.694460928440094,0.032479941844940186,-0.5052246451377869,0.0,0.5052246451377869,6,0.3488857776209485,0.511264,0.6823984822341266,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4062,2479.75,2379.75,127.061,-0.0614498,-0.21857,0.0,-0.21857,5.7513298988342285,0.9524088501930237,0.9524088501930237,1.6468697786331177,0.5828550457954407,0.5828550457954407,0.0,6,0.3649859859270443,0.508244,0.7181314209848897,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4063,2480.51,2380.51,126.016,-0.028796,-0.213557,0.0,-0.213557,5.601049900054932,0.9999209642410278,0.9999209642410278,0.04751211404800415,0.9981470108032227,0.9981470108032227,0.0,6,0.3816956104076734,0.5040640000000001,0.7572364033290879,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4064,2481.28,2381.27,126.222,0.00166577,-0.211198,0.0,-0.211198,5.458049774169922,0.9999788999557495,0.9999788999557495,5.793571472167969e-05,0.9999804496765137,0.9999804496765137,0.0,6,0.39741493680233836,0.504888,0.7871348433758345,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4065,2482.04,2382.04,126.767,0.0157716,-0.210033,0.0,-0.210033,5.396470069885254,0.999673068523407,0.999673068523407,-0.0003058314323425293,0.999910295009613,0.999910295009613,0.0,6,0.3925069810344122,0.507068,0.7740716847334326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4066,2482.81,2382.81,127.213,0.0148393,-0.209464,0.0,-0.209464,5.404799938201904,0.9998540878295898,0.9998540878295898,0.00018101930618286133,0.9828150272369385,0.9828150272369385,0.0,6,0.39465906950880836,0.508852,0.7755871442164094,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4067,2483.58,2383.58,127.564,0.00700968,-0.209,0.0,-0.209,5.446280002593994,0.9990749359130859,0.9990749359130859,-0.0007791519165039062,-0.7387898564338684,0.0,0.7387898564338684,6,0.4000232581931395,0.5102559999999999,0.7839658096977586,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4068,2484.35,2384.35,126.719,-0.00257999,-0.208347,0.0,-0.208347,5.498879909515381,0.8993017673492432,0.8993017673492432,-0.09977316856384277,0.9300133585929871,0.9300133585929871,0.0,6,0.3999604854968595,0.506876,0.7890696846898639,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4069,2485.11,2385.11,126.124,-0.0117686,-0.207552,0.0,-0.207552,5.551730155944824,0.9361726641654968,0.9361726641654968,0.03687089681625366,0.9932427406311035,0.9932427406311035,0.0,6,0.3938148357008855,0.5044959999999999,0.7806104224828057,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4070,2485.87,2385.87,125.995,-0.0213617,-0.206448,0.0,-0.206448,5.610179901123047,0.9109071493148804,0.9109071493148804,-0.025265514850616455,0.9682576060295105,0.9682576060295105,0.0,6,0.38905430189421664,0.50398,0.7719637721620236,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4071,2486.63,2386.63,125.99,-0.0328611,-0.204791,0.0,-0.204791,5.684589862823486,0.2680334448814392,0.2680334448814392,-0.6428737044334412,-0.8498015999794006,0.0,0.8498015999794006,6,0.3839237514414855,0.50396,0.7618139365058447,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4072,2487.39,2387.39,125.004,-0.0448244,-0.20244,0.0,-0.20244,5.768889904022217,0.9456916451454163,0.9456916451454163,0.677658200263977,0.9799493551254272,0.9799493551254272,0.0,6,0.3758851097731563,0.500016,0.7517461636690752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4073,2488.14,2388.14,123.948,-0.0542944,-0.199667,0.0,-0.199667,5.843999862670898,0.5674495697021484,0.5674495697021484,-0.3782420754432678,0.9999513626098633,0.9999513626098633,0.0,6,0.36916260453707506,0.49579199999999995,0.7445916927604219,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4074,2488.89,2388.89,123.611,-0.0641883,-0.196181,0.0,-0.196181,5.928730010986328,-0.5188071727752686,-0.5188071727752686,-1.086256742477417,0.9998621344566345,0.9998621344566345,0.0,6,0.36470951212558017,0.494444,0.7376154066498535,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4075,2489.64,2389.64,123.505,-0.0752862,-0.191852,0.0,-0.191852,6.029369831085205,-0.9669380784034729,-0.9669380784034729,-0.44813090562820435,0.8649358153343201,0.8649358153343201,0.0,6,0.3606841169833349,0.49401999999999996,0.7301002327503643,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4076,2490.39,2390.38,123.692,-0.0834568,-0.186961,0.0,-0.186961,6.117790222167969,-0.9012035727500916,-0.9012035727500916,0.06573450565338135,-0.3891829252243042,0.0,0.3891829252243042,6,0.3592998033670032,0.494768,0.7261985483438766,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4077,2491.13,2391.13,123.265,-0.0763524,-0.182689,0.0,-0.182689,6.102759838104248,0.6014066338539124,0.6014066338539124,1.502610206604004,0.42680951952934265,0.42680951952934265,0.0,6,0.3639371192107967,0.49306,0.7381193347884571,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4078,2491.88,2391.88,122.618,-0.0544689,-0.179666,0.0,-0.179666,5.987490177154541,0.9908497333526611,0.9908497333526611,0.3894430994987488,0.9984567165374756,0.9984567165374756,0.0,6,0.3749211942767103,0.49047199999999996,0.7644089658058163,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4079,2492.62,2392.62,123.015,-0.0344799,-0.177205,0.0,-0.177205,5.886569976806641,0.9997283816337585,0.9997283816337585,0.008878648281097412,0.9999980330467224,0.9999980330467224,0.0,6,0.3876092225405802,0.49206,0.7877275587135313,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4080,2493.37,2393.37,123.484,-0.0250643,-0.174503,0.0,-0.174503,5.851739883422852,0.9962642788887024,0.9962642788887024,-0.0034641027450561523,0.999993622303009,0.999993622303009,0.0,6,0.3952086804077009,0.493936,0.8001212311062585,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4081,2494.12,2394.11,123.863,-0.0232719,-0.171489,0.0,-0.171489,5.862539768218994,0.9992713332176208,0.9992713332176208,0.003007054328918457,0.9962829947471619,0.9962829947471619,0.0,6,0.39882420557216247,0.495452,0.8049704221037809,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4082,2494.87,2394.87,124.197,-0.0254157,-0.168137,0.0,-0.168137,5.8978400230407715,0.9997469186782837,0.9997469186782837,0.0004755854606628418,0.9526537656784058,0.9526537656784058,0.0,6,0.40047425715569634,0.496788,0.8061270746388728,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4083,2495.62,2395.62,124.49,-0.0293258,-0.164433,0.0,-0.164433,5.945889949798584,0.9250661134719849,0.9250661134719849,-0.07468080520629883,-0.5946260690689087,0.0,0.5946260690689087,6,0.40126385288696753,0.49795999999999996,0.8058154327395124,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4084,2496.37,2396.37,123.781,-0.0342863,-0.160376,0.0,-0.160376,6.0029802322387695,-0.21379263699054718,-0.21379263699054718,-1.138858750462532,0.9803817272186279,0.9803817272186279,0.0,6,0.39845435610524244,0.495124,0.8047566995444423,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4085,2497.12,2397.12,123.177,-0.0398472,-0.156065,0.0,-0.156065,6.0660600662231445,-0.30563652515411377,-0.30563652515411377,-0.09184388816356659,0.9979630708694458,0.9979630708694458,0.0,6,0.39579457793687967,0.49270800000000003,0.8033045494225376,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4086,2497.86,2397.86,122.983,-0.0462125,-0.151443,0.0,-0.151443,6.137080192565918,-0.8632348775863647,-0.8632348775863647,-0.557598352432251,0.7547646760940552,0.7547646760940552,0.0,6,0.394181834947142,0.49193200000000004,0.8012933392158712,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4087,2498.61,2398.61,123.167,-0.0489658,-0.146915,0.0,-0.146915,6.185989856719971,-0.4583223760128021,-0.4583223760128021,0.4049125015735626,-0.8383380770683289,0.0,0.8383380770683289,6,0.39558293236315556,0.492668,0.8029401795187744,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4088,2499.35,2399.35,122.051,-0.0379847,-0.143733,0.0,-0.143733,6.141270160675049,0.5628030896186829,0.5628030896186829,1.021125465631485,0.9014323949813843,0.9014323949813843,0.0,6,0.3991409939068393,0.488204,0.8175701016518491,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4089,2500.09,2400.09,120.753,-0.0191458,-0.142212,0.0,-0.142212,6.041150093078613,0.9951187372207642,0.9951187372207642,0.4323156476020813,0.9979070425033569,0.9979070425033569,0.0,6,0.40498628713292334,0.483012,0.8384600944343481,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4090,2500.82,2400.82,121.111,-0.00621874,-0.14145,0.0,-0.14145,5.973599910736084,0.9954382181167603,0.9954382181167603,0.00031948089599609375,0.9999560713768005,0.9999560713768005,0.0,6,0.41289741698204413,0.48444400000000004,0.8523119637812504,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
5,5,4091,2501.56,2401.56,121.531,-0.00483162,-0.140431,0.0,-0.140431,5.9728899002075195,0.9213774800300598,0.9213774800300598,-0.07406073808670044,0.998707115650177,0.998707115650177,0.0,6,0.41550268909117555,0.486124,0.8547257265454401,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
