repeat,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
1,1,2993,1385.761710806112,2039.26,187.367,117.4607791140327,1,0.0,0,,off_track
2,2,3023,1388.3367551947456,2040.25,187.144,116.49095208124382,1,0.0,0,,off_track
3,3,2989,1378.8933173753392,2030.88,185.776,117.12360860996985,1,0.0,0,,off_track
4,4,2934,1394.283811993366,2047.63,187.021,120.51526643987707,1,0.0,0,,off_track
5,5,2996,1380.6746572741054,2032.48,187.896,116.97567388301103,1,0.0,0,,off_track
