mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,261096,1,549,214.13450359930965,370.509,205.451,114.50686913151183,1,0.0,0,,off_track
replay_warmup,True,261096,2,546,217.69559793153292,366.332,205.048,114.1298600879121,1,0.0,0,,off_track
replay_warmup,True,261096,3,546,214.94241566944555,368.424,205.374,114.6998150952381,1,0.0,0,,off_track
replay_warmup,True,261096,4,545,210.9040692283045,366.272,206.072,114.23122559266051,1,0.0,0,,off_track
replay_warmup,True,261096,5,549,215.75587808341595,371.193,205.811,114.80266848087433,1,0.0,0,,off_track
replay_warmup,True,261096,6,550,213.98250580908206,368.929,203.418,114.02191748199992,1,0.0,0,,off_track
replay_warmup,True,261096,7,547,214.19791417261234,367.44,205.476,114.22196717202937,1,0.0,0,,off_track
replay_warmup,True,261096,8,546,214.60629750621865,369.547,207.378,114.74990400769231,1,0.0,0,,off_track
replay_warmup,True,261096,9,552,218.07449707222062,373.049,204.547,114.77658690615945,1,0.0,0,,off_track
replay_warmup,True,261096,10,545,214.82053479641525,363.776,204.704,113.56645310733951,1,0.0,0,,off_track
replay_warmup,True,261096,11,549,215.78256278648075,370.536,205.272,114.64017810163928,1,0.0,0,,off_track
replay_warmup,True,261096,12,549,215.97777989365295,368.189,203.15,114.12769099326047,1,0.0,0,,off_track
replay_warmup,True,261096,13,543,210.45395101330902,364.519,206.217,114.09026589742172,1,0.0,0,,off_track
replay_warmup,True,261096,14,549,217.43266541445436,368.57,204.143,114.19781362021864,1,0.0,0,,off_track
replay_warmup,True,261096,15,546,217.05622075916878,366.037,205.643,113.93700852930404,1,0.0,0,,off_track
replay_warmup,True,261096,16,548,215.2073240470049,369.069,203.836,114.31890585675181,1,0.0,0,,off_track
replay_warmup,True,261096,17,544,212.00287365252717,364.433,204.952,113.92599430919111,1,0.0,0,,off_track
replay_warmup,True,261096,18,548,214.88353630151173,372.455,205.11,115.31263695492702,1,0.0,0,,off_track
training,True,261476,19,531,198.1713435805874,345.465,204.099,110.62222570338987,1,0.0,0,,off_track
training,True,262014,20,538,202.7983342915335,351.325,200.862,111.10336141821563,1,0.0,0,,off_track
training,True,262551,21,537,204.6542110202222,348.607,200.793,110.67651398901305,1,0.0,0,,off_track
training,True,263087,22,536,211.05471948946874,356.665,205.107,113.16044504944037,1,0.0,0,,off_track
training,True,263625,23,538,215.3994359407538,358.029,205.4,113.28557688271371,1,0.0,0,,off_track
training,True,264175,24,550,220.7618059071304,371.692,201.362,114.83057731290909,1,0.0,0,,off_track
training,True,264720,25,545,215.91271821361534,365.236,202.581,113.82450552293572,1,0.0,0,,off_track
training,True,265272,26,552,222.31586810124008,373.65,200.071,115.03701740253626,1,0.0,0,,off_track
training,True,265818,27,546,214.18689151624707,360.23,200.633,112.32416554999992,1,0.0,0,,off_track
training,True,266377,28,559,223.19455969568293,373.051,196.379,113.4532833919498,1,0.0,0,,off_track
training,True,266935,29,558,218.3742762702348,373.711,199.792,113.6814198365592,1,0.0,0,,off_track
training,True,267493,30,558,220.17938274557395,370.697,199.25,113.08901782974903,1,0.0,0,,off_track
training,True,268049,31,556,220.09088368965985,372.249,202.142,113.86335852248199,1,0.0,0,,off_track
training,True,268607,32,558,220.41564361107928,369.43,197.39,112.8087173401433,1,0.0,0,,off_track
training,True,270814,33,2207,450.93619427342526,754.47,116.038,59.99977892405978,1,0.0,0,,off_track
evaluation,True,270814,34,496,179.65313840938353,318.102,207.02,108.01960931895155,1,0.0,0,,off_track
evaluation,True,270814,35,500,186.3636271691034,325.032,209.733,109.90807772440003,1,0.0,0,,off_track
evaluation,True,270814,36,480,174.0652595626225,302.186,205.787,105.56644946291662,1,0.0,0,,off_track
training,True,271369,37,555,217.5708575160786,364.786,191.329,112.21084090540528,1,0.0,0,,off_track
training,True,271916,38,547,128.06203008579882,232.171,121.573,73.06688852376598,1,0.0,0,,off_track
training,True,272915,39,999,167.7559321567453,308.336,82.9317,52.78731837067067,0,0.0,0,,backwards
training,True,273464,40,549,218.02921259860778,368.758,207.119,114.21454338306017,1,0.0,0,,off_track
training,True,274016,41,552,212.94472412233188,364.269,194.537,112.43583081702904,1,0.0,0,,off_track
training,True,274389,42,373,94.00766341034009,177.216,155.698,78.92933446514742,1,0.0,0,,off_track
training,True,274939,43,550,219.62228267746175,369.485,202.134,114.179747652909,1,0.0,0,,off_track
training,True,275485,44,546,213.90415512667803,371.11,207.705,115.27093942490843,1,0.0,0,,off_track
training,True,276003,45,518,197.20134838666726,331.532,202.651,108.09732891081087,1,0.0,0,,off_track
training,True,276552,46,549,222.51028285104238,371.434,204.479,114.86146494517303,1,0.0,0,,off_track
training,True,277099,47,547,219.76308655315228,370.023,205.962,114.8356802358318,1,0.0,0,,off_track
training,True,277649,48,550,222.18482937648074,370.777,206.346,114.60840172581813,1,0.0,0,,off_track
training,True,278199,49,550,221.4441748704089,372.13,199.824,114.90733454818184,1,0.0,0,,off_track
training,True,278748,50,549,218.12213999644393,371.266,203.291,114.70822910054638,1,0.0,0,,off_track
training,True,279299,51,551,221.9483363472374,370.879,202.757,114.34245537731397,1,0.0,0,,off_track
training,True,279853,52,554,213.63960595235477,370.857,201.996,113.78671378194949,1,0.0,0,,off_track
training,True,280398,53,545,218.29360634004072,367.863,208.281,114.76928216623855,1,0.0,0,,off_track
evaluation,True,280398,54,537,215.41054468915772,367.937,213.582,116.28818402644319,1,0.0,0,,off_track
evaluation,True,280398,55,538,220.39558005166006,369.233,213.03,116.51018465092939,1,0.0,0,,off_track
evaluation,True,280398,56,537,217.23763736734503,368.903,212.824,116.59400851433891,1,0.0,0,,off_track
training,True,280946,57,548,214.27958144000505,365.134,199.582,113.44968217700729,1,0.0,0,,off_track
training,True,281487,58,541,214.33137320157059,359.121,203.658,113.08455630092423,1,0.0,0,,off_track
training,True,282308,59,821,204.66651647162016,350.738,115.385,73.68746586650428,1,0.0,0,,off_track
training,True,282859,60,551,219.3848422843621,367.562,203.193,113.40300250653351,1,0.0,0,,off_track
training,True,283409,61,550,216.08377179568345,362.305,196.622,112.12886729709096,1,0.0,0,,off_track
