mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,20092,1,506,123.77065733211657,329.86,211.932,111.04178088418972,1,0.0,0,,off_track
replay_warmup,True,20092,2,514,126.06590653539467,333.965,212.562,110.99061558715944,1,0.0,0,,off_track
replay_warmup,True,20092,3,507,119.61084817867456,329.648,211.939,110.79392555128206,1,0.0,0,,off_track
replay_warmup,True,20092,4,509,121.0923968956412,329.504,210.962,110.45461039960698,1,0.0,0,,off_track
replay_warmup,True,20092,5,371,61.675918952312216,181.115,165.747,81.07868989919145,1,0.0,0,,off_track
replay_warmup,True,20092,6,502,115.60205927781293,324.923,212.668,110.16630397490039,1,0.0,0,,off_track
replay_warmup,True,20092,7,514,134.41099820049405,336.125,216.643,111.58670143424128,1,0.0,0,,off_track
replay_warmup,True,20092,8,511,121.42996798435291,329.051,208.464,109.96141183776906,1,0.0,0,,off_track
replay_warmup,True,20092,9,514,131.47584697820207,334.891,213.366,111.19112963774316,1,0.0,0,,off_track
replay_warmup,True,20092,10,370,60.224361836517986,180.243,166.387,80.92334816135137,1,0.0,0,,off_track
replay_warmup,True,20092,11,367,59.06402423172182,176.954,162.57,80.30216466757487,1,0.0,0,,off_track
replay_warmup,True,20092,12,508,122.14161709036324,330.387,211.085,110.762619934252,1,0.0,0,,off_track
replay_warmup,True,20092,13,513,131.67598353978772,340.574,220.306,113.25576300955166,1,0.0,0,,off_track
replay_warmup,True,20092,14,362,55.98557107940965,171.93,166.423,79.17295047265195,1,0.0,0,,off_track
replay_warmup,True,20092,15,518,131.2531851039486,341.528,214.2,112.69762856660229,1,0.0,0,,off_track
replay_warmup,True,20092,16,361,52.88727398825081,167.886,160.53,77.84599167146813,1,0.0,0,,off_track
replay_warmup,True,20092,17,517,124.99958318677315,340.717,216.816,112.67980263791095,1,0.0,0,,off_track
replay_warmup,True,20092,18,511,126.06787952982873,332.753,211.238,111.10995638610567,1,0.0,0,,off_track
replay_warmup,True,20092,19,515,123.7123841447578,336.666,215.868,111.68617546388354,1,0.0,0,,off_track
replay_warmup,True,20092,20,369,61.60396114620586,179.071,164.876,80.72105592682928,1,0.0,0,,off_track
replay_warmup,True,20092,21,511,123.80130575981983,334.734,212.58,111.73551113581202,1,0.0,0,,off_track
training,True,20173,22,213,3.610159607180904,47.4216,95.0872,39.335464083568084,1,0.0,0,,off_track
training,True,20367,23,194,6.411881652401494,36.8926,82.8394,33.619087335051546,1,0.0,0,,off_track
training,True,20568,24,201,5.377308817763094,38.6609,78.8489,34.18094738955223,1,0.0,0,,off_track
training,True,20757,25,189,-4.187893234505045,28.304,61.4954,26.20686294285713,0,0.0,0,,backwards
training,True,20925,26,168,-3.570791668985313,22.7285,58.2585,22.440834317261903,0,0.0,0,,backwards
training,True,21109,27,184,-6.683543872113158,27.4988,61.397,24.876830295108704,0,0.0,0,,backwards
training,True,21337,28,228,4.764418483915929,55.0625,98.5818,42.218575003508796,1,0.0,0,,off_track
training,True,21569,29,232,-0.9774942319841564,47.4717,70.482,36.78761533103449,1,0.0,0,,off_track
training,True,21749,30,180,-5.352317639458184,27.1414,62.7622,24.637218497222218,0,0.0,0,,backwards
training,True,21991,31,242,-0.44666461452228035,53.0483,72.599,36.81622586157023,0,0.0,0,,backwards
training,True,22177,32,186,-7.905567975429163,27.6221,58.4063,26.933715627419343,1,0.0,0,,off_track
