mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,137952,1,551,208.87274817706367,369.438,206.091,113.75572627894742,1,0.0,0,,off_track
replay_warmup,True,137952,2,552,212.74571538031523,368.399,201.97,113.41283820525348,1,0.0,0,,off_track
replay_warmup,True,137952,3,554,208.33910149300232,369.96,203.042,113.29810748501797,1,0.0,0,,off_track
replay_warmup,True,137952,4,552,207.6729250414384,368.371,204.106,113.18336093532609,1,0.0,0,,off_track
replay_warmup,True,137952,5,551,210.2457978095409,367.311,204.351,113.20027553593461,1,0.0,0,,off_track
replay_warmup,True,137952,6,551,206.24610761266533,368.312,205.052,113.35799114083477,1,0.0,0,,off_track
replay_warmup,True,137952,7,555,213.61619048544145,371.287,201.71,113.52639005873873,1,0.0,0,,off_track
replay_warmup,True,137952,8,556,210.76053565636565,372.325,200.767,113.64610151456834,1,0.0,0,,off_track
replay_warmup,True,137952,9,556,211.76729334726113,373.04,201.108,113.78942853345322,1,0.0,0,,off_track
replay_warmup,True,137952,10,550,208.80050344060234,367.211,205.271,113.26763136054544,1,0.0,0,,off_track
replay_warmup,True,137952,11,552,209.1524823209924,368.152,204.442,113.19846038405802,1,0.0,0,,off_track
replay_warmup,True,137952,12,554,211.79167925948178,371.145,203.811,113.63995061823105,1,0.0,0,,off_track
replay_warmup,True,137952,13,552,210.83542552548377,369.924,204.125,113.61118111684782,1,0.0,0,,off_track
replay_warmup,True,137952,14,555,213.78493645664753,370.439,203.907,113.3713297218018,1,0.0,0,,off_track
replay_warmup,True,137952,15,552,209.98417306555697,368.142,204.535,113.16653161358698,1,0.0,0,,off_track
replay_warmup,True,137952,16,552,206.81765387545727,367.764,204.134,113.0454208632247,1,0.0,0,,off_track
replay_warmup,True,137952,17,551,211.68400765882046,367.579,204.01,113.2897775876588,1,0.0,0,,off_track
replay_warmup,True,137952,18,543,206.99693127452244,364.672,207.66,113.84885076979741,1,0.0,0,,off_track
training,True,138438,19,549,207.71852694997685,358.766,201.236,111.2069779134791,1,0.0,0,,off_track
training,True,138985,20,547,207.66165713672606,362.311,203.731,112.59554821279706,1,0.0,0,,off_track
training,True,139550,21,565,217.79323255408494,372.785,181.556,111.48072674194685,1,0.0,0,,off_track
training,True,140093,22,543,206.11360602853102,354.825,203.708,111.16169321160218,1,0.0,0,,off_track
evaluation,True,140093,23,537,212.32068168491978,362.525,211.453,114.80312298361267,1,0.0,0,,off_track
evaluation,True,140093,24,537,211.3801076820723,363.738,212.234,115.08557341191803,1,0.0,0,,off_track
evaluation,True,140093,25,531,203.26294297814704,357.587,214.238,114.33152953333332,1,0.0,0,,off_track
training,True,140765,26,672,96.03460523772148,191.955,81.9582,48.37731268095237,1,0.0,0,,off_track
training,True,141316,27,551,214.48634300987297,366.495,200.347,113.11264358892932,1,0.0,0,,off_track
training,True,141877,28,561,213.97902603751436,368.444,185.605,111.41660843778963,1,0.0,0,,off_track
training,True,142417,29,540,201.41047905399856,353.485,197.877,111.15383346462964,1,0.0,0,,off_track
training,True,142965,30,548,206.67381696706434,359.391,203.651,111.52971432700721,1,0.0,0,,off_track
training,True,143439,31,474,70.72530594219643,147.515,81.7771,51.9932831016878,1,0.0,0,,off_track
training,True,143980,32,541,205.7088366542841,357.916,205.511,112.47646531829943,1,0.0,0,,off_track
training,True,144770,33,790,166.68517768870578,296.496,116.483,64.21788301468351,1,0.0,0,,off_track
training,True,145313,34,543,206.71706044669986,358.741,205.25,112.21864594290976,1,0.0,0,,off_track
training,True,145855,35,542,205.62644720821433,360.199,207.506,112.83039836125464,1,0.0,0,,off_track
training,True,146222,36,367,76.2652534268958,150.834,116.091,67.6881907228883,1,0.0,0,,off_track
training,True,146774,37,552,206.84177921123324,363.496,202.325,112.16194952771743,1,0.0,0,,off_track
training,True,147332,38,558,208.780820083195,366.324,195.228,111.77224185179217,1,0.0,0,,off_track
training,True,147891,39,559,214.91833804716998,371.982,196.303,113.34884900196772,1,0.0,0,,off_track
training,True,148445,40,554,215.91573780053145,367.813,201.425,112.9311748128159,1,0.0,0,,off_track
training,True,148998,41,553,207.88551272893213,365.851,201.653,112.2837831650995,1,0.0,0,,off_track
training,True,149553,42,555,211.53470806203276,375.146,199.274,114.66120174414417,1,0.0,0,,off_track
training,True,150109,43,556,213.49926709881976,373.684,203.253,114.07482825881297,1,0.0,0,,off_track
evaluation,True,150109,44,546,211.9129338308723,370.899,207.3,115.44224646923075,1,0.0,0,,off_track
evaluation,True,150109,45,544,212.58021884210174,372.853,208.139,116.26067099301464,1,0.0,0,,off_track
evaluation,True,150109,46,544,214.91749727983117,370.555,206.06,115.69141252610291,1,0.0,0,,off_track
training,True,150665,47,556,212.8127819807976,367.117,199.429,112.35304907086326,1,0.0,0,,off_track
training,True,151222,48,557,214.92614128584518,372.879,201.823,113.64663949910238,1,0.0,0,,off_track
training,True,151773,49,551,211.1884898322573,366.316,203.503,112.95541165426508,1,0.0,0,,off_track
training,True,152334,50,561,210.80785171295676,373.859,198.382,113.16756971336898,1,0.0,0,,off_track
training,True,152886,51,552,214.00026240699452,371.313,200.907,114.23077066775359,1,0.0,0,,off_track
training,True,153442,52,556,213.91919757390892,368.311,197.176,112.6565557465827,1,0.0,0,,off_track
training,True,153992,53,550,211.0364463786428,369.206,205.508,113.87183124836366,1,0.0,0,,off_track
training,True,154861,54,869,189.4047399279461,330.371,116.259,64.80614130920587,1,0.0,0,,off_track
training,True,155424,55,563,206.3483678257605,369.704,195.952,112.07964519644757,1,0.0,0,,off_track
training,True,155981,56,557,207.89642723253496,367.748,199.411,112.61965165170561,1,0.0,0,,off_track
training,True,156534,57,553,213.06674782327676,366.338,203.904,112.77273231247743,1,0.0,0,,off_track
training,True,157095,58,561,215.32008026001574,369.628,193.376,112.56191057629236,1,0.0,0,,off_track
training,True,157642,59,547,209.24544243892217,362.205,199.83,112.63069934990854,1,0.0,0,,off_track
training,True,158206,60,564,216.3060013976066,371.92,193.234,112.38505026117022,1,0.0,0,,off_track
training,True,158758,61,552,214.9800241520005,368.965,203.13,113.51613649039842,1,0.0,0,,off_track
training,True,159320,62,562,212.76242575588796,370.298,197.428,112.0524752389679,1,0.0,0,,off_track
training,True,159873,63,553,208.0648309515603,362.727,197.602,111.6900331179023,1,0.0,0,,off_track
training,True,160422,64,549,201.3363629104264,353.637,189.286,110.06435087814197,1,0.0,0,,off_track
evaluation,True,160422,65,553,212.62729550307503,373.676,202.212,115.07292483218812,1,0.0,0,,off_track
evaluation,True,160422,66,545,216.6377876147097,371.807,207.435,115.75434490311928,1,0.0,0,,off_track
evaluation,True,160422,67,542,213.27778090563612,367.956,209.934,115.38342071254614,1,0.0,0,,off_track
training,True,160976,68,554,216.1225483531966,366.647,195.786,112.84871362833931,1,0.0,0,,off_track
training,True,161547,69,571,216.41112355364555,374.332,190.329,111.67373771120836,1,0.0,0,,off_track
training,True,162107,70,560,216.99070586918683,372.731,198.018,113.23649683857141,1,0.0,0,,off_track
training,True,162675,71,568,210.19628202332513,373.634,191.954,112.12025544137323,1,0.0,0,,off_track
training,True,163234,72,559,207.9102355603628,361.256,187.087,110.57322776171739,1,0.0,0,,off_track
training,True,163799,73,565,215.5354140968741,369.654,193.399,111.3962335247787,1,0.0,0,,off_track
training,True,164341,74,542,199.5154001497451,345.881,187.323,107.13988508487084,1,0.0,0,,off_track
training,True,165743,75,1402,298.12451809243447,516.203,101.432,63.34334944679038,1,0.0,0,,off_track
training,True,166313,76,570,215.89929877914446,374.601,191.489,111.85709987543862,1,0.0,0,,off_track
training,True,166868,77,555,215.05357347283575,368.524,200.436,112.91046004378377,1,0.0,0,,off_track
training,True,167454,78,586,205.8785018403279,380.143,178.906,110.54085725938576,1,0.0,0,,off_track
training,True,168014,79,560,213.62011337869436,374.616,194.088,113.48919914499999,1,0.0,0,,off_track
training,True,168572,80,558,211.7049584724966,365.233,195.664,111.2412651284947,1,0.0,0,,off_track
training,True,169149,81,577,216.45066748582298,375.994,191.375,111.18446821663778,1,0.0,0,,off_track
training,True,169706,82,557,203.32822052556622,355.524,184.174,107.7861460971275,1,0.0,0,,off_track
training,True,170263,83,557,218.88207278584062,371.534,199.349,113.57547473788148,1,0.0,0,,off_track
evaluation,True,170263,84,547,217.00757419568976,373.583,207.086,116.00319711553918,1,0.0,0,,off_track
evaluation,True,170263,85,544,219.63058813893582,370.864,205.9,115.77225151139703,1,0.0,0,,off_track
evaluation,True,170263,86,548,215.25478557125146,374.183,205.724,115.88412195656932,1,0.0,0,,off_track
training,True,170821,87,558,217.76629664370748,373.017,195.385,113.37959956272408,1,0.0,0,,off_track
training,True,171376,88,555,216.2950914618002,371.954,203.342,113.94689433333335,1,0.0,0,,off_track
training,True,171927,89,551,211.2876758542122,363.51,199.015,112.15508265226846,1,0.0,0,,off_track
training,True,173251,90,1324,251.3367393369508,452.458,101.381,58.62010569335345,1,0.0,0,,off_track
training,True,174537,91,1286,286.1931750355241,490.647,115.703,65.66481864331264,1,0.0,0,,off_track
training,True,175101,92,564,214.6191499645696,373.497,193.099,112.78362157517728,1,0.0,0,,off_track
training,True,175658,93,557,213.14878409012803,364.903,191.744,111.77393860323153,1,0.0,0,,off_track
training,True,176224,94,566,212.32369192450736,372.929,189.091,111.84623199505296,1,0.0,0,,off_track
training,True,177091,95,867,222.19572992420393,374.56,116.92,73.89998732295274,1,0.0,0,,off_track
training,True,177656,96,565,218.52344861273588,373.159,190.066,112.46136099115051,1,0.0,0,,off_track
training,True,178216,97,560,210.81864797548866,369.585,196.968,112.33550064464285,1,0.0,0,,off_track
training,True,178788,98,572,219.69628537921653,375.037,191.466,111.7983032194055,1,0.0,0,,off_track
training,True,179605,99,817,190.30675986853393,326.172,101.934,69.23834651407591,1,0.0,0,,off_track
training,True,180162,100,557,216.04282996204788,369.543,195.266,112.77313237648121,1,0.0,0,,off_track
evaluation,True,180162,101,543,211.0903949183039,370.692,206.879,115.71531096169431,1,0.0,0,,off_track
evaluation,True,180162,102,542,213.35019205488678,371.703,208.596,116.24350505940959,1,0.0,0,,off_track
evaluation,True,180162,103,544,208.96902863055524,372.839,205.592,116.09172713639708,1,0.0,0,,off_track
training,True,180680,104,518,195.13698932539728,331.834,201.488,107.87385344015445,1,0.0,0,,off_track
training,True,181196,105,516,193.25015966947691,329.64,201.177,107.60962031647291,1,0.0,0,,off_track
training,True,181757,106,561,217.91230003946063,371.39,193.948,112.67378647878792,1,0.0,0,,off_track
training,True,182312,107,555,209.6086534621809,369.499,195.492,112.89534993819822,1,0.0,0,,off_track
training,True,182866,108,554,212.65706054809883,368.591,197.596,113.13809480992781,1,0.0,0,,off_track
training,True,183420,109,554,206.13527733244666,368.378,194.944,112.57109403935021,1,0.0,0,,off_track
training,True,183976,110,556,213.6076614962258,369.169,199.477,112.79898694964031,1,0.0,0,,off_track
training,True,184530,111,554,214.88353726223326,373.06,199.209,114.15817782942237,1,0.0,0,,off_track
training,True,185086,112,556,216.59187211085188,371.043,195.008,113.29821907194244,1,0.0,0,,off_track
training,True,185494,113,408,108.11967267520437,211.133,168.685,84.54136043995096,1,0.0,0,,off_track
training,True,186049,114,555,210.3388553227537,369.647,198.333,112.9682559403604,1,0.0,0,,off_track
training,True,186606,115,557,212.55308604190125,366.507,197.187,112.1467864236984,1,0.0,0,,off_track
training,True,187126,116,520,178.9049446071306,323.834,182.469,104.52235179423079,1,0.0,0,,off_track
training,True,187651,117,525,165.56246680893852,323.538,174.615,99.73924211409525,0,0.0,0,,backwards
training,True,188238,118,587,214.1176675528967,381.671,176.438,108.61637167734243,1,0.0,0,,off_track
training,True,188797,119,559,79.82247671529373,152.97,63.4727,47.599797027012535,1,0.0,0,,off_track
training,True,189353,120,556,208.9084186061542,365.162,193.679,111.61832434172656,1,0.0,0,,off_track
training,True,189911,121,558,213.02194372011866,373.095,200.638,113.39617811379927,1,0.0,0,,off_track
training,True,190464,122,553,193.33888399892874,349.145,180.127,106.87880061428562,1,0.0,0,,off_track
evaluation,True,190464,123,547,215.69754195975983,373.541,204.694,115.74941501316279,1,0.0,0,,off_track
evaluation,True,190464,124,540,207.3760780098795,368.265,210.873,115.49323354111107,1,0.0,0,,off_track
evaluation,True,190464,125,540,211.49853696614107,369.34,209.018,115.88239072629636,1,0.0,0,,off_track
training,True,191037,126,573,198.14011241806733,366.93,179.473,108.84125278534034,1,0.0,0,,off_track
training,True,191599,127,562,213.96316269066276,369.288,194.891,112.00494484163708,1,0.0,0,,off_track
training,True,191983,128,384,63.957083711831174,123.29,89.6855,54.438145664062496,1,0.0,0,,off_track
training,True,192565,129,582,212.2154164100251,377.638,176.425,109.83484422199315,1,0.0,0,,off_track
training,True,193117,130,552,209.17296118370652,364.196,192.851,112.1747736449275,1,0.0,0,,off_track
training,True,193680,131,563,213.95462917302314,372.814,193.116,112.69573003712262,1,0.0,0,,off_track
training,True,194250,132,570,220.88565666426854,371.78,181.945,110.90915628000006,1,0.0,0,,off_track
training,True,194810,133,560,214.11380630269613,366.753,194.652,111.52618656089287,1,0.0,0,,off_track
training,True,195376,134,566,206.48413596401005,369.348,191.546,111.50919586802121,1,0.0,0,,off_track
training,True,195796,135,420,114.55211509122078,222.564,167.574,87.99736214214285,1,0.0,0,,off_track
training,True,196216,136,420,66.74807606209912,127.849,81.3443,51.220152247857115,1,0.0,0,,off_track
training,True,196767,137,551,214.14045624066634,363.682,201.486,112.41319147785838,1,0.0,0,,off_track
training,True,197322,138,555,212.51184242447985,366.199,194.416,112.2481051751351,1,0.0,0,,off_track
training,True,197881,139,559,215.79064652069462,372.788,196.014,113.18444322665472,1,0.0,0,,off_track
training,True,198437,140,556,216.20505972288197,370.034,201.359,113.07357163848931,1,0.0,0,,off_track
training,True,198785,141,348,40.928370967432656,84.0034,64.897,41.21093584252873,1,0.0,0,,off_track
training,True,199335,142,550,214.2502377523551,367.139,197.764,113.3283908825454,1,0.0,0,,off_track
training,True,200112,143,777,200.58679114972924,337.928,115.394,74.67472986692393,1,0.0,0,,off_track
evaluation,True,200112,144,540,212.94965296740065,363.005,204.188,114.61062037444452,1,0.0,0,,off_track
evaluation,True,200112,145,535,208.9420920492934,361.935,209.157,114.83250929383179,1,0.0,0,,off_track
evaluation,True,200112,146,541,212.7612205795973,365.915,204.723,114.9257992277264,1,0.0,0,,off_track
training,True,200664,147,552,214.79311638968315,368.471,201.858,113.52069348134054,1,0.0,0,,off_track
training,True,201214,148,550,202.66830040884705,357.522,189.799,110.77442687890907,1,0.0,0,,off_track
