repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_terminal_penalty,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
1,1,476,300.841,200.841,206.563,-0.104056,-0.28482,-0.04490079716503541,-0.2399192028349646,5.677499771118164,0.5064932107925415,1.0,1.0,0.0,6,0.7271351394096024,0.826252,0.8800403985825177,0.0,0.05875323712825775,0.15897466242313385,0.284961998462677,0.23170171678066254,0.12893624603748322,0.07269841432571411,0.1085737869143486,0.11454606801271439,0.11668016016483307,0.022277966141700745,-0.0866241380572319,-0.16016720235347748,False,
1,1,477,301.988,201.988,206.781,-0.116148,-0.269734,-0.029199710428619702,-0.24053428957138026,5.885469913482666,0.4687657654285431,1.0,1.0,0.0,6,0.7276481581362808,0.827124,0.8797328552143099,0.0,0.0630505308508873,0.16437293589115143,0.2852637469768524,0.22537313401699066,0.12532687187194824,0.07331934571266174,0.10882604122161865,0.11464190483093262,0.1162482500076294,0.0178904477506876,-0.09343316406011581,-0.15494200587272644,False,
1,1,478,303.135,203.135,206.969,-0.128716,-0.251922,-0.013489285024806931,-0.23843271497519306,6.126840114593506,0.48348039388656616,1.0,1.0,0.0,6,0.7291796388285985,0.827876,0.8807836425124035,0.0,0.06734887510538101,0.17008456587791443,0.28556546568870544,0.21906514465808868,0.12171749770641327,0.07575366646051407,0.1090782880783081,0.11474710702896118,0.11565057933330536,0.013502931222319603,-0.10038638859987259,-0.14986510574817657,False,
1,1,479,304.282,204.281,207.122,-0.141422,-0.231278,0.002634933814843676,-0.23391293381484368,6.401969909667969,0.6110056042671204,1.0,1.0,0.0,6,0.7315909706448038,0.828488,0.8830435330925781,0.0,0.0716940388083458,0.17579135298728943,0.28602445125579834,0.21276286244392395,0.11832597106695175,0.07818584144115448,0.10940458625555038,0.11486124992370605,0.11505343019962311,0.009307872503995895,-0.10757230222225189,-0.144859179854393,False,
1,1,480,305.428,205.428,207.237,-0.154031,-0.207665,0.018773222653481428,-0.2264382226534814,6.711870193481445,0.7388946413993835,1.0,1.0,0.0,6,0.735095244103921,0.828948,0.8867808886732593,0.0,0.07604290544986725,0.1817345917224884,0.28652423620224,0.2064063400030136,0.11496546864509583,0.08046603202819824,0.10978486388921738,0.11497548222541809,0.11410201340913773,0.005170414224267006,-0.11476434767246246,-0.13984939455986023,False,
1,1,481,306.573,206.573,207.324,-0.166325,-0.181028,0.0348404751940603,-0.2158684751940603,7.056690216064453,0.7968922853469849,1.0,1.0,0.0,6,0.7397865684977333,0.829296,0.8920657624029699,0.0,0.08040071278810501,0.18782168626785278,0.2869921922683716,0.19999197125434875,0.1116979792714119,0.08266039937734604,0.11016449332237244,0.11512564867734909,0.11307830363512039,0.0010398905724287033,-0.1222330629825592,-0.13494588434696198,False,
1,1,482,307.716,207.716,207.477,-0.176426,-0.151548,0.050824344583192974,-0.20237234458319298,7.0196099281311035,0.8236293196678162,1.0,1.0,0.0,6,0.7459327861258257,0.829908,0.8988138277084035,0.0,0.08477213978767395,0.19390510022640228,0.28734898567199707,0.19358886778354645,0.10858403146266937,0.0848463922739029,0.1105901300907135,0.11527960747480392,0.11150038242340088,-0.003084020921960473,-0.12981845438480377,-0.13005100190639496,False,
1,1,483,308.859,208.859,207.66,-0.183438,-0.119472,0.06680821397232566,-0.18628021397232564,6.791039943695068,0.8398169279098511,1.0,1.0,0.0,6,0.7532741015330137,0.8306399999999999,0.9068598930138372,0.0,0.08914350718259811,0.20033226907253265,0.28770580887794495,0.18892650306224823,0.10547009110450745,0.08692038059234619,0.11101723462343216,0.11544685810804367,0.10787921398878098,-0.007207932416349649,-0.13740386068820953,-0.12522631883621216,False,
1,1,484,310.001,210.001,207.71,-0.189456,-0.0850125,0.08223780029700647,-0.1672503002970065,6.555019855499268,0.9103032946586609,1.0,1.0,0.0,6,0.7613608802506175,0.83084,0.9163748498514968,0.0,0.09353861212730408,0.2067539393901825,0.28852611780166626,0.18461322784423828,0.10253963619470596,0.08899254351854324,0.11143309623003006,0.11564762145280838,0.10426123440265656,-0.011453457176685333,-0.14223939180374146,-0.12056117504835129,False,
1,1,485,311.141,211.141,207.747,-0.198669,-0.0484826,0.09754117199365475,-0.14602377199365474,6.295259952545166,0.9045591950416565,1.0,1.0,0.0,6,0.7703159988792685,0.8309880000000001,0.9269881140031726,0.0,0.09793101251125336,0.21328161656856537,0.28961142897605896,0.18033616244792938,0.09964089840650558,0.09101223200559616,0.11182821542024612,0.11584803462028503,0.09858794510364532,-0.015803838148713112,-0.14705581963062286,-0.11590427160263062,False,
