repeat,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
1,1,393,88.49205330957223,184.42,153.949,77.50921117608141,1,0.0,0,,off_track
2,2,393,85.98544089956147,184.538,154.34,77.55387891145038,1,0.0,0,,off_track
3,3,394,87.20656807517393,184.713,153.596,77.42677975177666,1,0.0,0,,off_track
4,4,386,85.492740906722,177.805,153.562,76.28669259637309,1,0.0,0,,off_track
5,5,556,173.63319602130565,342.065,197.112,106.0214280255396,1,0.0,0,,off_track
