repeat,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
1,1,553,212.26424490347958,370.376,198.96,113.88985546690785,1,0.0,0,,off_track
2,2,552,208.92434937122766,370.038,200.03,113.84048452934779,1,0.0,0,,off_track
3,3,554,211.92478889120477,371.343,200.84,113.84893671877259,1,0.0,0,,off_track
4,4,544,206.25795259180367,363.421,204.245,113.54286086801471,1,0.0,0,,off_track
5,5,550,210.22027444557892,370.131,202.698,114.26941144036363,1,0.0,0,,off_track
