repeat,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
1,1,511,163.2788764795813,312.673,202.508,103.61432062661443,1,0.0,0,,off_track
2,2,548,187.1567083166477,355.456,199.116,110.91207510985397,1,0.0,0,,off_track
3,3,503,162.7214041736024,308.454,201.804,103.55147151133198,1,0.0,0,,off_track
4,4,554,183.76027787915677,357.71,198.438,110.77275897148016,1,0.0,0,,off_track
5,5,510,166.63140554157908,315.778,203.317,104.82475629450988,1,0.0,0,,off_track
