repeat,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
1,1,537,216.395412281676,360.567,208.24,114.31898471527005,1,0.0,0,,off_track
2,2,543,217.6352383163895,365.798,205.758,114.86625453425417,1,0.0,0,,off_track
3,3,534,214.10272257101198,358.418,211.31,114.26810578333337,1,0.0,0,,off_track
4,4,533,210.7288374333876,355.564,209.672,113.62123212045017,1,0.0,0,,off_track
5,5,542,215.07577718092935,365.193,206.161,114.96885795239854,1,0.0,0,,off_track
