mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,170263,1,522,194.24492643897426,333.027,202.871,107.62251030632183,1,0.0,0,,off_track
replay_warmup,True,170263,2,558,220.1734212320841,374.869,199.449,114.15339735322584,1,0.0,0,,off_track
replay_warmup,True,170263,3,554,215.46993882250226,373.253,202.725,114.37115765703969,1,0.0,0,,off_track
replay_warmup,True,170263,4,557,217.1879333106162,373.849,201.551,114.19652701903054,1,0.0,0,,off_track
replay_warmup,True,170263,5,554,215.39718279631379,370.688,205.218,113.68769696263546,1,0.0,0,,off_track
replay_warmup,True,170263,6,556,214.96683480662958,373.788,201.745,114.13452710683455,1,0.0,0,,off_track
replay_warmup,True,170263,7,556,216.87837000014076,372.539,203.74,113.78759383147482,1,0.0,0,,off_track
replay_warmup,True,170263,8,556,217.05158368091782,372.477,202.784,113.81468875000002,1,0.0,0,,off_track
replay_warmup,True,170263,9,559,218.6967879287549,374.209,200.2,113.95481718980326,1,0.0,0,,off_track
replay_warmup,True,170263,10,559,216.89260694523622,372.432,199.268,113.52142030608226,1,0.0,0,,off_track
replay_warmup,True,170263,11,557,217.77530548309267,372.806,201.616,113.81153315942547,1,0.0,0,,off_track
replay_warmup,True,170263,12,557,217.04234965300353,374.864,202.394,114.26198191921009,1,0.0,0,,off_track
replay_warmup,True,170263,13,554,213.02898093873964,371.032,204.636,113.5982652129964,1,0.0,0,,off_track
replay_warmup,True,170263,14,555,216.44561519555478,373.474,202.537,114.19687461441437,1,0.0,0,,off_track
replay_warmup,True,170263,15,556,215.40965671941845,372.08,203.049,113.85374666780577,1,0.0,0,,off_track
replay_warmup,True,170263,16,554,215.66751220988715,370.111,200.929,113.6150873115523,1,0.0,0,,off_track
replay_warmup,True,170263,17,557,217.82032202191485,373.279,202.06,113.9078463859964,1,0.0,0,,off_track
replay_warmup,True,170263,18,561,216.54963405295217,374.621,196.926,113.62922945882352,1,0.0,0,,off_track
training,True,170797,19,554,214.36220082177445,369.754,200.806,113.37332845108301,1,0.0,0,,off_track
training,True,171353,20,556,214.96907759049887,368.656,201.17,112.94049366187052,1,0.0,0,,off_track
training,True,171909,21,556,216.42084866643827,366.925,201.089,112.2152949739208,1,0.0,0,,off_track
training,True,172469,22,560,207.11567907552364,353.799,184.024,106.29487275714278,1,0.0,0,,off_track
training,True,173043,23,574,215.82578784457058,369.003,180.512,108.52702431097552,1,0.0,0,,off_track
training,True,173596,24,553,213.20100945793877,365.721,199.983,112.28182633815553,1,0.0,0,,off_track
training,True,174542,25,946,210.83504332551865,357.806,112.945,64.56685373107825,1,0.0,0,,off_track
training,True,175105,26,563,191.10516533225947,346.295,173.444,103.88556371936063,1,0.0,0,,off_track
training,True,175660,27,555,216.21389001821268,367.659,195.882,112.53583109675667,1,0.0,0,,off_track
training,True,176217,28,557,212.13228678112716,366.895,196.764,112.08441990592465,1,0.0,0,,off_track
training,True,176765,29,548,206.99508774164204,362.171,203.638,112.32018205018247,1,0.0,0,,off_track
training,True,177319,30,554,214.3977697140621,371.196,197.488,113.80455698321298,1,0.0,0,,off_track
training,True,178024,31,705,110.38951429962178,205.406,80.5562,50.06618656014188,1,0.0,0,,off_track
training,True,178580,32,556,213.3230185586024,371.89,199.483,113.71971695395685,1,0.0,0,,off_track
training,True,179136,33,556,213.27997370353404,373.237,198.205,113.8970460127698,1,0.0,0,,off_track
training,True,179632,34,496,80.53419352178942,160.288,80.3123,54.16282481471776,1,0.0,0,,off_track
training,True,180183,35,551,214.49489823443668,366.291,200.604,112.9460563992741,1,0.0,0,,off_track
evaluation,True,180183,36,537,209.1515847647373,366.129,208.95,115.53055073035384,1,0.0,0,,off_track
evaluation,True,180183,37,533,212.1578775143815,358.344,205.869,114.50795548255161,1,0.0,0,,off_track
evaluation,True,180183,38,538,208.726708075294,367.71,211.338,115.81179671412642,1,0.0,0,,off_track
training,True,180737,39,554,211.47356730743854,365.847,197.453,112.56296480180502,1,0.0,0,,off_track
training,True,181289,40,552,212.75106499580988,361.727,197.594,111.59381563260871,1,0.0,0,,off_track
training,True,181829,41,540,206.52371054801304,360.986,203.876,113.46314133574073,1,0.0,0,,off_track
training,True,182387,42,558,209.77800384798735,361.805,196.796,110.40634935896061,1,0.0,0,,off_track
training,True,182939,43,552,212.61470148201863,368.116,201.367,113.20112510543481,1,0.0,0,,off_track
training,True,183489,44,550,214.21829577613468,364.418,196.501,112.91887683654535,1,0.0,0,,off_track
training,True,184032,45,543,208.46811679372504,358.758,200.635,112.49172803867397,1,0.0,0,,off_track
training,True,184578,46,546,211.51954025168996,361.599,199.957,112.61074141978024,1,0.0,0,,off_track
training,True,185120,47,542,212.38218035906436,360.442,204.465,113.05577024409605,1,0.0,0,,off_track
training,True,185902,48,782,199.46247739377978,342.934,116.142,75.36413747941184,1,0.0,0,,off_track
training,True,186456,49,554,215.83843303143792,375.075,201.165,115.00152437545128,1,0.0,0,,off_track
training,True,187001,50,545,208.2454277577572,366.506,205.164,114.01472345302754,1,0.0,0,,off_track
training,True,187554,51,553,212.56289602857078,369.21,204.778,113.74712786980108,1,0.0,0,,off_track
training,True,188115,52,561,215.23825551921672,375.687,197.285,113.67577025525844,1,0.0,0,,off_track
training,True,188678,53,563,211.9121848646907,373.093,191.765,113.20260029431617,1,0.0,0,,off_track
training,True,189236,54,558,221.72847040090164,371.539,198.017,113.43823414050182,1,0.0,0,,off_track
training,True,189795,55,559,206.1969721651913,371.511,197.314,113.39702927728081,1,0.0,0,,off_track
training,True,190297,56,502,153.43108949424817,300.106,177.648,97.61900164342639,0,0.0,0,,backwards
evaluation,True,190297,57,543,216.1103383790307,373.071,208.238,116.68992779410685,1,0.0,0,,off_track
evaluation,True,190297,58,536,209.95082633553915,365.031,207.527,115.87141276529853,1,0.0,0,,off_track
evaluation,True,190297,59,537,212.2642255483926,367.566,209.912,116.25930097243945,1,0.0,0,,off_track
training,True,190701,60,404,96.19050707051166,183.605,131.322,75.29108593836634,1,0.0,0,,off_track
training,True,191247,61,546,208.84925137837035,356.613,195.52,111.52174390805861,1,0.0,0,,off_track
training,True,191792,62,545,204.64415920647426,359.008,197.289,112.65751977706431,1,0.0,0,,off_track
training,True,192341,63,549,212.68284530529652,365.224,199.85,112.9192081001821,1,0.0,0,,off_track
training,True,192897,64,556,212.2836336921241,365.326,194.97,112.07708701942441,1,0.0,0,,off_track
training,True,193273,65,376,92.78458257481482,182.592,163.782,80.37475245797872,1,0.0,0,,off_track
training,True,193835,66,562,204.47180339793184,368.82,197.217,112.11540014199295,1,0.0,0,,off_track
training,True,194389,67,554,215.02466068470486,373.676,199.288,114.46174355830317,1,0.0,0,,off_track
training,True,194943,68,554,215.14250834958756,372.28,201.518,114.3593281552346,1,0.0,0,,off_track
training,True,195495,69,552,214.07761871569775,370.878,199.859,113.85797897590577,1,0.0,0,,off_track
training,True,196045,70,550,208.2984670812364,361.548,194.414,111.73806848509089,1,0.0,0,,off_track
training,True,196602,71,557,214.53287027985743,369.676,198.965,112.96510745529613,1,0.0,0,,off_track
training,True,197153,72,551,214.09437462218767,368.817,202.71,113.68489682522699,1,0.0,0,,off_track
training,True,197705,73,552,196.35717759987068,354.845,188.779,109.21341835797105,1,0.0,0,,off_track
training,True,198047,74,342,78.95692317042048,150.995,156.533,72.814724275731,1,0.0,0,,off_track
training,True,198365,75,318,35.341740280986585,79.5088,67.1551,42.60342074528301,1,0.0,0,,off_track
training,True,198917,76,552,213.43835072334346,365.751,197.693,113.04575508641304,1,0.0,0,,off_track
training,True,199454,77,537,207.52970285697393,354.608,205.058,112.32838529888265,1,0.0,0,,off_track
training,True,200004,78,550,215.15949551941662,366.652,202.886,113.41973588709098,1,0.0,0,,off_track
evaluation,True,200004,79,539,211.97217986047738,369.046,208.743,116.19420159962894,1,0.0,0,,off_track
evaluation,True,200004,80,540,210.5158270793997,369.243,207.639,116.15942165222224,1,0.0,0,,off_track
evaluation,True,200004,81,530,204.7975376046465,358.539,211.105,114.78598326830189,1,0.0,0,,off_track
training,True,200556,82,552,221.74119026525187,369.48,201.067,113.84675540869567,1,0.0,0,,off_track
training,True,201102,83,546,212.71605819572383,361.653,201.594,112.61414386648359,1,0.0,0,,off_track
training,True,201626,84,524,183.6533062756105,325.625,182.581,104.63889481908393,1,0.0,0,,off_track
training,True,202177,85,551,214.31283195327754,369.289,200.873,113.91465935607991,1,0.0,0,,off_track
