mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,966511,1,619,187.85564304856572,388.388,196.844,107.21094116796455,1,0.0,0,,off_track
replay_warmup,True,966511,2,1147,327.26692205627967,788.089,183.773,115.69975461497808,1,0.0,0,,off_track
replay_warmup,True,966511,3,583,189.39106600165502,371.894,194.696,108.9031027436536,1,0.0,0,,off_track
replay_warmup,True,966511,4,583,182.4019419202293,370.042,197.928,108.40455902401374,1,0.0,0,,off_track
replay_warmup,True,966511,5,622,189.36278975167872,390.72,196.337,107.17928533520902,1,0.0,0,,off_track
replay_warmup,True,966511,6,599,180.60323121467638,384.611,197.618,109.59054535726209,1,0.0,0,,off_track
replay_warmup,True,966511,7,611,187.55716958988822,397.954,197.938,110.6021667858756,1,0.0,0,,off_track
replay_warmup,True,966511,8,604,164.98837964095156,386.623,196.553,109.00420372632443,1,0.0,0,,off_track
replay_warmup,True,966511,9,581,170.9417350624077,372.019,191.625,109.30826016230638,1,0.0,0,,off_track
replay_warmup,True,966511,10,604,168.32318898784575,389.012,190.267,109.86066618206952,1,0.0,0,,off_track
replay_warmup,True,966511,11,614,184.99884767145008,385.417,196.35,107.49731657920194,1,0.0,0,,off_track
replay_warmup,True,966511,12,602,190.91482580889758,380.315,195.361,107.9847371746345,1,0.0,0,,off_track
replay_warmup,True,966511,13,609,172.4775585811883,394.153,196.67,110.22919415316915,1,0.0,0,,off_track
replay_warmup,True,966511,14,666,200.29819647991133,417.721,196.934,107.22852254114126,1,0.0,0,,off_track
replay_warmup,True,966511,15,609,177.8728003461472,393.219,197.677,109.98074035160927,1,0.0,0,,off_track
training,True,966786,16,624,188.77014449143675,383.03,176.441,105.01463673237176,1,0.0,0,,off_track
training,True,967437,17,651,197.33815869618195,395.224,169.662,104.1097917096774,1,0.0,0,,off_track
training,True,968790,18,1353,417.3813724254596,856.582,188.303,106.74326253103477,1,0.0,0,,off_track
training,True,969408,19,618,203.54458052284045,390.724,190.623,108.26330698252426,1,0.0,0,,off_track
training,True,970039,20,631,181.34655982059846,362.145,178.741,98.20345386148968,1,0.0,0,,off_track
training,True,970360,21,321,26.31367221352538,92.0835,81.7293,48.80056428476639,1,0.0,0,,off_track
training,True,970715,22,355,27.079100739815487,95.0095,81.5771,45.709399469802825,1,0.0,0,,off_track
training,True,971029,23,314,44.20648063785154,124.152,135.176,66.39694260748404,1,0.0,0,,off_track
training,True,971353,24,324,23.307469959034734,86.4153,84.8626,45.19653361734566,1,0.0,0,,off_track
training,True,971799,25,446,80.44039144509978,198.145,143.794,74.6506736013453,1,0.0,0,,off_track
training,True,972168,26,369,33.548029463272876,108.832,84.2978,49.85995840097565,1,0.0,0,,off_track
training,True,972500,27,332,30.05935577527231,96.1848,85.7597,48.86515597198794,1,0.0,0,,off_track
training,True,972820,28,320,24.04964549196054,81.1948,74.2353,42.95586280343749,1,0.0,0,,off_track
training,True,973100,29,280,18.507341858079744,71.5498,76.3528,43.35204659142855,1,0.0,0,,off_track
training,True,973284,30,184,0.4690586242507102,32.4028,78.611,30.82016371195653,1,0.0,0,,off_track
training,True,973495,31,211,3.182039196227903,47.6997,90.2155,36.06718099668246,0,0.0,0,,backwards
training,True,973773,32,278,15.614375376583318,73.2224,89.405,45.80902882446043,1,0.0,0,,off_track
training,True,974004,33,231,7.243537124887737,59.9197,97.3711,41.51710117575756,0,0.0,0,,backwards
training,True,974266,34,262,19.41360695551714,82.1101,109.388,53.673714649236665,1,0.0,0,,off_track
training,True,974620,35,354,35.852493106325646,131.1,112.418,62.41935654265535,1,0.0,0,,off_track
training,True,974959,36,339,40.58066032162818,112.952,98.5055,56.01218629498527,1,0.0,0,,off_track
training,True,975263,37,304,41.13118723208788,110.527,124.778,61.19254567401313,1,0.0,0,,off_track
evaluation,True,975263,38,608,196.57477369927318,396.154,205.802,111.0341543427631,1,0.0,0,,off_track
evaluation,True,975263,39,611,198.0539987958573,390.099,199.698,108.81981988608845,1,0.0,0,,off_track
evaluation,True,975263,40,1198,421.89329950431204,867.901,204.373,121.83836633589337,0,21.0,0,,crashed
training,True,975559,41,296,20.008661535230313,74.0256,76.2737,42.45728170236487,1,0.0,0,,off_track
training,True,975928,42,369,48.49773785677043,134.359,105.622,61.451424280216784,1,0.0,0,,off_track
training,True,976341,43,413,37.6770764199317,150.565,103.866,61.99671675786922,1,0.0,0,,off_track
training,True,976569,44,228,10.120477297629396,54.7351,87.4919,40.06962530307018,1,0.0,0,,off_track
training,True,976974,45,405,31.923021565916237,131.957,86.889,55.453462707407404,1,0.0,0,,off_track
training,True,977369,46,395,56.41720077734506,167.992,135.445,71.54314838379746,1,0.0,0,,off_track
training,True,977825,47,456,55.549310563487936,162.233,105.686,60.59376172675436,1,0.0,0,,off_track
training,True,978246,48,421,41.883665494989735,137.248,91.4618,55.33708555890736,1,0.0,0,,off_track
training,True,978651,49,405,42.61229710394511,151.208,100.259,63.659093240493824,1,0.0,0,,off_track
training,True,979095,50,444,45.46508012726467,169.369,105.095,64.86923240788285,1,0.0,0,,off_track
training,True,979502,51,407,61.83906052905941,166.885,112.944,68.89857508304668,1,0.0,0,,off_track
training,True,979956,52,454,76.07321791790059,169.877,112.756,63.59688847356827,1,0.0,0,,off_track
training,True,980487,53,531,103.17433394777524,263.945,128.755,85.17193286629005,1,0.0,0,,off_track
training,True,980944,54,457,44.37118487494593,145.393,94.7692,54.39485616192563,1,0.0,0,,off_track
training,True,981353,55,409,55.478863540525836,153.836,108.64,63.14288246210267,1,0.0,0,,off_track
training,True,981751,56,398,56.66418042611973,154.578,113.843,65.35674919572863,1,0.0,0,,off_track
training,True,982069,57,318,26.733218726618652,107.96,103.764,54.7827207918239,0,0.0,0,,backwards
training,True,982657,58,588,113.6161372660616,293.257,135.761,86.56522268741494,1,0.0,0,,off_track
training,True,983091,59,434,51.03443980679913,150.827,91.6385,59.12655410368661,1,0.0,0,,off_track
training,True,983732,60,641,95.15906551031674,215.957,88.4128,58.299939767082705,1,0.0,0,,off_track
training,True,984127,61,395,63.455485962734585,157.939,108.088,67.24584777341774,1,0.0,0,,off_track
training,True,984888,62,761,107.27684135782516,289.334,102.279,66.87031581207629,1,0.0,0,,off_track
training,True,985355,63,467,62.602337096038625,163.413,101.244,59.75221757387576,1,0.0,0,,off_track
training,True,985782,64,427,52.037001934950716,164.131,108.812,64.6637738711944,1,0.0,0,,off_track
training,True,986213,65,431,65.73749821130782,158.037,98.1628,61.8551644334107,1,0.0,0,,off_track
training,True,986588,66,375,64.154694371636,159.853,142.715,71.50669436240004,1,0.0,0,,off_track
training,True,986984,67,396,36.30906716396115,114.53,80.8008,48.84606226969701,1,0.0,0,,off_track
training,True,987347,68,363,48.33870225808424,158.2,138.098,73.03484637768598,1,0.0,0,,off_track
training,True,987812,69,465,56.51015744334157,167.0,101.868,60.93743957032255,1,0.0,0,,off_track
training,True,988525,70,713,143.8743355748258,333.798,134.937,81.44450981697058,1,0.0,0,,off_track
training,True,989159,71,634,100.72037739722417,279.265,112.292,76.085753351735,1,0.0,0,,off_track
training,True,989526,72,367,57.89627808287075,153.255,123.655,70.02994517247953,1,0.0,0,,off_track
training,True,989898,73,372,55.00619669448447,145.794,113.395,65.39456201317203,1,0.0,0,,off_track
training,True,990293,74,395,37.68879212076641,152.218,105.68,65.1777267187342,1,0.0,0,,off_track
training,True,990697,75,404,67.1734347176882,154.992,102.961,64.38034040668319,1,0.0,0,,off_track
training,True,991059,76,362,78.75846725129841,167.322,162.213,77.306972081768,1,0.0,0,,off_track
training,True,991841,77,782,173.25477395864962,454.517,158.325,100.38424230345262,1,0.0,0,,off_track
training,True,992558,78,717,122.78790658963945,315.586,126.148,76.25749697629008,1,0.0,0,,off_track
