repeat,episode,step,distance_m,distance_from_start_m,speed_kmh,heading_angle_rad,track_position,target_track_position,racing_line_error,minimum_track_sensor_m,raw_steer,control_steer,steering_delta,raw_longitudinal,control_accel,control_brake,control_gear,reward,reward_forward_velocity,reward_racing_line_factor,reward_steering_rate_penalty,reward_terminal_penalty,reward_progress_m,reward_lap_completion_bonus,lookahead_curvature_0m,lookahead_curvature_25m,lookahead_curvature_50m,lookahead_curvature_75m,lookahead_curvature_100m,lookahead_curvature_125m,lookahead_curvature_150m,lookahead_curvature_175m,lookahead_curvature_200m,lookahead_curvature_225m,lookahead_curvature_250m,lookahead_curvature_275m,physical_failure,termination_reason
1,1,520,320.788,220.788,106.585,-0.0648079,-0.234148,0.0,-0.234148,5.513740062713623,-0.40181440114974976,-0.2812700808048248,0.002921164035797119,0.42782163619995117,0.42782163619995117,0.0,6,0.29800746467046574,0.42634,0.6989901596623956,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,521,321.364,221.364,106.778,-0.0456797,-0.228969,0.0,-0.228969,5.451330184936523,0.09384172409772873,0.06568920686841011,0.4956561252474785,0.7221581339836121,0.7221581339836121,0.0,6,0.30936749295849725,0.42711200000000005,0.7243240483959645,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,522,321.941,221.941,106.887,-0.0316235,-0.224932,0.0,-0.224932,5.40939998626709,0.8968242406845093,0.6277769684791564,0.8029825165867805,0.3256392478942871,0.3256392478942871,0.0,6,0.3176466965386781,0.427548,0.7429497893538927,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,523,322.518,222.518,106.954,-0.0241964,-0.221521,0.0,-0.221521,5.396500110626221,0.7971911430358887,0.558033800125122,-0.0996330976486206,0.6536012887954712,0.6536012887954712,0.0,6,0.3225699451547288,0.427816,0.7539922423535558,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,524,323.097,223.097,107.147,-0.0208655,-0.21858,0.0,-0.21858,5.4001898765563965,-0.15486326813697815,-0.1084042876958847,-0.9520544111728668,0.9252104759216309,0.9252104759216309,0.0,6,0.3258718873289568,0.428588,0.7603383373518549,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,525,323.677,223.677,107.502,-0.0157594,-0.216509,0.0,-0.216509,5.38985013961792,-0.07272502034902573,-0.050907514244318004,0.08213824778795242,0.9662994742393494,0.9662994742393494,0.0,6,0.33007761335043156,0.430008,0.7676080755484354,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,526,324.26,224.26,107.888,-0.00612587,-0.215814,0.0,-0.215814,5.349870204925537,0.422885000705719,0.2960195004940033,0.4956100210547447,0.9915059804916382,0.9915059804916382,0.0,6,0.3357653245100317,0.43155200000000005,0.7780414052304976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,527,324.845,224.844,108.189,0.000338435,-0.215786,0.0,-0.215786,5.3207597732543945,0.6960198283195496,0.48721387982368464,0.27313482761383057,0.9434096813201904,0.9434096813201904,0.0,6,0.33922682922637876,0.432756,0.7838755077373365,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,528,325.431,225.43,108.442,0.00386864,-0.216239,0.0,-0.216239,5.302020072937012,0.4632953703403473,0.3243067592382431,-0.23272445797920227,0.8843873739242554,0.8843873739242554,0.0,6,0.3382891074349786,0.433768,0.7798848864715208,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,529,326.018,226.018,108.752,0.00719357,-0.21731,0.0,-0.21731,5.280330181121826,-0.09566061943769455,-0.06696243360638618,-0.5589559897780418,0.9436216354370117,0.9436216354370117,0.0,6,0.33733592278122526,0.435008,0.775470618428225,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,530,326.607,226.607,109.147,0.0151739,-0.219607,0.0,-0.219607,5.230669975280762,0.08773914724588394,0.06141740307211876,0.1833997666835785,0.9754065871238708,0.9754065871238708,0.0,6,0.3340354700224292,0.43658800000000003,0.765104560873018,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,531,327.198,227.198,109.508,0.0232854,-0.222841,0.0,-0.222841,5.175290107727051,0.6750898957252502,0.47256292700767516,0.5873507484793663,0.9665293097496033,0.9665293097496033,0.0,6,0.33010293519684064,0.438032,0.7536046115280177,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,532,327.791,227.79,109.778,0.0282298,-0.22657,0.0,-0.22657,5.1307501792907715,0.734097421169281,0.5138681948184967,0.05900752544403076,0.8981387615203857,0.8981387615203857,0.0,6,0.32705303930150076,0.439112,0.7448055149973145,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,533,328.384,228.384,110.018,0.030806,-0.230703,0.0,-0.230703,5.093689918518066,0.45400410890579224,0.31780287623405457,-0.28009331226348877,0.8970118761062622,0.8970118761062622,0.0,6,0.32478255574433984,0.440072,0.7380214050072257,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,534,328.978,228.978,110.281,0.0337199,-0.235421,0.0,-0.235421,5.051690101623535,-0.29141733050346375,-0.2039921313524246,-0.745421439409256,0.7704398036003113,0.7704398036003113,0.0,6,0.32215154607978097,0.441124,0.7302970277740067,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,535,329.574,229.573,110.617,0.0407885,-0.241206,0.0,-0.241206,4.9865899085998535,0.5385091304779053,0.3769563913345337,0.829926460981369,0.9653063416481018,0.9653063416481018,0.0,6,0.3173314451009657,0.44246800000000003,0.7171850734990229,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,536,330.17,230.17,110.912,0.0455765,-0.247512,0.0,-0.247512,4.927830219268799,0.7841475605964661,0.5489032924175262,0.2456384301185608,0.9575154185295105,0.9575154185295105,0.0,6,0.3131661757144724,0.44364800000000004,0.7058888481734897,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,537,330.767,230.767,111.128,0.0478278,-0.254181,0.0,-0.254181,4.876910209655762,0.7866227030754089,0.5506358921527862,0.002475142478942871,0.8203961253166199,0.8203961253166199,0.0,6,0.3097652554008632,0.444512,0.6968659010349848,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,538,331.365,231.364,111.151,0.0486711,-0.26115,0.0,-0.26115,4.829549789428711,-0.3801615238189697,-0.2661130666732788,-1.1667842268943787,0.25847408175468445,0.25847408175468445,0.0,6,0.306338340219421,0.444604,0.6890139095001867,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,539,331.961,231.961,111.2,0.0493402,-0.26845,0.0,-0.26845,4.780779838562012,0.8787038922309875,0.6150927245616913,1.2588654160499573,0.681407630443573,0.681407630443573,0.0,6,0.30291450955717625,0.44480000000000003,0.6810128362346588,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,540,332.558,232.558,111.36,0.0485111,-0.275934,0.0,-0.275934,4.736440181732178,0.7163480520248413,0.5014436364173889,-0.16235584020614624,0.8906871676445007,0.8906871676445007,0.0,6,0.30040361891065137,0.44544,0.6743974921665126,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,541,333.156,233.155,111.554,0.0463276,-0.283553,0.0,-0.283553,4.696159839630127,0.8375748991966248,0.5863024294376373,0.12122684717178345,0.9062344431877136,0.9062344431877136,0.0,6,0.29854663284135746,0.446216,0.6690630386211105,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,542,333.753,233.753,111.702,0.0435099,-0.291289,0.0,-0.291289,4.657380104064941,-0.6536921262741089,-0.4575844883918762,-1.4912670254707336,0.6822091341018677,0.6822091341018677,0.0,6,0.29680044442738945,0.446808,0.6642684205013999,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,543,334.351,234.351,111.877,0.0412258,-0.29917,0.0,-0.29917,4.615540027618408,0.6631280183792114,0.46418961286544796,1.3168201446533203,0.8745654821395874,0.8745654821395874,0.0,6,0.2948031507732965,0.44750799999999996,0.6587662137286854,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,544,334.949,234.949,112.121,0.0390722,-0.307147,0.0,-0.307147,4.572470188140869,0.4970264434814453,0.3479185104370117,-0.1661015748977661,0.9861797094345093,0.9861797094345093,0.0,6,0.29287239403247123,0.448484,0.6530275194487902,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,545,335.549,235.548,112.394,0.0372939,-0.315209,0.0,-0.315209,4.527329921722412,0.7414817214012146,0.5190372049808502,0.2444552779197693,0.991095781326294,0.991095781326294,0.0,6,0.2907904357401161,0.44957600000000003,0.6468104074508338,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,546,336.149,236.149,112.629,0.0360296,-0.323339,0.0,-0.323339,4.47976016998291,-0.38420936465263367,-0.2689465552568435,-1.1256910860538483,0.8358098864555359,0.8358098864555359,0.0,6,0.28832582443139876,0.450516,0.6399901988639665,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,547,336.75,236.749,112.896,0.0361663,-0.331619,0.0,-0.331619,4.426070213317871,0.4567587375640869,0.31973111629486084,0.8409681022167206,0.9774353504180908,0.9774353504180908,0.0,6,0.28520629922881247,0.451584,0.6315686544005378,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,548,337.351,237.351,113.191,0.0368033,-0.340025,0.0,-0.340025,4.369760036468506,0.48952165246009827,0.34266515672206876,0.03276291489601135,0.9907442927360535,0.9907442927360535,0.0,6,0.28184687705915856,0.452764,0.6225028426711456,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,549,337.954,237.954,113.48,0.0375894,-0.348554,0.0,-0.348554,4.312139987945557,0.5941734910011292,0.41592144370079037,0.10465183854103088,0.9876691699028015,0.9876691699028015,0.0,6,0.27832515739786307,0.45392,0.6131590531324089,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,550,338.557,238.557,113.756,0.0387705,-0.357246,0.0,-0.357246,4.252140045166016,-0.19482573866844177,-0.13637801706790922,-0.7889992296695709,0.9088494777679443,0.9088494777679443,0.0,6,0.27448946520854356,0.455024,0.6032417305648572,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,551,339.162,239.161,114.089,0.0419016,-0.366293,0.0,-0.366293,4.183310031890869,0.26722314953804016,0.1870562046766281,0.46204888820648193,0.9730084538459778,0.9730084538459778,0.0,6,0.26967897664035306,0.456356,0.5909399167324481,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,552,339.767,239.767,114.435,0.0455612,-0.375613,0.0,-0.375613,4.111269950866699,0.31838417053222656,0.22286891937255857,0.0511610209941864,0.9903254508972168,0.9903254508972168,0.0,6,0.26448392480226685,0.45774000000000004,0.5778038292529969,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
1,1,553,340.373,240.373,114.768,0.0489671,-0.385159,0.0,-0.385159,4.038990020751953,0.44695547223091125,0.31286883056163783,0.1285713016986847,0.9897496700286865,0.9897496700286865,0.0,6,0.25923557923458246,0.459072,0.5646948174460269,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
