mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,180149,1,4978,1509.6704252023478,2943.36,119.936,99.52433541498604,0,0.0,1,104.258,lap_completed
replay_warmup,True,180149,2,3596,1005.0645541976722,2063.16,125.582,97.95920526535042,1,0.0,0,,off_track
replay_warmup,True,180149,3,3570,998.3158222986724,2058.31,123.901,98.55570420627441,1,0.0,0,,off_track
replay_warmup,True,180149,4,4943,1499.4217318976894,2943.49,126.796,100.26132866603291,0,0.0,1,103.484,lap_completed
replay_warmup,True,180149,5,4946,1503.0322087192903,2943.18,127.212,100.09835573633237,0,0.0,1,103.562,lap_completed
replay_warmup,True,180149,6,3592,1042.0079384029273,2054.11,123.956,97.4977591315424,1,0.0,0,,off_track
training,True,180190,7,4418,1273.380373567277,2587.36,123.484,99.10295729610674,1,0.0,0,,off_track
evaluation,True,182649,9,3502,1025.5635885439947,2056.5,129.298,100.35685264280417,1,0.0,0,,off_track
evaluation,True,182649,10,4862,1519.5121962556161,2943.61,130.56,102.04916647136997,0,0.0,1,101.698,lap_completed
evaluation,True,182649,11,4898,1498.2857856341466,2943.33,129.071,101.28038533042053,0,0.0,1,102.5,lap_completed
