mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,476825,1,630,227.31793509482247,378.369,173.123,102.90222296730164,1,0.0,0,,off_track
replay_warmup,True,476825,2,623,226.028583721282,377.156,183.75,103.85556898539322,1,0.0,0,,off_track
replay_warmup,True,476825,3,615,223.94283201679215,375.056,179.89,104.31111180162603,1,0.0,0,,off_track
replay_warmup,True,476825,4,602,225.979673050927,376.65,182.369,106.87106398903654,1,0.0,0,,off_track
replay_warmup,True,476825,5,617,226.68351051907192,372.016,181.42,103.55644552447326,1,0.0,0,,off_track
replay_warmup,True,476825,6,617,224.9248394539107,377.127,180.112,104.61707606175041,1,0.0,0,,off_track
replay_warmup,True,476825,7,606,224.74592271469655,374.648,181.8,105.6866891318481,1,0.0,0,,off_track
replay_warmup,True,476825,8,595,223.86310842448444,372.792,186.287,107.22607083260509,1,0.0,0,,off_track
replay_warmup,True,476825,9,619,225.55471275882837,377.631,179.253,104.4651778788368,1,0.0,0,,off_track
replay_warmup,True,476825,10,621,224.1884854854404,373.353,175.781,103.12375871272148,1,0.0,0,,off_track
replay_warmup,True,476825,11,626,227.19685591470477,377.436,180.765,103.38558205750805,1,0.0,0,,off_track
replay_warmup,True,476825,12,613,222.78472443726355,375.011,180.622,104.62304115383363,1,0.0,0,,off_track
replay_warmup,True,476825,13,620,223.87868923964933,374.234,179.058,103.3977290072581,1,0.0,0,,off_track
replay_warmup,True,476825,14,620,225.8470659042424,377.73,180.088,104.23628885032274,1,0.0,0,,off_track
replay_warmup,True,476825,15,606,224.12181167722733,374.069,183.081,105.68099020280539,1,0.0,0,,off_track
replay_warmup,True,476825,16,616,224.9897352407386,375.584,181.739,104.30172875292209,1,0.0,0,,off_track
training,True,476898,17,229,18.55625771509652,46.7112,88.9128,35.071297056768564,1,0.0,0,,off_track
training,True,477033,18,135,-4.970998750392922,8.40869,42.7382,13.657405765925931,1,0.0,0,,off_track
training,True,477169,19,136,-4.552965805139916,9.14429,42.9967,14.491562184558823,1,0.0,0,,off_track
training,True,477325,20,156,-2.193878311318536,13.9138,49.9403,17.44723457121795,1,0.0,0,,off_track
training,True,477586,21,261,34.70102586119175,77.0769,115.732,50.30829504636015,1,0.0,0,,off_track
training,True,477787,22,201,8.152465234010435,29.7256,65.8133,25.97591461393034,1,0.0,0,,off_track
training,True,477949,23,162,-0.7441670644248379,16.3149,56.7442,19.21182036234568,1,0.0,0,,off_track
training,True,478121,24,172,0.9815722792818491,20.042,61.8437,21.44295740116279,1,0.0,0,,off_track
training,True,478262,25,141,-4.103522853141353,9.99805,46.2127,15.014675475177308,1,0.0,0,,off_track
training,True,478404,26,142,-3.60821017586992,11.5261,50.721,16.35224154225352,1,0.0,0,,off_track
training,True,478544,27,140,-4.4219510434166684,9.28833,43.2322,14.193296792857145,1,0.0,0,,off_track
training,True,478695,28,151,-3.3409294590199794,11.3066,48.9842,15.335875252317882,1,0.0,0,,off_track
training,True,478839,29,144,-4.192649523736964,9.80249,45.9017,14.406772970138892,1,0.0,0,,off_track
training,True,478991,30,152,-3.257519297904927,11.6213,47.8004,15.583051120394735,1,0.0,0,,off_track
training,True,479603,31,612,205.23989649545138,359.057,170.336,100.92175592712415,1,0.0,0,,off_track
training,True,480193,32,590,137.8414692863284,244.266,116.009,70.27738539015255,1,0.0,0,,off_track
evaluation,True,480193,33,329,76.32898376576225,143.616,157.961,72.49780076656539,1,0.0,0,,off_track
evaluation,True,480193,34,329,76.25524191121335,143.827,157.113,72.5842346571429,1,0.0,0,,off_track
evaluation,True,480193,35,331,75.6464495106819,144.769,156.635,72.56626632084593,1,0.0,0,,off_track
training,True,480645,36,452,59.66172577208293,129.756,75.8161,47.97202288207964,0,0.0,0,,backwards
training,True,481121,37,476,92.31268803332658,171.657,92.4729,60.980028097479,1,0.0,0,,off_track
training,True,481636,38,515,81.82771577137427,154.375,79.0995,51.64735811961161,1,0.0,0,,off_track
training,True,481982,39,346,57.871242367993844,114.627,108.588,55.85337105664737,1,0.0,0,,off_track
training,True,482358,40,376,71.51905013351613,139.351,118.942,62.128569321276615,1,0.0,0,,off_track
training,True,482676,41,318,45.047424857607325,92.8044,94.993,49.42628695503145,1,0.0,0,,off_track
training,True,482978,42,302,37.97009536130254,86.5212,91.4133,49.41398508940399,1,0.0,0,,off_track
training,True,483177,43,199,8.727845297313525,31.3032,77.0583,27.712374484924634,1,0.0,0,,off_track
training,True,483396,44,219,12.15311182527211,43.0642,82.4954,31.77331245479452,0,0.0,0,,backwards
training,True,483550,45,154,-2.881738569599225,13.1125,50.2237,16.65489949090909,1,0.0,0,,off_track
training,True,483704,46,154,-2.647821190931751,13.9746,53.2987,17.543448894999994,1,0.0,0,,off_track
training,True,483843,47,139,-4.070647221255387,10.1265,46.9617,15.355543417266189,1,0.0,0,,off_track
training,True,483999,48,156,-2.8604456874127777,13.6582,51.8826,16.879838117948715,1,0.0,0,,off_track
training,True,484143,49,144,-3.5065173498777638,11.3623,45.1307,16.13666893888889,1,0.0,0,,off_track
training,True,484285,50,142,-4.253929888123303,9.77344,45.8617,14.565139785915491,1,0.0,0,,off_track
training,True,484427,51,142,-4.225239692547552,9.74805,43.7803,14.60144667042254,1,0.0,0,,off_track
training,True,484605,52,178,-4.683481892404025,9.08545,36.9234,10.553811949438197,1,0.0,0,,off_track
training,True,484706,53,101,-8.713503067409114,2.03931,16.3957,3.642104106336633,0,0.0,0,,stalled
training,True,484807,54,101,-8.571054279462345,2.27222,16.6872,4.045315474257426,0,0.0,0,,stalled
training,True,484908,55,101,-8.43019393052999,2.49951,17.6242,4.4453714089108916,0,0.0,0,,stalled
training,True,485009,56,101,-9.0057007451024,1.57544,13.0294,2.8061417741584145,0,0.0,0,,stalled
training,True,485110,57,101,-8.280814789640528,2.75854,18.8636,4.931435937623761,0,0.0,0,,stalled
training,True,485214,58,104,-8.29695209151796,2.72021,15.5132,4.712525164423076,0,0.0,0,,stalled
training,True,485401,59,187,-0.7839960380511766,16.3572,42.6552,16.487514518716587,1,0.0,0,,off_track
training,True,485599,60,198,-1.3003662230040156,15.7114,42.4979,14.83313838030303,1,0.0,0,,off_track
training,True,485790,61,191,-0.48859234374096516,16.8225,43.176,16.540412607329852,1,0.0,0,,off_track
training,True,485965,62,175,-0.5779549732849194,16.5339,43.5033,17.919674129714284,1,0.0,0,,off_track
training,True,486173,63,208,-1.5668659961273015,15.3147,33.4029,13.700501180288464,1,0.0,0,,off_track
