global_step,optimizer_steps,actor_updates,replay_size,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean
0,2000,0,30000,0.07446771512553096,,1.686780148141086,1.687429030507803,1.687749409645796
1000,2125,31,31000,0.01849343991652131,-2.686721017283778,2.645831314086914,2.6456814975738525,2.645856689453125
2000,2250,62,32000,0.023052430279552935,-2.771446943283081,2.7721171207427977,2.7721735286712645,2.7724853363037107
3000,2375,93,33000,0.026604845009744166,-2.9346517747448337,2.887587858200073,2.887641492843628,2.887932363510132
4000,2500,125,34000,0.08315416795015335,-3.052629180252552,3.017133472442627,3.0169011745452883,3.017740701675415
5000,2625,156,35000,0.06545902039855718,-3.140122475162629,3.1303915901184083,3.13030605506897,3.131354503631592
6000,2750,187,36000,0.11978322294354439,-3.3060104000952935,3.289446617126465,3.2893722343444822,3.2890141754150393
7000,2875,218,37000,0.06781593132019043,-3.4575859500515844,3.438832715988159,3.43935945892334,3.4395006504058836
8000,3000,250,38000,0.10710723158717156,-3.5861967876553535,3.5770834808349607,3.577039384841919,3.5771444034576416
9000,3125,281,39000,0.09561323609948158,-3.702153144344207,3.7096281814575196,3.709457456588745,3.7095154132843016
10000,3250,312,40000,0.1014400528818369,-3.8838192878230924,3.856993112564087,3.857118272781372,3.858092763900757
11000,3375,343,41000,0.10164696580171585,-3.9777659600780857,3.9836273040771486,3.9835856437683104,3.9842613315582276
12000,3500,375,42000,0.13504382213950158,-4.117710053920746,4.10420419883728,4.103974786758423,4.1041505374908445
13000,3625,406,43000,0.0968544911146164,-4.293201615733485,4.250347896575928,4.250741956710815,4.251117170333862
14000,3750,437,44000,0.11346171739697457,-4.411250145204606,4.370357740402222,4.370076526641846,4.369645877838135
15000,3875,468,45000,0.10273339867591857,-4.5477190017700195,4.529713542938232,4.529953521728515,4.5314857711792
16000,4000,500,46000,0.11379860386252404,-4.753719478845596,4.701355892181397,4.701417865753174,4.701644557952881
17000,4125,531,47000,0.12537693640589714,-4.8606172838518695,4.831396884918213,4.831690948486328,4.832580856323242
18000,4250,562,48000,0.1344328819513321,-4.992648186222199,4.953551441192627,4.953264419555664,4.953415969848633
19000,4375,593,49000,0.1390092041194439,-5.112126150438862,5.067040615081787,5.0674241981506345,5.066654029846191
20000,4500,625,50000,0.1082163989841938,-5.256189703941345,5.229064289093017,5.228853252410889,5.229589214324951
21000,4625,656,51000,0.11267064052820205,-5.419391893571423,5.33833438873291,5.33869921875,5.339741786956787
22000,4750,687,52000,0.12398951360583306,-5.507120332410259,5.4636149559020994,5.463375869750976,5.4629919128417965
23000,4875,718,53000,0.12492891016602516,-5.598947217387538,5.614240051269531,5.614626174926758,5.6146530952453615
24000,5000,750,54000,0.11318438130617142,-5.748154133558273,5.700022468566894,5.699768421173096,5.701011138916016
25000,5125,781,55000,0.13946804761886597,-5.907159082351193,5.87026725769043,5.87028422164917,5.869843921661377
26000,5250,812,56000,0.13725182759761811,-6.038129191244802,5.980203006744385,5.980134105682373,5.980912147521972
27000,5375,843,57000,0.14506137955188753,-6.167312683597688,6.146656295776367,6.1467773056030275,6.1475191497802735
28000,5500,875,58000,0.1779814521074295,-6.344140782952309,6.261547988891602,6.261340606689453,6.262200141906738
29000,5625,906,59000,0.1860620649456978,-6.447069091181601,6.383786396026611,6.384054050445557,6.383715454101562
30000,5750,937,60000,0.17900856900215148,-6.621167721286897,6.52343779373169,6.523627223968506,6.5241728668212895
31000,5875,968,61000,0.20714927679300307,-6.693551371174474,6.661139175415039,6.66126579284668,6.663191188812256
32000,6000,1000,62000,0.20034851455688477,-6.815112590789795,6.764882164001465,6.76474430847168,6.765028625488282
33000,6125,1031,63000,0.2201003884077072,-6.938045670909267,6.923374729156494,6.922956981658936,6.922382335662842
34000,6250,1062,64000,0.2017332090139389,-7.071229827019476,7.020715618133545,7.021482112884521,7.021285717010498
35000,6375,1093,65000,0.2388005340695381,-7.188858924373504,7.145639823913574,7.145074672698975,7.14679744720459
36000,6500,1125,66000,0.2962636994719505,-7.3896161168813705,7.312411338806152,7.31291178894043,7.314015701293945
37000,6625,1156,67000,0.2430521407723427,-7.476732100209882,7.422415565490723,7.422234390258789,7.422640308380127
38000,6750,1187,68000,0.28423236864805224,-7.605344464701991,7.586851291656494,7.586941101074219,7.5862931060791015
39000,6875,1218,69000,0.3513976631164551,-7.681922128123622,7.632392784118652,7.632194553375244,7.634691627502441
40000,7000,1250,70000,0.3306311138868332,-7.757100984454155,7.762664897918701,7.762845928192139,7.762031215667725
41000,7125,1281,71000,0.2816647211313248,-7.969625842186712,7.884962425231934,7.885239925384521,7.885820945739746
42000,7250,1312,72000,0.28481154549121857,-8.033085161639798,8.039468421936036,8.038939186096192,8.03903067779541
43000,7375,1343,73000,0.35704817724227905,-8.205645961146201,8.1235326461792,8.124145648956299,8.124936309814453
44000,7500,1375,74000,0.2587078325152397,-8.28002254664898,8.213677669525147,8.213773220062256,8.214503986358643
45000,7625,1406,75000,0.45122149670124057,-8.36941651375063,8.38638624572754,8.386191974639893,8.387558193206788
46000,7750,1437,76000,0.30303956508636476,-8.523609622832268,8.470787036895752,8.471548889160156,8.472113994598388
47000,7875,1468,77000,0.3620157376527786,-8.528918266296387,8.586969078063964,8.58624929046631,8.58685855102539
48000,8000,1500,78000,0.428053563117981,-8.76246964931488,8.7511097946167,8.751438552856445,8.751411575317382
49000,8125,1531,79000,0.39942514872550966,-8.919515825087025,8.865092224121094,8.865061187744141,8.866062034606934
50000,8250,1562,80000,0.4531892539262772,-8.907657777109454,8.931991050720216,8.932102607727051,8.933534202575684
51000,8375,1593,81000,0.49224609100818634,-9.118758293890185,9.103367721557618,9.10306259918213,9.103013626098633
52000,8500,1625,82000,0.469683373093605,-9.24771523475647,9.241942443847655,9.242036163330079,9.243209159851075
53000,8625,1656,83000,0.6021990640163422,-9.420703611066264,9.381982978820801,9.382343872070312,9.382911560058593
54000,8750,1687,84000,0.5629702537059784,-9.431963674483761,9.405372604370116,9.405322410583496,9.407976043701172
55000,8875,1718,85000,0.5378940014839172,-9.65828372586158,9.567177719116211,9.566235061645507,9.565780784606934
56000,9000,1750,86000,0.5652220845222473,-9.768525153398514,9.735826820373536,9.73671167755127,9.737182525634765
57000,9125,1781,87000,0.510706280708313,-9.857818049769248,9.78432485961914,9.784216697692871,9.784674362182617
58000,9250,1812,88000,0.6750781261920928,-9.944652618900422,9.934664276123048,9.935307556152344,9.935172531127929
59000,9375,1843,89000,0.6380742634534836,-10.016961405354161,9.993135375976562,9.99229653930664,9.99359359741211
60000,9500,1875,90000,0.644398956656456,-10.173889756202698,10.159899238586426,10.160772186279297,10.16081909942627
61000,9625,1906,91000,0.5952805145978928,-10.26745916181995,10.248794639587402,10.24832029724121,10.250741218566894
62000,9750,1937,92000,0.5652987971305847,-10.315580091168803,10.276332077026368,10.277049110412598,10.277450004577636
63000,9875,1968,93000,0.7420898209810257,-10.410018767079999,10.42750188446045,10.42706214904785,10.427683242797851
64000,10000,2000,94000,0.8996812543869018,-10.542200028896332,10.536684967041015,10.539411666870118,10.539313842773437
65000,10125,2031,95000,0.6613522610664367,-10.672886663867581,10.680786804199219,10.679089179992676,10.681659362792969
66000,10250,2062,96000,0.670070072889328,-10.83421439509238,10.818394134521485,10.819883460998534,10.819234985351562
67000,10375,2093,97000,0.642794992685318,-11.003365209025722,10.911366317749023,10.910656707763671,10.9130691986084
68000,10500,2125,98000,0.781138421535492,-11.035343289375305,11.026924873352051,11.025636116027831,11.02547947692871
69000,10625,2156,99000,0.8024809846878052,-11.227829687057003,11.16753872680664,11.169392883300782,11.169869682312012
70000,10750,2187,100000,0.7667499871253968,-11.296858203026556,11.210558517456054,11.210690132141114,11.211297996520996
71000,10875,2218,101000,0.883517192363739,-11.472575926011608,11.324783973693847,11.323633460998535,11.32517088317871
72000,11000,2250,102000,0.9102963120937347,-11.441573053598404,11.436572135925292,11.437612396240235,11.43798469543457
73000,11125,2281,103000,0.7197091064453125,-11.60145273516255,11.531642166137695,11.530871444702148,11.531016357421874
74000,11250,2312,104000,0.7963208422660828,-11.785131977450463,11.709098754882813,11.7090099029541,11.712192337036132
75000,11375,2343,105000,0.78934565782547,-11.875703811645508,11.788500160217286,11.7886849899292,11.786686576843262
76000,11500,2375,106000,0.7575891180038452,-12.009175539016724,11.888428489685058,11.888495941162109,11.89080014038086
77000,11625,2406,107000,0.7500015711784362,-12.215564604728453,12.045106025695802,12.045856025695802,12.045605484008789
78000,11750,2437,108000,0.9688167352676391,-12.260287684779014,12.089077766418457,12.089402404785156,12.0908818359375
79000,11875,2468,109000,0.8895803501605988,-12.307049412881174,12.186826751708985,12.185856712341309,12.187245178222657
80000,12000,2500,110000,0.8926800034046173,-12.28498125076294,12.294987144470214,12.293935829162598,12.293612014770508
81000,12125,2531,111000,0.9090240271091461,-12.541422567059916,12.418268333435059,12.420659683227539,12.42329768371582
82000,12250,2562,112000,0.8909003050327301,-12.539820671081543,12.526738548278809,12.526444892883301,12.524662086486817
83000,12375,2593,113000,1.0022793350219728,-12.680259335425593,12.60610163116455,12.605434631347656,12.609505058288574
84000,12500,2625,114000,0.9989362030029297,-12.869281321763992,12.766135688781738,12.766120986938477,12.766440200805665
85000,12625,2656,115000,0.9579769763946533,-12.824409730972782,12.807184410095214,12.808305244445801,12.808089035034179
86000,12750,2687,116000,0.8985607497692109,-13.018693031803254,12.93123875427246,12.930988143920898,12.933428581237793
87000,12875,2718,117000,1.0120326104164123,-12.984086836538006,13.028939712524414,13.0287543258667,13.02611319732666
88000,13000,2750,118000,1.0449192247390746,-13.19344013929367,13.039790962219238,13.03961661529541,13.042996383666992
89000,13125,2781,119000,0.9196218297481537,-13.240544749844458,13.179807678222657,13.179692520141602,13.180919189453125
90000,13250,2812,120000,0.9702415099143982,-13.295044099130939,13.259886047363281,13.260034370422364,13.257852638244628
91000,13375,2843,121000,1.0473773474693298,-13.484681960075132,13.353078262329102,13.353220207214356,13.355039176940918
92000,13500,2875,122000,1.0870217990875244,-13.601976335048676,13.43743928527832,13.438067939758302,13.440830825805664
93000,13625,2906,123000,0.9132981061935425,-13.722491079761136,13.545171585083008,13.545813934326173,13.545532897949219
94000,13750,2937,124000,0.9688616209030151,-13.642950119510774,13.605722618103027,13.604989166259765,13.605291000366211
95000,13875,2968,125000,1.1301115055084228,-13.78716859509868,13.743468566894531,13.742964332580566,13.743400016784667
96000,14000,3000,126000,1.0400356469154357,-13.908878296613693,13.79402149963379,13.794385055541992,13.796691375732422
97000,14125,3031,127000,1.1210822758674621,-14.124892603966497,13.987534553527832,13.988917709350586,13.988948677062988
98000,14250,3062,128000,1.13077614402771,-14.071524250891901,14.004771797180176,14.003871337890626,14.001762382507325
99000,14375,3093,129000,1.0273222751617432,-14.219911913717947,14.113293251037598,14.114329704284668,14.118377082824708
100000,14500,3125,130000,1.131564675807953,-14.259341597557068,14.196757019042968,14.195455764770507,14.195174987792969
101000,14625,3156,131000,1.1308838849067688,-14.510309680815666,14.276398094177246,14.277230628967285,14.276331565856934
102000,14750,3187,132000,1.1145710830688476,-14.414276646029565,14.454271392822266,14.455056968688965,14.461102996826172
103000,14875,3218,133000,1.1618527817726134,-14.675365109597482,14.469105895996094,14.467672424316406,14.466119163513184
104000,15000,3250,134000,1.1975413966178894,-14.716780602931976,14.55102695465088,14.551629356384277,14.552083221435547
105000,15125,3281,135000,1.15249645280838,-14.845941758924916,14.723995651245117,14.724241149902344,14.723060707092285
106000,15250,3312,136000,1.1638853316307067,-14.75434438643917,14.70413703918457,14.706443885803223,14.707075561523437
107000,15375,3343,137000,1.2152712721824646,-15.041717283187374,14.872541053771972,14.87067433166504,14.872099922180176
108000,15500,3375,138000,1.0973035566806792,-14.884003758430481,14.949590454101562,14.95000146484375,14.952892944335938
109000,15625,3406,139000,1.2892452149391174,-15.127716925836378,15.063960021972656,15.063714996337891,15.064637245178222
110000,15750,3437,140000,1.2474444241523743,-15.205364627222862,15.111216804504394,15.112237762451171,15.113157043457031
111000,15875,3468,141000,1.2679993162155152,-15.350117129664268,15.2465888671875,15.244994834899902,15.245734939575195
112000,16000,3500,142000,1.2011256985664367,-15.234051913022995,15.295997634887696,15.297581115722656,15.295904281616211
113000,16125,3531,143000,1.2124944276809693,-15.646373964125111,15.4240258102417,15.423302139282226,15.425655723571778
114000,16250,3562,144000,1.2086111960411072,-15.582285850278792,15.54030167388916,15.541325881958008,15.543187767028808
115000,16375,3593,145000,1.3120975399017334,-15.515528648130354,15.490284278869629,15.489712829589843,15.489174369812012
116000,16500,3625,146000,1.398656216621399,-15.853774219751358,15.68351148223877,15.683688278198241,15.687197975158691
117000,16625,3656,147000,1.3517612652778626,-15.82781216406053,15.787243026733398,15.7875298538208,15.788022193908692
118000,16750,3687,148000,1.4325514330863953,-15.958853137108587,15.831494400024415,15.831233451843262,15.832534255981445
119000,16875,3718,149000,1.330774209499359,-16.07185277631206,15.9067398147583,15.905723251342774,15.907034553527833
120000,17000,3750,150000,1.355430537700653,-16.163808196783066,16.046494277954103,16.049153755187987,16.046604286193848
121000,17125,3781,151000,1.269728105545044,-16.379083202731223,16.181083389282225,16.179396171569824,16.181822219848634
122000,17250,3812,152000,1.3911691884994506,-16.349338685312578,16.235285285949708,16.233960563659668,16.23505926513672
123000,17375,3843,153000,1.3769382014274598,-16.423077798658802,16.32225700378418,16.324840324401855,16.323682830810547
124000,17500,3875,154000,1.4453789620399475,-16.412920892238617,16.39891246032715,16.3982133102417,16.40233654022217
125000,17625,3906,155000,1.3838916506767274,-16.528206886783725,16.544327354431154,16.54736186981201,16.547342399597166
126000,17750,3937,156000,1.421226650238037,-16.630717800509544,16.611352447509766,16.60670970916748,16.610043785095215
127000,17875,3968,157000,1.4593770847320557,-16.879634580304547,16.72127014160156,16.722884620666505,16.722374824523925
128000,18000,4000,158000,1.477677321434021,-16.909011900424957,16.65570726776123,16.655345191955565,16.65728215789795
129000,18125,4031,159000,1.4790510563850403,-17.022090173536732,16.93028720855713,16.928871200561524,16.92953453063965
130000,18250,4062,160000,1.5506512627601623,-17.077325513285974,17.052798347473143,17.054226753234865,17.054587837219238
131000,18375,4093,161000,1.5272732644081115,-17.175119153914913,17.092273651123048,17.091239860534667,17.09328419494629
132000,18500,4125,162000,1.393658601284027,-17.343481838703156,17.184748458862305,17.185649200439453,17.185824668884276
133000,18625,4156,163000,1.436574815273285,-17.33449222195533,17.239283615112306,17.23954670715332,17.23895140838623
134000,18750,4187,164000,1.4805536079406738,-17.30687372146114,17.28488224029541,17.283325271606444,17.283862617492677
135000,18875,4218,165000,1.5039000115394592,-17.252854070355816,17.265461051940918,17.26499919128418,17.26877227783203
136000,19000,4250,166000,1.5144902296066285,-17.350934207439423,17.372090126037598,17.373007400512694,17.374393745422363
137000,19125,4281,167000,1.5144942445755005,-17.47554514485021,17.512530166625975,17.513502731323243,17.51257847595215
138000,19250,4312,168000,1.4572491283416749,-17.687805114253873,17.550919830322265,17.548519683837892,17.55301838684082
139000,19375,4343,169000,1.631561029434204,-17.631048079459898,17.55409782409668,17.556169898986816,17.554070808410646
140000,19500,4375,170000,1.6529987087249756,-17.716643273830414,17.71757189178467,17.716849952697753,17.71997127532959
141000,19625,4406,171000,1.6825003881454468,-17.889361227712325,17.837899978637694,17.837464263916015,17.836756103515626
142000,19750,4437,172000,1.6004528002738954,-17.950564784388387,17.942436386108398,17.94311929321289,17.945077239990233
143000,19875,4468,173000,1.5616604561805725,-18.071023202711537,18.028465118408203,18.028295669555664,18.02826315307617
144000,20000,4500,174000,1.5235454859733581,-18.345421493053436,18.085517364501953,18.087926498413086,18.090479751586916
145000,20125,4531,175000,1.555285581111908,-18.45280013545867,18.243917999267577,18.241994354248046,18.242061904907228
146000,20250,4562,176000,1.4952249202728272,-18.487513634466357,18.364539627075196,18.364068237304686,18.36506201171875
147000,20375,4593,177000,1.549243402481079,-18.560577454105502,18.355898086547853,18.35699203491211,18.35873114013672
148000,20500,4625,178000,1.5183364486694335,-18.698006629943848,18.49952182006836,18.499037033081056,18.49939599609375
149000,20625,4656,179000,1.5914442653656007,-18.68964090654927,18.493443923950196,18.493688262939454,18.490426040649414
150000,20750,4687,180000,1.6147823872566223,-18.908645629882812,18.62323506164551,18.62386605834961,18.628606262207033
151000,20875,4718,181000,1.494084542274475,-18.809528781521706,18.76519340515137,18.766644104003905,18.76423715209961
152000,21000,4750,182000,1.5823039388656617,-18.94644820690155,18.773360198974608,18.772223892211915,18.77616760253906
153000,21125,4781,183000,1.7116335082054137,-18.953272419591105,18.835327087402344,18.834958770751953,18.836082534790037
154000,21250,4812,184000,1.6816537046432496,-19.063148744644657,19.016108032226562,19.015297180175782,19.0171209564209
155000,21375,4843,185000,1.6361957750320435,-19.255527434810514,19.054994842529297,19.05709439086914,19.054368408203125
156000,21500,4875,186000,1.5774835028648377,-19.30780667066574,19.16263006591797,19.162004928588868,19.162488159179688
157000,21625,4906,187000,1.7869146957397462,-19.0765803552443,19.04773864746094,19.04887268066406,19.0542068939209
158000,21750,4937,188000,1.6158237948417664,-19.3403263092041,19.131314697265626,19.129052291870117,19.129727523803712
159000,21875,4968,189000,1.6094645800590515,-19.41909562387774,19.30823764038086,19.309058334350585,19.309380187988282
160000,22000,5000,190000,1.492003475189209,-19.420569896697998,19.39348892211914,19.393531524658204,19.393968856811522
161000,22125,5031,191000,1.558032539844513,-19.616866142519058,19.471368057250977,19.47102230834961,19.47312452697754
162000,22250,5062,192000,1.7081444191932678,-19.64771092322565,19.589581985473632,19.5908219909668,19.591714492797852
163000,22375,5093,193000,1.7080065355300904,-19.777581860942224,19.64525846862793,19.645926071166993,19.644151748657226
164000,22500,5125,194000,1.745708698272705,-19.88089954853058,19.706385162353516,19.707260131835938,19.708881072998047
165000,22625,5156,195000,1.6820317177772521,-19.95322830446305,19.787024444580076,19.78590303039551,19.7881336517334
166000,22750,5187,196000,1.7477506957054139,-20.258497976487682,19.95868980407715,19.95860008239746,19.958731918334962
167000,22875,5218,197000,1.6559902691841126,-20.142690658569336,19.91142803955078,19.911208541870117,19.91359016418457
168000,23000,5250,198000,1.6040017814636232,-20.253621101379395,20.08700924682617,20.088162933349608,20.085786544799806
169000,23125,5281,199000,1.7076394805908204,-20.127746520503873,20.03737452697754,20.036894882202148,20.038634689331055
170000,23250,5312,200000,1.7280253195762634,-20.196553876323083,20.072465347290038,20.073372482299806,20.073012710571287
171000,23375,5343,201000,1.5650393013954162,-20.35185924653084,20.17706901550293,20.1758263092041,20.17856181335449
172000,23500,5375,202000,1.75174045419693,-20.269340097904205,20.241210662841798,20.2433020324707,20.246435272216797
173000,23625,5406,203000,1.675904172897339,-20.46470808213757,20.31117446899414,20.30865283203125,20.304316848754883
174000,23750,5437,204000,1.6871420583724976,-20.45307097896453,20.454177536010743,20.457526260375978,20.45994692993164
175000,23875,5468,205000,1.6231292781829834,-20.60763168334961,20.461281616210936,20.46077961730957,20.46297091674805
176000,24000,5500,206000,1.6203657464981078,-20.62524527311325,20.476312850952148,20.475002716064452,20.475612030029296
177000,24125,5531,207000,1.6068831148147582,-20.752606853362053,20.66304330444336,20.66408251953125,20.663118713378907
178000,24250,5562,208000,1.8177585263252258,-20.754803934404926,20.642814102172853,20.64152714538574,20.645925354003907
179000,24375,5593,209000,1.7689709734916688,-20.833140280938917,20.75567756652832,20.75565641784668,20.752315216064453
180000,24500,5625,210000,1.865350865840912,-21.138152062892914,20.845709732055663,20.84697883605957,20.85110188293457
181000,24625,5656,211000,1.5913480401039124,-21.115379702660345,20.909386962890625,20.91047088623047,20.910286666870118
182000,24750,5687,212000,1.6498370876312256,-21.042925373200447,21.002006759643553,21.003259368896483,21.004932540893556
183000,24875,5718,213000,1.7225147924423219,-21.290415302399666,21.092679626464843,21.090768829345702,21.09073129272461
184000,25000,5750,214000,1.8184704084396361,-21.36477017402649,20.971737213134766,20.97017723083496,20.973121994018555
185000,25125,5781,215000,1.8405109314918517,-21.528858553978704,21.217729553222657,21.219773254394532,21.2189308013916
186000,25250,5812,216000,1.7443118739128112,-21.710955404466198,21.303454757690428,21.30236506652832,21.302423110961914
187000,25375,5843,217000,1.5792971878051758,-21.470120583811113,21.36565347290039,21.366706176757813,21.366005310058593
188000,25500,5875,218000,1.7817764477729798,-21.74644011259079,21.479009689331054,21.478991989135743,21.483494491577147
189000,25625,5906,219000,1.8529273719787598,-21.431854248046875,21.312028335571288,21.31245458984375,21.31190675354004
190000,25750,5937,220000,1.6431864638328553,-21.57503860227523,21.489974838256835,21.488060638427733,21.489643539428712
191000,25875,5968,221000,1.7047134008407592,-21.764846924812563,21.5505089263916,21.551879470825195,21.551872177124025
192000,26000,6000,222000,1.8357871894836426,-21.914052426815033,21.645283920288087,21.6436748046875,21.645720275878908
193000,26125,6031,223000,1.819176097869873,-21.761585235595703,21.641176681518555,21.64243067932129,21.63917655944824
194000,26250,6062,224000,1.707868769645691,-21.88329105992471,21.710980728149416,21.711540481567383,21.71349787902832
195000,26375,6093,225000,1.9582430481910706,-21.9561029249622,21.77902293395996,21.779715270996093,21.78005822753906
196000,26500,6125,226000,1.8614274806976319,-21.66183477640152,21.88498278808594,21.88326127624512,21.88779249572754
197000,26625,6156,227000,1.7631877303123473,-22.21796614123929,21.993548889160156,21.993771591186523,21.994927536010742
198000,26750,6187,228000,1.8907746496200561,-21.992808557325795,21.923065795898438,21.922885162353516,21.925711532592775
199000,26875,6218,229000,1.7931700205802918,-21.94775445999638,21.954985702514648,21.95719532775879,21.95431820678711
200000,27000,6250,230000,1.710955195903778,-22.428056478500366,22.17823843383789,22.176647735595704,22.17913414001465
201000,27125,6281,231000,1.6805933628082275,-22.40742381926506,22.192394897460936,22.193532043457033,22.194741043090822
202000,27250,6312,232000,1.6885072689056397,-22.21874470864573,22.18198764038086,22.181494400024413,22.18312562561035
203000,27375,6343,233000,1.7196439385414124,-22.475384989092426,22.295146026611327,22.29543199157715,22.29552865600586
204000,27500,6375,234000,1.8655980548858642,-22.663269340991974,22.34933383178711,22.348841857910156,22.349124206542967
205000,27625,6406,235000,1.7504180216789245,-22.69347578479398,22.27533819580078,22.27694871520996,22.278387924194337
206000,27750,6437,236000,1.769054220199585,-22.72658569582047,22.432773895263672,22.431465240478516,22.430350067138672
207000,27875,6468,237000,1.8356715097427367,-22.719395668275894,22.524025909423827,22.525162506103516,22.528509460449218
208000,28000,6500,238000,1.6813896951675416,-22.745598018169403,22.623610885620117,22.623123672485352,22.627643203735353
209000,28125,6531,239000,1.9913595495224,-22.97506301633773,22.70199151611328,22.700496627807617,22.70047473144531
210000,28250,6562,240000,1.9328815922737121,-22.858263877130323,22.798447479248047,22.79884962463379,22.79791990661621
211000,28375,6593,241000,1.7872713794708253,-22.990456919516287,22.835106887817382,22.834659881591797,22.83226303100586
212000,28500,6625,242000,1.9001994285583497,-22.684222102165222,22.883504440307618,22.882840911865234,22.88447003173828
213000,28625,6656,243000,1.8459239950180053,-22.95763797144736,22.85862252807617,22.86132629394531,22.867177795410157
214000,28750,6687,244000,1.8277257981300354,-23.066942030383693,22.97569625854492,22.97521871948242,22.974941192626954
215000,28875,6718,245000,1.7821105041503906,-22.978449236962103,22.938820602416993,22.938555419921876,22.93864924621582
216000,29000,6750,246000,1.8037752594947816,-23.2790789604187,23.188268264770507,23.189058853149415,23.18771308898926
217000,29125,6781,247000,1.6780759534835816,-23.242399954026745,23.157636932373048,23.156729904174803,23.157418060302735
218000,29250,6812,248000,1.6998481183052063,-23.34694407063146,23.237758056640626,23.239059860229492,23.23848292541504
219000,29375,6843,249000,1.8161838703155517,-23.23750077524493,23.162987731933594,23.16195262145996,23.165262802124023
220000,29500,6875,250000,1.829812310695648,-23.33725619316101,23.318160552978515,23.31842286682129,23.32017070007324
221000,29625,6906,251000,1.875438190460205,-23.548994433495306,23.391314712524412,23.39146211242676,23.391779205322266
222000,29750,6937,252000,1.765141736984253,-23.637632369995117,23.40778739929199,23.40727169799805,23.410074935913087
223000,29875,6968,253000,1.8097100124359131,-23.37367728448683,23.324382080078124,23.325736251831053,23.325582290649415
224000,30000,7000,254000,1.675921549797058,-23.720197677612305,23.574392440795897,23.572952697753905,23.572222732543946
225000,30125,7031,255000,1.698005877494812,-23.946241071147302,23.607553634643555,23.60947705078125,23.610540115356446
226000,30250,7062,256000,1.6557702112197876,-23.54190469557239,23.553841903686525,23.553348403930663,23.55360026550293
227000,30375,7093,257000,1.8178319311141968,-23.406758954448083,23.428302307128906,23.428002700805663,23.42771858215332
228000,30500,7125,258000,1.8367722630500793,-23.758299827575684,23.664800811767577,23.66458053588867,23.668461944580077
229000,30625,7156,259000,1.709769471168518,-23.927388468096332,23.767256256103515,23.7672579498291,23.76980682373047
230000,30750,7187,260000,1.8833972730636597,-24.073991467875818,23.88671954345703,23.88810810852051,23.885975799560548
231000,30875,7218,261000,1.8194233913421631,-24.200636463780558,23.867083755493162,23.866996307373046,23.867567520141602
232000,31000,7250,262000,1.712340078830719,-24.092614829540253,23.88909078979492,23.889619567871094,23.88742498779297
233000,31125,7281,263000,2.0001927247047426,-23.9797296216411,23.832935836791993,23.83200321960449,23.834974349975585
234000,31250,7312,264000,1.9134156274795533,-24.074148854901715,23.929454376220704,23.931225494384766,23.936176040649414
235000,31375,7343,265000,1.826714759349823,-24.146957582043065,24.106126556396486,24.105092529296876,24.10464486694336
236000,31500,7375,266000,1.6878223176002503,-24.206798374652863,24.133483428955078,24.133890914916993,24.135748474121094
237000,31625,7406,267000,1.6277910928726196,-24.346405644570627,24.107004486083984,24.106840286254883,24.107646240234374
238000,31750,7437,268000,1.8313001852035522,-24.300613772484564,24.18036865234375,24.180887481689453,24.182352508544923
239000,31875,7468,269000,1.79356928730011,-24.33337777660739,24.18198213195801,24.183686965942382,24.178474380493164
240000,32000,7500,270000,1.8349803829193114,-24.218121588230133,24.21974169921875,24.219222015380858,24.221701095581054
241000,32125,7531,271000,1.74291530752182,-24.428633351479807,24.38755480957031,24.386464080810548,24.38928872680664
242000,32250,7562,272000,1.8150640416145325,-24.79629941140452,24.435704055786132,24.435195755004884,24.433886596679688
243000,32375,7593,273000,1.9082566533088685,-24.33755216290874,24.3337003326416,24.33411669921875,24.335771514892578
244000,32500,7625,274000,1.7303216743469239,-24.776167511940002,24.59247621154785,24.59178729248047,24.591921112060547
245000,32625,7656,275000,1.761153621196747,-24.648670011951076,24.558683822631835,24.55957388305664,24.56123823547363
246000,32750,7687,276000,1.7954730229377747,-24.76125778690461,24.5395779876709,24.538640350341797,24.53773210144043
247000,32875,7718,277000,1.9686688995361328,-24.827004648024037,24.597988677978517,24.598579528808592,24.604758880615233
248000,33000,7750,278000,1.8454333772659302,-24.77461165189743,24.663874252319335,24.664049530029295,24.66249951171875
249000,33125,7781,279000,1.768445309638977,-24.580501494869107,24.62357179260254,24.62290350341797,24.62308950805664
250000,33250,7812,280000,1.8036884117126464,-24.9674012584071,24.83290524291992,24.832183013916016,24.8347502746582
251000,33375,7843,281000,1.857472228527069,-24.694686089792558,24.822888946533205,24.825326385498048,24.82608824157715
252000,33500,7875,282000,1.9229582967758179,-25.085763692855835,24.837657196044923,24.83735743713379,24.83803108215332
253000,33625,7906,283000,1.8281193199157715,-25.2314207015499,24.953341537475588,24.951690872192383,24.95278596496582
