mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,2275216,1,632,205.14865015766634,396.57,200.734,107.57803979272154,1,0.0,0,,off_track
replay_warmup,True,2275216,2,533,166.95281625611776,337.58,204.33,107.51667504427768,1,0.0,0,,off_track
replay_warmup,True,2275216,3,602,201.09320632898178,375.869,201.566,106.76526766112954,1,0.0,0,,off_track
replay_warmup,True,2275216,4,4273,1349.7191529170034,2558.9,200.681,101.66352855698558,1,0.0,0,,off_track
training,True,2275415,5,4161,1341.3638275092833,2484.91,200.602,101.78985961987502,1,0.0,0,,off_track
training,True,2275619,6,204,1.2676636720284744,30.5364,61.4503,25.331853631372542,0,0.0,0,,backwards
training,True,2275870,7,251,-2.49974186843549,35.9065,61.9098,25.563555851195222,0,0.0,0,,stalled
training,True,2276332,8,462,45.43982629421293,150.056,103.591,55.901377891341966,1,0.0,0,,off_track
training,True,2277086,9,754,76.17296081176646,218.824,110.369,49.61800244348803,0,0.0,0,,stalled
training,True,2277474,10,388,65.97180689526111,149.632,118.731,64.77283789175256,1,0.0,0,,off_track
training,True,2277819,11,345,52.32747928459419,145.97,128.361,70.42156524492752,1,0.0,0,,off_track
training,True,2278202,12,383,66.4480118661035,157.677,128.65,69.21889187624024,1,0.0,0,,off_track
training,True,2278725,13,523,131.09542332601188,306.003,168.645,99.24067555047797,1,0.0,0,,off_track
training,True,2279203,14,478,125.2342719134131,271.688,159.913,95.62633356213387,1,0.0,0,,off_track
training,True,2279567,15,364,87.22427348036955,174.458,159.867,79.93356718681319,1,0.0,0,,off_track
training,True,2279933,16,366,78.08785119659274,174.724,158.739,79.22930309836065,1,0.0,0,,off_track
training,True,2280289,17,356,74.60035531863046,163.451,150.302,76.96731612921353,1,0.0,0,,off_track
training,True,2280689,18,400,45.25373972740029,119.91,79.7004,50.523490635250035,1,0.0,0,,off_track
training,True,2280977,19,288,32.94800551196907,93.2471,102.975,54.474801903472255,1,0.0,0,,off_track
training,True,2281308,20,331,47.06174964906167,119.196,107.733,60.394096336555876,1,0.0,0,,off_track
training,True,2281634,21,326,20.126202176825434,65.0806,70.0615,33.887662754601244,0,0.0,0,,stalled
training,True,2281822,22,188,-1.8021423271800519,30.8203,67.296,27.10756280191488,1,0.0,0,,off_track
training,True,2282191,23,369,43.045976154238595,140.213,115.494,64.20268291037937,1,0.0,0,,off_track
training,True,2282542,24,351,36.19027075801627,105.403,84.3564,50.18553705128204,1,0.0,0,,off_track
training,True,2282937,25,395,41.300984702939786,132.431,111.262,56.371512939240496,0,0.0,0,,stalled
training,True,2283317,26,380,36.946088326121085,136.568,106.901,60.6456657763158,1,0.0,0,,off_track
training,True,2283726,27,409,69.73639557575287,163.519,115.526,67.21256863259164,1,0.0,0,,off_track
training,True,2284107,28,381,51.339201367785925,153.17,123.816,68.02503160104986,1,0.0,0,,off_track
training,True,2284511,29,404,83.97052432409528,209.206,162.407,86.72364321930698,1,0.0,0,,off_track
training,True,2284801,30,290,28.483318166410953,83.3733,84.0173,48.40133843275863,1,0.0,0,,off_track
training,True,2285149,31,348,42.53439127559697,106.879,81.1878,51.76991722356324,1,0.0,0,,off_track
training,True,2285516,32,367,45.102563173158714,114.38,83.4245,52.53343928583111,1,0.0,0,,off_track
training,True,2285891,33,375,60.893248753972344,151.885,114.757,68.07618824853338,1,0.0,0,,off_track
training,True,2286423,34,532,43.3502423479596,157.955,101.278,51.898203636804475,1,0.0,0,,off_track
training,True,2286912,35,489,57.65584619941501,151.983,84.3625,53.512824792638,1,0.0,0,,off_track
training,True,2287425,36,513,105.87255189671576,266.558,138.359,88.47054956900593,1,0.0,0,,off_track
training,True,2287780,37,355,38.765546921233486,101.126,84.5201,47.68558696152113,1,0.0,0,,off_track
training,True,2288024,38,244,24.955221166006666,75.7222,121.471,52.65120004683194,1,0.0,0,,off_track
training,True,2288290,39,266,25.01775557452619,86.2759,113.566,54.82646948233083,1,0.0,0,,off_track
training,True,2288659,40,369,38.89278786948794,115.738,103.978,52.90465275425472,0,0.0,0,,stalled
training,True,2289120,41,461,62.567352364593674,160.81,96.2861,59.427891972885,1,0.0,0,,off_track
training,True,2289542,42,422,72.01052133411685,155.854,105.974,62.07483479810427,1,0.0,0,,off_track
training,True,2289908,43,366,71.77288688860126,156.501,127.511,71.70384786622954,1,0.0,0,,off_track
training,True,2290343,44,435,54.83656320450373,131.02,84.4111,50.315459944597706,0,0.0,0,,stalled
training,True,2290704,45,361,71.88297959371478,156.792,135.704,72.79608091412742,1,0.0,0,,off_track
training,True,2291199,46,495,125.12970074152162,282.374,158.264,96.3016176003838,1,0.0,0,,off_track
training,True,2291835,47,636,165.06409122971993,371.115,163.96,99.1962727522012,0,0.0,0,,backwards
