mode,policy_controlled,global_step,episode,steps,reward,distance_m,max_speed_kmh,average_speed_kmh,off_track_steps,damage_delta,laps_completed,best_lap_time_seconds,termination_reason
replay_warmup,True,180149,1,4963,1511.5829592598554,2943.15,124.031,99.86494382706067,0,0.0,1,103.936,lap_completed
replay_warmup,True,180149,2,4933,1507.5348507144142,2943.21,125.787,100.41618779945257,0,0.0,1,103.274,lap_completed
replay_warmup,True,180149,3,4984,1509.4603872870305,2943.51,122.602,99.44197874109162,0,0.0,1,104.386,lap_completed
replay_warmup,True,180149,4,4994,1468.187459789805,2943.32,124.877,99.2699138309771,0,0.0,1,104.612,lap_completed
replay_warmup,True,180149,5,4970,1512.8475813246685,2943.62,132.918,99.70707953607631,0,0.0,1,104.074,lap_completed
replay_warmup,True,180149,6,4938,1528.4650452542942,2943.39,119.768,100.23702102679232,0,0.0,1,103.378,lap_completed
training,True,180184,7,255,19.632569494922475,71.8699,97.3386,48.003138917647036,1,0.0,0,,off_track
evaluation,True,182649,9,783,175.4794840777484,390.254,123.116,86.64874082975727,1,0.0,0,,off_track
evaluation,True,182649,10,4877,1514.462532634914,2943.38,127.876,101.74169838560566,0,0.0,1,102.036,lap_completed
evaluation,True,182649,11,807,180.77409905650086,402.183,121.97,86.29676324089223,1,0.0,0,,off_track
